"","COP","country","ID","title","date","source","affordability","affordable","ability to pay","able to pay","inability to pay","unable to pay","energy poverty","energy burden","fuel poverty","fuel-poverty","trasportation poverty","energy prices","transportation bills","utility bill","electricity bill","utility bills","electricity bills","gas bill","energy bill","energy bills","energy cost","equity","inequity","inequality","inequalities","energy justice","household","households","low-income households","low-income household","energy efficiency","personal finance","personal finances","race","minorities","underserved communities","gender","women","social economic class","upper class","middle class","lower class","working class","economic class","upper-class","middle-class","lower-class","working-class","household heating","cooling","thermal comfort","household heating problems","household cooling problems","consumption","consuming","consumed","basic needs","basic need","reduced costs","reduces costs","reducing costs","consumers","consumer","development","insurance","cheap","economical","low cost","low-cost","budget","cost effective","cost-effective","efficiency","unequal","underrepresented","low income household","low income households","energy-efficiency","reliability","reliable","resilience","resilient","power outage","power outages","blackout","black-out","blackouts","black-outs","power cut","power cuts","security","stability","adequacy","corruption","corrupted","geopolitics","peak hours","energy demand","nuclear","consistent","consistency","intermittancy","intermittent","war","wars","conflicts","energy crisis","energy crises","petro-politics","petropolitics","aging infrastructure","industry","industries","neoliberalism","nationalisation","nationalization","nationalising","nationalizing","certainty","agreement","secure","disaster","disasters","geo-politics","geo-political","poor infrastructure","sustainability","sustainable","green","greenhouse","emissions","emission","emitting","emitted","emits","nuclear","carbon capture","ccs","ccu","sequester","sequestering","sequestration","renewable energy","renewables","ecosystem","ecosystems","transition","transitioning","transitions","low-carbon","zero carbon","decarbonization","subsidies","subsidy","subsidising","subsidizing","subsidise","subsidize","environmental health","decarbonisation","decarbonize","decarbonise","wind","tidal","ocean energy","hydrogen","geothermal","centralized","decentralized","centralised","decentralised","solar","photovoltaics","photovoltaic","pv","solar panels","solar panel","frack","fracking","fracked","pollution","polluting","polluted","energy storage","alternative","alternatives","coal","natural gas","biomass","ozone","electrical vehicles","ev","electric vehicles","net zero","carbon neutrality","carbon neutral","clean energy","carbon reduction","sea levels","paris agreement","zero-carbon","net-zero","carbon-neutral","carbon-neutrality","clean-energy","natural-gas","geo-thermal","bio-mass","o-zone","energy-storage","eco-system","eco-systems","c02","e-vehicles","evs","pvs","re-newables","pollutant","NUMWORDS"
"COP21_South.Africa1","COP21","South.Africa","COP21_South.Africa1","No cash, no COP21 agreement forthcoming","June 5, 2015","Mail & Guardian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
"COP21_South.Africa2","COP21","South.Africa","COP21_South.Africa2","Free State Environmental Affairs hosts COP 21 provincial stakeholder consultation workshop, 19 Aug","August 17, 2015 Monday","South African Official News",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
"COP21_South.Africa3","COP21","South.Africa","COP21_South.Africa3","MEC Manketsi Tlhape hosts North West Provincial COP 21 Stakeholder Consultation Workshop, 7 Sep","September 1, 2015 Tuesday","South African Official News",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
"COP21_South.Africa4","COP21","South.Africa","COP21_South.Africa4","Minister Dipuo Peters participates in COP21 held in Paris, France","December 9, 2015 Wednesday","South African Official News",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518
"COP21_South.Africa5","COP21","South.Africa","COP21_South.Africa5","Twitter designs custom emoji for COP21","December 2, 2015 Wednesday","ITWeb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
"COP21_South.Africa6","COP21","South.Africa","COP21_South.Africa6","Premier Senzo Mchunu calls for COP21 Summit to reach agreement","December 8, 2015 Tuesday","South African Official News",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480
"COP21_South.Africa7","COP21","South.Africa","COP21_South.Africa7","Africa Sees UN Climate Conference As 'Court Case' for the Continent","September 10, 2015","Inter Press Service (Johannesburg)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788
"COP21_South.Africa8","COP21","South.Africa","COP21_South.Africa8","Dept addresses reports on SA's COP21 delegation","December 13, 2015 Sunday","South African Official News",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457
"COP21_South.Africa9","COP21","South.Africa","COP21_South.Africa9","Surveyors institute gears up for COP21","November 25, 2015 Wednesday","Business Day (South Africa)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
"COP21_South.Africa10","COP21","South.Africa","COP21_South.Africa10","Paris killings will spoil COP21 - environmentalist","November 17, 2015 Tuesday","Cape Times (South Africa)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867
