"","COP","country","aspect","keyword","freq"
"1","COP26","India","Accessibility","affordability",0
"2","COP26","India","Accessibility","affordable",140.562954633306
"3","COP26","India","Accessibility","ability to pay",0
"4","COP26","India","Accessibility","able to pay",0
"5","COP26","India","Accessibility","inability to pay",0
"6","COP26","India","Accessibility","unable to pay",0
"7","COP26","India","Accessibility","energy poverty",0
"8","COP26","India","Accessibility","energy burden",0
"9","COP26","India","Accessibility","fuel poverty",0
"10","COP26","India","Accessibility","fuel-poverty",0
"11","COP26","India","Accessibility","trasportation poverty",0
"12","COP26","India","Accessibility","energy prices",8.78518466458165
"13","COP26","India","Accessibility","transportation bills",0
"14","COP26","India","Accessibility","utility bill",0
"15","COP26","India","Accessibility","electricity bill",4.39259233229082
"16","COP26","India","Accessibility","utility bills",0
"17","COP26","India","Accessibility","electricity bills",4.39259233229082
"18","COP26","India","Accessibility","gas bill",0
"19","COP26","India","Accessibility","energy bill",8.78518466458165
"20","COP26","India","Accessibility","energy bills",8.78518466458165
"21","COP26","India","Accessibility","energy cost",0
"22","COP26","India","Accessibility","equity",241.592578275995
"23","COP26","India","Accessibility","inequity",21.9629616614541
"24","COP26","India","Accessibility","inequality",30.7481463260358
"25","COP26","India","Accessibility","inequalities",13.1777769968725
"26","COP26","India","Accessibility","energy justice",0
"27","COP26","India","Accessibility","household",21.9629616614541
"28","COP26","India","Accessibility","households",30.7481463260358
"29","COP26","India","Accessibility","low-income households",0
"30","COP26","India","Accessibility","low-income household",0
"31","COP26","India","Accessibility","energy efficiency",105.42221597498
"32","COP26","India","Accessibility","personal finance",0
"33","COP26","India","Accessibility","personal finances",0
"34","COP26","India","Accessibility","race",70.2814773166532
"35","COP26","India","Accessibility","minorities",4.39259233229082
"36","COP26","India","Accessibility","underserved communities",0
"37","COP26","India","Accessibility","gender",228.414801279123
"38","COP26","India","Accessibility","women",443.651825561373
"39","COP26","India","Accessibility","social economic class",0
"40","COP26","India","Accessibility","upper class",0
"41","COP26","India","Accessibility","middle class",8.78518466458165
"42","COP26","India","Accessibility","lower class",0
"43","COP26","India","Accessibility","working class",0
"44","COP26","India","Accessibility","economic class",0
"45","COP26","India","Accessibility","upper-class",0
"46","COP26","India","Accessibility","middle-class",0
"47","COP26","India","Accessibility","lower-class",0
"48","COP26","India","Accessibility","working-class",0
"49","COP26","India","Accessibility","household heating",0
"50","COP26","India","Accessibility","cooling",105.42221597498
"51","COP26","India","Accessibility","thermal comfort",0
"52","COP26","India","Accessibility","household heating problems",0
"53","COP26","India","Accessibility","household cooling problems",0
"54","COP26","India","Accessibility","consumption",171.311100959342
"55","COP26","India","Accessibility","consuming",0
"56","COP26","India","Accessibility","consumed",17.5703693291633
