"","COP","country","aspect","keyword","freq"
"1","COP25","South.Africa","Accessibility","affordability",0
"2","COP25","South.Africa","Accessibility","affordable",85.2030673104232
"3","COP25","South.Africa","Accessibility","ability to pay",0
"4","COP25","South.Africa","Accessibility","able to pay",0
"5","COP25","South.Africa","Accessibility","inability to pay",0
"6","COP25","South.Africa","Accessibility","unable to pay",0
"7","COP25","South.Africa","Accessibility","energy poverty",0
"8","COP25","South.Africa","Accessibility","energy burden",0
"9","COP25","South.Africa","Accessibility","fuel poverty",0
"10","COP25","South.Africa","Accessibility","fuel-poverty",0
"11","COP25","South.Africa","Accessibility","trasportation poverty",0
"12","COP25","South.Africa","Accessibility","energy prices",0
"13","COP25","South.Africa","Accessibility","transportation bills",0
"14","COP25","South.Africa","Accessibility","utility bill",0
"15","COP25","South.Africa","Accessibility","electricity bill",0
"16","COP25","South.Africa","Accessibility","utility bills",0
"17","COP25","South.Africa","Accessibility","electricity bills",0
"18","COP25","South.Africa","Accessibility","gas bill",0
"19","COP25","South.Africa","Accessibility","energy bill",0
"20","COP25","South.Africa","Accessibility","energy bills",0
"21","COP25","South.Africa","Accessibility","energy cost",0
"22","COP25","South.Africa","Accessibility","equity",28.4010224368077
"23","COP25","South.Africa","Accessibility","inequity",0
"24","COP25","South.Africa","Accessibility","inequality",397.614314115308
"25","COP25","South.Africa","Accessibility","inequalities",113.604089747231
"26","COP25","South.Africa","Accessibility","energy justice",0
"27","COP25","South.Africa","Accessibility","household",56.8020448736155
"28","COP25","South.Africa","Accessibility","households",28.4010224368077
"29","COP25","South.Africa","Accessibility","low-income households",0
"30","COP25","South.Africa","Accessibility","low-income household",0
"31","COP25","South.Africa","Accessibility","energy efficiency",56.8020448736155
"32","COP25","South.Africa","Accessibility","personal finance",0
"33","COP25","South.Africa","Accessibility","personal finances",0
"34","COP25","South.Africa","Accessibility","race",56.8020448736155
"35","COP25","South.Africa","Accessibility","minorities",28.4010224368077
"36","COP25","South.Africa","Accessibility","underserved communities",0
"37","COP25","South.Africa","Accessibility","gender",738.426583357001
"38","COP25","South.Africa","Accessibility","women",1931.26952570293
"39","COP25","South.Africa","Accessibility","social economic class",0
"40","COP25","South.Africa","Accessibility","upper class",0
"41","COP25","South.Africa","Accessibility","middle class",0
"42","COP25","South.Africa","Accessibility","lower class",0
"43","COP25","South.Africa","Accessibility","working class",0
"44","COP25","South.Africa","Accessibility","economic class",0
"45","COP25","South.Africa","Accessibility","upper-class",0
"46","COP25","South.Africa","Accessibility","middle-class",0
"47","COP25","South.Africa","Accessibility","lower-class",0
"48","COP25","South.Africa","Accessibility","working-class",0
"49","COP25","South.Africa","Accessibility","household heating",0
"50","COP25","South.Africa","Accessibility","cooling",0
"51","COP25","South.Africa","Accessibility","thermal comfort",0
"52","COP25","South.Africa","Accessibility","household heating problems",0
"53","COP25","South.Africa","Accessibility","household cooling problems",0
"54","COP25","South.Africa","Accessibility","consumption",198.807157057654
"55","COP25","South.Africa","Accessibility","consuming",0
"56","COP25","South.Africa","Accessibility","consumed",28.4010224368077
"57","COP25","South.Africa","Accessibility","basic needs",56.8020448736155
"58","COP25","South.Africa","Accessibility","basic need",56.8020448736155
