"","COP","country","aspect","keyword","freq"
"1","COP22","UK","Accessibility","affordability",12.5272990725623
"2","COP22","UK","Accessibility","affordable",70.988028077853
"3","COP22","UK","Accessibility","ability to pay",0
"4","COP22","UK","Accessibility","able to pay",4.17576635752076
"5","COP22","UK","Accessibility","inability to pay",0
"6","COP22","UK","Accessibility","unable to pay",0
"7","COP22","UK","Accessibility","energy poverty",4.17576635752076
"8","COP22","UK","Accessibility","energy burden",0
"9","COP22","UK","Accessibility","fuel poverty",4.17576635752076
"10","COP22","UK","Accessibility","fuel-poverty",0
"11","COP22","UK","Accessibility","trasportation poverty",0
"12","COP22","UK","Accessibility","energy prices",8.35153271504153
"13","COP22","UK","Accessibility","transportation bills",0
"14","COP22","UK","Accessibility","utility bill",0
"15","COP22","UK","Accessibility","electricity bill",0
"16","COP22","UK","Accessibility","utility bills",0
"17","COP22","UK","Accessibility","electricity bills",0
"18","COP22","UK","Accessibility","gas bill",0
"19","COP22","UK","Accessibility","energy bill",12.5272990725623
"20","COP22","UK","Accessibility","energy bills",8.35153271504153
"21","COP22","UK","Accessibility","energy cost",4.17576635752076
"22","COP22","UK","Accessibility","equity",116.921458010581
"23","COP22","UK","Accessibility","inequity",0
"24","COP22","UK","Accessibility","inequality",8.35153271504153
"25","COP22","UK","Accessibility","inequalities",0
"26","COP22","UK","Accessibility","energy justice",0
"27","COP22","UK","Accessibility","household",41.7576635752076
"28","COP22","UK","Accessibility","households",37.5818972176869
"29","COP22","UK","Accessibility","low-income households",0
"30","COP22","UK","Accessibility","low-income household",0
"31","COP22","UK","Accessibility","energy efficiency",417.576635752076
"32","COP22","UK","Accessibility","personal finance",0
"33","COP22","UK","Accessibility","personal finances",0
"34","COP22","UK","Accessibility","race",96.0426262229776
"35","COP22","UK","Accessibility","minorities",0
"36","COP22","UK","Accessibility","underserved communities",0
"37","COP22","UK","Accessibility","gender",37.5818972176869
"38","COP22","UK","Accessibility","women",83.5153271504153
"39","COP22","UK","Accessibility","social economic class",0
"40","COP22","UK","Accessibility","upper class",0
"41","COP22","UK","Accessibility","middle class",4.17576635752076
"42","COP22","UK","Accessibility","lower class",0
"43","COP22","UK","Accessibility","working class",0
"44","COP22","UK","Accessibility","economic class",0
"45","COP22","UK","Accessibility","upper-class",0
"46","COP22","UK","Accessibility","middle-class",0
"47","COP22","UK","Accessibility","lower-class",0
"48","COP22","UK","Accessibility","working-class",0
"49","COP22","UK","Accessibility","household heating",0
"50","COP22","UK","Accessibility","cooling",12.5272990725623
"51","COP22","UK","Accessibility","thermal comfort",4.17576635752076
"52","COP22","UK","Accessibility","household heating problems",0
"53","COP22","UK","Accessibility","household cooling problems",0
"54","COP22","UK","Accessibility","consumption",258.897514166287
"55","COP22","UK","Accessibility","consuming",20.8788317876038
"56","COP22","UK","Accessibility","consumed",8.35153271504153
"57","COP22","UK","Accessibility","basic needs",4.17576635752076
"58","COP22","UK","Accessibility","basic need",4.17576635752076
"59","COP22","UK","Accessibility","reduced costs",0
"60","COP22","UK","Accessibility","reduces costs",0
"61","COP22","UK","Accessibility","reducing costs",0
"62","COP22","UK","Accessibility","consumers",87.691093507936
"63","COP22","UK","Accessibility","consumer",37.5818972176869
"64","COP22","UK","Accessibility","development",2923.03645026453
"65","COP22","UK","Accessibility","insurance",91.8668598654568
"66","COP22","UK","Accessibility","cheap",25.0545981451246
"67","COP22","UK","Accessibility","economical",8.35153271504153
"68","COP22","UK","Accessibility","low cost",12.5272990725623
"69","COP22","UK","Accessibility","low-cost",0
"70","COP22","UK","Accessibility","budget",66.8122617203322
"71","COP22","UK","Accessibility","cost effective",12.5272990725623
"72","COP22","UK","Accessibility","cost-effective",62.6364953628115
"73","COP22","UK","Accessibility","efficiency",668.122617203322
"74","COP22","UK","Accessibility","unequal",4.17576635752076
"75","COP22","UK","Accessibility","underrepresented",0
"76","COP22","UK","Accessibility","low income household",0
"77","COP22","UK","Accessibility","low income households",0
"78","COP22","UK","Accessibility","energy-efficiency",12.5272990725623
"79","COP22","UK","Security","reliability",8.35153271504153
"80","COP22","UK","Security","reliable",104.394158938019
"81","COP22","UK","Security","resilience",405.049336679514
