"","COP","country","aspect","keyword","freq"
"1","COP21","Canada","Accessibility","affordability",6.76118807596871
"2","COP21","Canada","Accessibility","affordable",27.0447523038748
"3","COP21","Canada","Accessibility","ability to pay",0
"4","COP21","Canada","Accessibility","able to pay",0
"5","COP21","Canada","Accessibility","inability to pay",0
"6","COP21","Canada","Accessibility","unable to pay",0
"7","COP21","Canada","Accessibility","energy poverty",6.76118807596871
"8","COP21","Canada","Accessibility","energy burden",0
"9","COP21","Canada","Accessibility","fuel poverty",0
"10","COP21","Canada","Accessibility","fuel-poverty",0
"11","COP21","Canada","Accessibility","trasportation poverty",0
"12","COP21","Canada","Accessibility","energy prices",6.76118807596871
"13","COP21","Canada","Accessibility","transportation bills",0
"14","COP21","Canada","Accessibility","utility bill",0
"15","COP21","Canada","Accessibility","electricity bill",0
"16","COP21","Canada","Accessibility","utility bills",0
"17","COP21","Canada","Accessibility","electricity bills",0
"18","COP21","Canada","Accessibility","gas bill",0
"19","COP21","Canada","Accessibility","energy bill",0
"20","COP21","Canada","Accessibility","energy bills",0
"21","COP21","Canada","Accessibility","energy cost",13.5223761519374
"22","COP21","Canada","Accessibility","equity",6.76118807596871
"23","COP21","Canada","Accessibility","inequity",0
"24","COP21","Canada","Accessibility","inequality",20.2835642279061
"25","COP21","Canada","Accessibility","inequalities",0
"26","COP21","Canada","Accessibility","energy justice",0
"27","COP21","Canada","Accessibility","household",33.8059403798435
"28","COP21","Canada","Accessibility","households",6.76118807596871
"29","COP21","Canada","Accessibility","low-income households",0
"30","COP21","Canada","Accessibility","low-income household",0
"31","COP21","Canada","Accessibility","energy efficiency",128.462573443405
"32","COP21","Canada","Accessibility","personal finance",0
"33","COP21","Canada","Accessibility","personal finances",0
"34","COP21","Canada","Accessibility","race",13.5223761519374
"35","COP21","Canada","Accessibility","minorities",0
"36","COP21","Canada","Accessibility","underserved communities",0
"37","COP21","Canada","Accessibility","gender",54.0895046077497
"38","COP21","Canada","Accessibility","women",74.3730688356558
"39","COP21","Canada","Accessibility","social economic class",0
"40","COP21","Canada","Accessibility","upper class",0
"41","COP21","Canada","Accessibility","middle class",13.5223761519374
"42","COP21","Canada","Accessibility","lower class",0
"43","COP21","Canada","Accessibility","working class",0
"44","COP21","Canada","Accessibility","economic class",0
"45","COP21","Canada","Accessibility","upper-class",0
"46","COP21","Canada","Accessibility","middle-class",0
"47","COP21","Canada","Accessibility","lower-class",0
"48","COP21","Canada","Accessibility","working-class",6.76118807596871
"49","COP21","Canada","Accessibility","household heating",0
"50","COP21","Canada","Accessibility","cooling",27.0447523038748
"51","COP21","Canada","Accessibility","thermal comfort",0
"52","COP21","Canada","Accessibility","household heating problems",0
"53","COP21","Canada","Accessibility","household cooling problems",0
"54","COP21","Canada","Accessibility","consumption",87.8954449875932
"55","COP21","Canada","Accessibility","consuming",0
"56","COP21","Canada","Accessibility","consumed",13.5223761519374
"57","COP21","Canada","Accessibility","basic needs",6.76118807596871
