"","COP","country","aspect","keyword","freq"
"1","COP25","USA","Accessibility","affordability",4.61836168237679
"2","COP25","USA","Accessibility","affordable",23.091808411884
"3","COP25","USA","Accessibility","ability to pay",0
"4","COP25","USA","Accessibility","able to pay",0
"5","COP25","USA","Accessibility","inability to pay",0
"6","COP25","USA","Accessibility","unable to pay",0
"7","COP25","USA","Accessibility","energy poverty",9.23672336475359
"8","COP25","USA","Accessibility","energy burden",0
"9","COP25","USA","Accessibility","fuel poverty",0
"10","COP25","USA","Accessibility","fuel-poverty",0
"11","COP25","USA","Accessibility","trasportation poverty",0
"12","COP25","USA","Accessibility","energy prices",4.61836168237679
"13","COP25","USA","Accessibility","transportation bills",0
"14","COP25","USA","Accessibility","utility bill",0
"15","COP25","USA","Accessibility","electricity bill",0
"16","COP25","USA","Accessibility","utility bills",0
"17","COP25","USA","Accessibility","electricity bills",0
"18","COP25","USA","Accessibility","gas bill",0
"19","COP25","USA","Accessibility","energy bill",9.23672336475359
"20","COP25","USA","Accessibility","energy bills",4.61836168237679
"21","COP25","USA","Accessibility","energy cost",13.8550850471304
"22","COP25","USA","Accessibility","equity",46.1836168237679
"23","COP25","USA","Accessibility","inequity",9.23672336475359
"24","COP25","USA","Accessibility","inequality",64.6570635532751
"25","COP25","USA","Accessibility","inequalities",23.091808411884
"26","COP25","USA","Accessibility","energy justice",0
"27","COP25","USA","Accessibility","household",0
"28","COP25","USA","Accessibility","households",18.4734467295072
"29","COP25","USA","Accessibility","low-income households",0
"30","COP25","USA","Accessibility","low-income household",0
"31","COP25","USA","Accessibility","energy efficiency",120.077403741797
"32","COP25","USA","Accessibility","personal finance",0
"33","COP25","USA","Accessibility","personal finances",0
"34","COP25","USA","Accessibility","race",60.0387018708983
"35","COP25","USA","Accessibility","minorities",4.61836168237679
"36","COP25","USA","Accessibility","underserved communities",0
"37","COP25","USA","Accessibility","gender",309.430232719245
"38","COP25","USA","Accessibility","women",337.140402813506
"39","COP25","USA","Accessibility","social economic class",0
"40","COP25","USA","Accessibility","upper class",0
"41","COP25","USA","Accessibility","middle class",4.61836168237679
"42","COP25","USA","Accessibility","lower class",0
"43","COP25","USA","Accessibility","working class",0
"44","COP25","USA","Accessibility","economic class",0
"45","COP25","USA","Accessibility","upper-class",0
"46","COP25","USA","Accessibility","middle-class",9.23672336475359
"47","COP25","USA","Accessibility","lower-class",0
"48","COP25","USA","Accessibility","working-class",0
"49","COP25","USA","Accessibility","household heating",0
"50","COP25","USA","Accessibility","cooling",18.4734467295072
"51","COP25","USA","Accessibility","thermal comfort",0
"52","COP25","USA","Accessibility","household heating problems",0
"53","COP25","USA","Accessibility","household cooling problems",0
"54","COP25","USA","Accessibility","consumption",41.5652551413911
"55","COP25","USA","Accessibility","consuming",0
"56","COP25","USA","Accessibility","consumed",4.61836168237679
"57","COP25","USA","Accessibility","basic needs",4.61836168237679
"58","COP25","USA","Accessibility","basic need",4.61836168237679
"59","COP25","USA","Accessibility","reduced costs",0
"60","COP25","USA","Accessibility","reduces costs",0
"61","COP25","USA","Accessibility","reducing costs",0
"62","COP25","USA","Accessibility","consumers",27.7101700942608
"63","COP25","USA","Accessibility","consumer",32.3285317766376
"64","COP25","USA","Accessibility","development",1066.84154862904
"65","COP25","USA","Accessibility","insurance",41.5652551413911
