"","COP","country","aspect","keyword","freq"
"1","COP25","Nigeria","Accessibility","affordability",0
"2","COP25","Nigeria","Accessibility","affordable",24.9912530614285
"3","COP25","Nigeria","Accessibility","ability to pay",0
"4","COP25","Nigeria","Accessibility","able to pay",0
"5","COP25","Nigeria","Accessibility","inability to pay",0
"6","COP25","Nigeria","Accessibility","unable to pay",0
"7","COP25","Nigeria","Accessibility","energy poverty",24.9912530614285
"8","COP25","Nigeria","Accessibility","energy burden",0
"9","COP25","Nigeria","Accessibility","fuel poverty",24.9912530614285
"10","COP25","Nigeria","Accessibility","fuel-poverty",0
"11","COP25","Nigeria","Accessibility","trasportation poverty",0
"12","COP25","Nigeria","Accessibility","energy prices",0
"13","COP25","Nigeria","Accessibility","transportation bills",0
"14","COP25","Nigeria","Accessibility","utility bill",0
"15","COP25","Nigeria","Accessibility","electricity bill",0
"16","COP25","Nigeria","Accessibility","utility bills",0
"17","COP25","Nigeria","Accessibility","electricity bills",0
"18","COP25","Nigeria","Accessibility","gas bill",0
"19","COP25","Nigeria","Accessibility","energy bill",0
"20","COP25","Nigeria","Accessibility","energy bills",0
"21","COP25","Nigeria","Accessibility","energy cost",0
"22","COP25","Nigeria","Accessibility","equity",174.93877143
"23","COP25","Nigeria","Accessibility","inequity",0
"24","COP25","Nigeria","Accessibility","inequality",99.965012245714
"25","COP25","Nigeria","Accessibility","inequalities",24.9912530614285
"26","COP25","Nigeria","Accessibility","energy justice",0
"27","COP25","Nigeria","Accessibility","household",24.9912530614285
"28","COP25","Nigeria","Accessibility","households",24.9912530614285
"29","COP25","Nigeria","Accessibility","low-income households",0
"30","COP25","Nigeria","Accessibility","low-income household",0
"31","COP25","Nigeria","Accessibility","energy efficiency",74.9737591842855
"32","COP25","Nigeria","Accessibility","personal finance",0
"33","COP25","Nigeria","Accessibility","personal finances",0
"34","COP25","Nigeria","Accessibility","race",0
"35","COP25","Nigeria","Accessibility","minorities",0
"36","COP25","Nigeria","Accessibility","underserved communities",0
"37","COP25","Nigeria","Accessibility","gender",299.895036737142
"38","COP25","Nigeria","Accessibility","women",174.93877143
"39","COP25","Nigeria","Accessibility","social economic class",0
"40","COP25","Nigeria","Accessibility","upper class",0
"41","COP25","Nigeria","Accessibility","middle class",0
"42","COP25","Nigeria","Accessibility","lower class",0
"43","COP25","Nigeria","Accessibility","working class",0
"44","COP25","Nigeria","Accessibility","economic class",0
"45","COP25","Nigeria","Accessibility","upper-class",0
"46","COP25","Nigeria","Accessibility","middle-class",0
"47","COP25","Nigeria","Accessibility","lower-class",0
"48","COP25","Nigeria","Accessibility","working-class",0
"49","COP25","Nigeria","Accessibility","household heating",0
"50","COP25","Nigeria","Accessibility","cooling",0
"51","COP25","Nigeria","Accessibility","thermal comfort",0
"52","COP25","Nigeria","Accessibility","household heating problems",0
"53","COP25","Nigeria","Accessibility","household cooling problems",0
"54","COP25","Nigeria","Accessibility","consumption",149.947518368571
"55","COP25","Nigeria","Accessibility","consuming",0
"56","COP25","Nigeria","Accessibility","consumed",49.982506122857
"57","COP25","Nigeria","Accessibility","basic needs",0
"58","COP25","Nigeria","Accessibility","basic need",0
"59","COP25","Nigeria","Accessibility","reduced costs",0
"60","COP25","Nigeria","Accessibility","reduces costs",0
"61","COP25","Nigeria","Accessibility","reducing costs",0
"62","COP25","Nigeria","Accessibility","consumers",24.9912530614285
"63","COP25","Nigeria","Accessibility","consumer",0
"64","COP25","Nigeria","Accessibility","development",3723.69670615285
"65","COP25","Nigeria","Accessibility","insurance",0
"66","COP25","Nigeria","Accessibility","cheap",74.9737591842855
"67","COP25","Nigeria","Accessibility","economical",0
"68","COP25","Nigeria","Accessibility","low cost",0
"69","COP25","Nigeria","Accessibility","low-cost",0
"70","COP25","Nigeria","Accessibility","budget",249.912530614285
"71","COP25","Nigeria","Accessibility","cost effective",0
"72","COP25","Nigeria","Accessibility","cost-effective",49.982506122857
"73","COP25","Nigeria","Accessibility","efficiency",74.9737591842855
"74","COP25","Nigeria","Accessibility","unequal",0
"75","COP25","Nigeria","Accessibility","underrepresented",0
"76","COP25","Nigeria","Accessibility","low income household",0
"77","COP25","Nigeria","Accessibility","low income households",0
"78","COP25","Nigeria","Accessibility","energy-efficiency",0
"79","COP25","Nigeria","Security","reliability",0
"80","COP25","Nigeria","Security","reliable",124.956265307143
"81","COP25","Nigeria","Security","resilience",524.816314289999
"82","COP25","Nigeria","Security","resilient",224.921277552857
"83","COP25","Nigeria","Security","power outage",0
"84","COP25","Nigeria","Security","power outages",0
"85","COP25","Nigeria","Security","blackout",0
"86","COP25","Nigeria","Security","black-out",0
"87","COP25","Nigeria","Security","blackouts",0
"88","COP25","Nigeria","Security","black-outs",0
"89","COP25","Nigeria","Security","power cut",0
"90","COP25","Nigeria","Security","power cuts",0
"91","COP25","Nigeria","Security","security",199.930024491428
"92","COP25","Nigeria","Security","stability",74.9737591842855
"93","COP25","Nigeria","Security","adequacy",0
"94","COP25","Nigeria","Security","corruption",99.965012245714
"95","COP25","Nigeria","Security","corrupted",0
"96","COP25","Nigeria","Security","geopolitics",0
"97","COP25","Nigeria","Security","peak hours",0
"98","COP25","Nigeria","Security","energy demand",24.9912530614285
"99","COP25","Nigeria","Security","nuclear",0
"100","COP25","Nigeria","Security","consistent",24.9912530614285
"101","COP25","Nigeria","Security","consistency",0
"102","COP25","Nigeria","Security","intermittancy",0
"103","COP25","Nigeria","Security","intermittent",0
"104","COP25","Nigeria","Security","war",49.982506122857
"105","COP25","Nigeria","Security","wars",0
"106","COP25","Nigeria","Security","conflicts",149.947518368571
"107","COP25","Nigeria","Security","energy crisis",0
"108","COP25","Nigeria","Security","energy crises",0
"109","COP25","Nigeria","Security","petro-politics",0
