"","COP","country","aspect","keyword","freq"
"1","COP21","Hong.Kong","Accessibility","affordability",0
"2","COP21","Hong.Kong","Accessibility","affordable",0
"3","COP21","Hong.Kong","Accessibility","ability to pay",0
"4","COP21","Hong.Kong","Accessibility","able to pay",0
"5","COP21","Hong.Kong","Accessibility","inability to pay",0
"6","COP21","Hong.Kong","Accessibility","unable to pay",0
"7","COP21","Hong.Kong","Accessibility","energy poverty",0
"8","COP21","Hong.Kong","Accessibility","energy burden",0
"9","COP21","Hong.Kong","Accessibility","fuel poverty",0
"10","COP21","Hong.Kong","Accessibility","fuel-poverty",0
"11","COP21","Hong.Kong","Accessibility","trasportation poverty",0
"12","COP21","Hong.Kong","Accessibility","energy prices",0
"13","COP21","Hong.Kong","Accessibility","transportation bills",0
"14","COP21","Hong.Kong","Accessibility","utility bill",0
"15","COP21","Hong.Kong","Accessibility","electricity bill",0
"16","COP21","Hong.Kong","Accessibility","utility bills",0
"17","COP21","Hong.Kong","Accessibility","electricity bills",0
"18","COP21","Hong.Kong","Accessibility","gas bill",0
"19","COP21","Hong.Kong","Accessibility","energy bill",0
"20","COP21","Hong.Kong","Accessibility","energy bills",0
"21","COP21","Hong.Kong","Accessibility","energy cost",0
"22","COP21","Hong.Kong","Accessibility","equity",0
"23","COP21","Hong.Kong","Accessibility","inequity",0
"24","COP21","Hong.Kong","Accessibility","inequality",0
"25","COP21","Hong.Kong","Accessibility","inequalities",0
"26","COP21","Hong.Kong","Accessibility","energy justice",0
"27","COP21","Hong.Kong","Accessibility","household",0
"28","COP21","Hong.Kong","Accessibility","households",0
"29","COP21","Hong.Kong","Accessibility","low-income households",0
"30","COP21","Hong.Kong","Accessibility","low-income household",0
"31","COP21","Hong.Kong","Accessibility","energy efficiency",248.555272478717
"32","COP21","Hong.Kong","Accessibility","personal finance",0
"33","COP21","Hong.Kong","Accessibility","personal finances",0
"34","COP21","Hong.Kong","Accessibility","race",0
"35","COP21","Hong.Kong","Accessibility","minorities",0
"36","COP21","Hong.Kong","Accessibility","underserved communities",0
"37","COP21","Hong.Kong","Accessibility","gender",0
"38","COP21","Hong.Kong","Accessibility","women",62.1388181196794
"39","COP21","Hong.Kong","Accessibility","social economic class",0
"40","COP21","Hong.Kong","Accessibility","upper class",0
"41","COP21","Hong.Kong","Accessibility","middle class",0
"42","COP21","Hong.Kong","Accessibility","lower class",0
"43","COP21","Hong.Kong","Accessibility","working class",0
"44","COP21","Hong.Kong","Accessibility","economic class",0
"45","COP21","Hong.Kong","Accessibility","upper-class",0
"46","COP21","Hong.Kong","Accessibility","middle-class",0
"47","COP21","Hong.Kong","Accessibility","lower-class",0
"48","COP21","Hong.Kong","Accessibility","working-class",0
"49","COP21","Hong.Kong","Accessibility","household heating",0
"50","COP21","Hong.Kong","Accessibility","cooling",124.277636239359
