"","COP","country","aspect","keyword","freq"
"1","COP26","UK","Accessibility","affordability",0
"2","COP26","UK","Accessibility","affordable",43.908275612246
"3","COP26","UK","Accessibility","ability to pay",0
"4","COP26","UK","Accessibility","able to pay",0
"5","COP26","UK","Accessibility","inability to pay",0
"6","COP26","UK","Accessibility","unable to pay",0
"7","COP26","UK","Accessibility","energy poverty",0
"8","COP26","UK","Accessibility","energy burden",0
"9","COP26","UK","Accessibility","fuel poverty",21.954137806123
"10","COP26","UK","Accessibility","fuel-poverty",0
"11","COP26","UK","Accessibility","trasportation poverty",0
"12","COP26","UK","Accessibility","energy prices",27.4426722576538
"13","COP26","UK","Accessibility","transportation bills",0
"14","COP26","UK","Accessibility","utility bill",0
"15","COP26","UK","Accessibility","electricity bill",0
"16","COP26","UK","Accessibility","utility bills",0
"17","COP26","UK","Accessibility","electricity bills",0
"18","COP26","UK","Accessibility","gas bill",0
"19","COP26","UK","Accessibility","energy bill",43.908275612246
"20","COP26","UK","Accessibility","energy bills",43.908275612246
"21","COP26","UK","Accessibility","energy cost",5.48853445153075
"22","COP26","UK","Accessibility","equity",54.8853445153075
"23","COP26","UK","Accessibility","inequity",0
"24","COP26","UK","Accessibility","inequality",10.9770689030615
"25","COP26","UK","Accessibility","inequalities",16.4656033545923
"26","COP26","UK","Accessibility","energy justice",0
"27","COP26","UK","Accessibility","household",10.9770689030615
"28","COP26","UK","Accessibility","households",16.4656033545923
"29","COP26","UK","Accessibility","low-income households",0
"30","COP26","UK","Accessibility","low-income household",0
"31","COP26","UK","Accessibility","energy efficiency",49.3968100637768
"32","COP26","UK","Accessibility","personal finance",0
"33","COP26","UK","Accessibility","personal finances",0
"34","COP26","UK","Accessibility","race",82.3280167729613
"35","COP26","UK","Accessibility","minorities",0
"36","COP26","UK","Accessibility","underserved communities",0
"37","COP26","UK","Accessibility","gender",21.954137806123
"38","COP26","UK","Accessibility","women",32.9312067091845
"39","COP26","UK","Accessibility","social economic class",0
"40","COP26","UK","Accessibility","upper class",0
"41","COP26","UK","Accessibility","middle class",0
"42","COP26","UK","Accessibility","lower class",0
"43","COP26","UK","Accessibility","working class",0
"44","COP26","UK","Accessibility","economic class",0
"45","COP26","UK","Accessibility","upper-class",0
"46","COP26","UK","Accessibility","middle-class",0
"47","COP26","UK","Accessibility","lower-class",0
"48","COP26","UK","Accessibility","working-class",0
