"","COP","country","aspect","keyword","freq"
"1","COP21","UAE","Accessibility","affordability",0
"2","COP21","UAE","Accessibility","affordable",58.5186423674971
"3","COP21","UAE","Accessibility","ability to pay",0
"4","COP21","UAE","Accessibility","able to pay",0
"5","COP21","UAE","Accessibility","inability to pay",0
"6","COP21","UAE","Accessibility","unable to pay",0
"7","COP21","UAE","Accessibility","energy poverty",0
"8","COP21","UAE","Accessibility","energy burden",0
"9","COP21","UAE","Accessibility","fuel poverty",0
"10","COP21","UAE","Accessibility","fuel-poverty",0
"11","COP21","UAE","Accessibility","trasportation poverty",0
"12","COP21","UAE","Accessibility","energy prices",8.35980605249958
"13","COP21","UAE","Accessibility","transportation bills",0
"14","COP21","UAE","Accessibility","utility bill",0
"15","COP21","UAE","Accessibility","electricity bill",0
"16","COP21","UAE","Accessibility","utility bills",0
"17","COP21","UAE","Accessibility","electricity bills",0
"18","COP21","UAE","Accessibility","gas bill",0
"19","COP21","UAE","Accessibility","energy bill",0
"20","COP21","UAE","Accessibility","energy bills",0
"21","COP21","UAE","Accessibility","energy cost",8.35980605249958
"22","COP21","UAE","Accessibility","equity",41.7990302624979
"23","COP21","UAE","Accessibility","inequity",0
"24","COP21","UAE","Accessibility","inequality",0
"25","COP21","UAE","Accessibility","inequalities",8.35980605249958
"26","COP21","UAE","Accessibility","energy justice",0
"27","COP21","UAE","Accessibility","household",0
"28","COP21","UAE","Accessibility","households",33.4392242099983
"29","COP21","UAE","Accessibility","low-income households",0
"30","COP21","UAE","Accessibility","low-income household",0
"31","COP21","UAE","Accessibility","energy efficiency",493.228557097475
"32","COP21","UAE","Accessibility","personal finance",0
"33","COP21","UAE","Accessibility","personal finances",0
"34","COP21","UAE","Accessibility","race",0
"35","COP21","UAE","Accessibility","minorities",0
"36","COP21","UAE","Accessibility","underserved communities",0
"37","COP21","UAE","Accessibility","gender",8.35980605249958
"38","COP21","UAE","Accessibility","women",234.074569469988
"39","COP21","UAE","Accessibility","social economic class",0
"40","COP21","UAE","Accessibility","upper class",0
"41","COP21","UAE","Accessibility","middle class",8.35980605249958
"42","COP21","UAE","Accessibility","lower class",0
"43","COP21","UAE","Accessibility","working class",0
"44","COP21","UAE","Accessibility","economic class",0
"45","COP21","UAE","Accessibility","upper-class",0
"46","COP21","UAE","Accessibility","middle-class",0
"47","COP21","UAE","Accessibility","lower-class",0
"48","COP21","UAE","Accessibility","working-class",0
"49","COP21","UAE","Accessibility","household heating",0
"50","COP21","UAE","Accessibility","cooling",50.1588363149975
"51","COP21","UAE","Accessibility","thermal comfort",0
"52","COP21","UAE","Accessibility","household heating problems",0
"53","COP21","UAE","Accessibility","household cooling problems",0
"54","COP21","UAE","Accessibility","consumption",300.953017889985
"55","COP21","UAE","Accessibility","consuming",8.35980605249958
"56","COP21","UAE","Accessibility","consumed",8.35980605249958
"57","COP21","UAE","Accessibility","basic needs",0
"58","COP21","UAE","Accessibility","basic need",0
"59","COP21","UAE","Accessibility","reduced costs",0
"60","COP21","UAE","Accessibility","reduces costs",0
"61","COP21","UAE","Accessibility","reducing costs",8.35980605249958
