"","COP","country","aspect","keyword","freq"
"1","COP23","China","Accessibility","affordability",0
"2","COP23","China","Accessibility","affordable",28.2653551541875
"3","COP23","China","Accessibility","ability to pay",0
"4","COP23","China","Accessibility","able to pay",0
"5","COP23","China","Accessibility","inability to pay",0
"6","COP23","China","Accessibility","unable to pay",0
"7","COP23","China","Accessibility","energy poverty",0
"8","COP23","China","Accessibility","energy burden",0
"9","COP23","China","Accessibility","fuel poverty",0
"10","COP23","China","Accessibility","fuel-poverty",0
"11","COP23","China","Accessibility","trasportation poverty",0
"12","COP23","China","Accessibility","energy prices",0
"13","COP23","China","Accessibility","transportation bills",0
"14","COP23","China","Accessibility","utility bill",0
"15","COP23","China","Accessibility","electricity bill",0
"16","COP23","China","Accessibility","utility bills",0
"17","COP23","China","Accessibility","electricity bills",0
"18","COP23","China","Accessibility","gas bill",0
"19","COP23","China","Accessibility","energy bill",0
"20","COP23","China","Accessibility","energy bills",0
"21","COP23","China","Accessibility","energy cost",0
"22","COP23","China","Accessibility","equity",113.06142061675
"23","COP23","China","Accessibility","inequity",0
"24","COP23","China","Accessibility","inequality",28.2653551541875
"25","COP23","China","Accessibility","inequalities",0
"26","COP23","China","Accessibility","energy justice",0
"27","COP23","China","Accessibility","household",56.530710308375
"28","COP23","China","Accessibility","households",28.2653551541875
"29","COP23","China","Accessibility","low-income households",0
"30","COP23","China","Accessibility","low-income household",0
"31","COP23","China","Accessibility","energy efficiency",113.06142061675
"32","COP23","China","Accessibility","personal finance",0
"33","COP23","China","Accessibility","personal finances",0
"34","COP23","China","Accessibility","race",0
"35","COP23","China","Accessibility","minorities",0
"36","COP23","China","Accessibility","underserved communities",0
"37","COP23","China","Accessibility","gender",56.530710308375
"38","COP23","China","Accessibility","women",367.449617004438
"39","COP23","China","Accessibility","social economic class",0
"40","COP23","China","Accessibility","upper class",0
"41","COP23","China","Accessibility","middle class",0
"42","COP23","China","Accessibility","lower class",0
"43","COP23","China","Accessibility","working class",0
"44","COP23","China","Accessibility","economic class",0
"45","COP23","China","Accessibility","upper-class",0
"46","COP23","China","Accessibility","middle-class",0
"47","COP23","China","Accessibility","lower-class",0
"48","COP23","China","Accessibility","working-class",0
"49","COP23","China","Accessibility","household heating",0
"50","COP23","China","Accessibility","cooling",0
"51","COP23","China","Accessibility","thermal comfort",0
"52","COP23","China","Accessibility","household heating problems",0
"53","COP23","China","Accessibility","household cooling problems",0
"54","COP23","China","Accessibility","consumption",904.491364934
"55","COP23","China","Accessibility","consuming",28.2653551541875
"56","COP23","China","Accessibility","consumed",0
"57","COP23","China","Accessibility","basic needs",0
"58","COP23","China","Accessibility","basic need",0
"59","COP23","China","Accessibility","reduced costs",0
"60","COP23","China","Accessibility","reduces costs",0
"61","COP23","China","Accessibility","reducing costs",0
"62","COP23","China","Accessibility","consumers",28.2653551541875
"63","COP23","China","Accessibility","consumer",56.530710308375
"64","COP23","China","Accessibility","development",2600.41267418525
"65","COP23","China","Accessibility","insurance",56.530710308375
"66","COP23","China","Accessibility","cheap",28.2653551541875
"67","COP23","China","Accessibility","economical",0
"68","COP23","China","Accessibility","low cost",0
"69","COP23","China","Accessibility","low-cost",28.2653551541875
"70","COP23","China","Accessibility","budget",113.06142061675
"71","COP23","China","Accessibility","cost effective",0
"72","COP23","China","Accessibility","cost-effective",0
"73","COP23","China","Accessibility","efficiency",169.592130925125
"74","COP23","China","Accessibility","unequal",0
"75","COP23","China","Accessibility","underrepresented",0
"76","COP23","China","Accessibility","low income household",0
"77","COP23","China","Accessibility","low income households",0
"78","COP23","China","Accessibility","energy-efficiency",0
"79","COP23","China","Security","reliability",0
"80","COP23","China","Security","reliable",0
"81","COP23","China","Security","resilience",113.06142061675
"82","COP23","China","Security","resilient",28.2653551541875
"83","COP23","China","Security","power outage",0
"84","COP23","China","Security","power outages",0
"85","COP23","China","Security","blackout",0
"86","COP23","China","Security","black-out",0
"87","COP23","China","Security","blackouts",0
"88","COP23","China","Security","black-outs",0
"89","COP23","China","Security","power cut",0
"90","COP23","China","Security","power cuts",0
"91","COP23","China","Security","security",367.449617004438
"92","COP23","China","Security","stability",28.2653551541875
"93","COP23","China","Security","adequacy",0
"94","COP23","China","Security","corruption",28.2653551541875
"95","COP23","China","Security","corrupted",0
"96","COP23","China","Security","geopolitics",0
"97","COP23","China","Security","peak hours",0
"98","COP23","China","Security","energy demand",28.2653551541875
"99","COP23","China","Security","nuclear",310.918906696063
"100","COP23","China","Security","consistent",28.2653551541875
"101","COP23","China","Security","consistency",0
"102","COP23","China","Security","intermittancy",0
"103","COP23","China","Security","intermittent",28.2653551541875
"104","COP23","China","Security","war",56.530710308375
"105","COP23","China","Security","wars",0
"106","COP23","China","Security","conflicts",56.530710308375
"107","COP23","China","Security","energy crisis",0
"108","COP23","China","Security","energy crises",0
"109","COP23","China","Security","petro-politics",0
"110","COP23","China","Security","petropolitics",0
"111","COP23","China","Security","aging infrastructure",0
"112","COP23","China","Security","industry",508.776392775375
"113","COP23","China","Security","industries",254.388196387688
"114","COP23","China","Security","neoliberalism",0
"115","COP23","China","Security","nationalisation",0
"116","COP23","China","Security","nationalization",0
"117","COP23","China","Security","nationalising",0
"118","COP23","China","Security","nationalizing",0
"119","COP23","China","Security","certainty",0
"120","COP23","China","Security","agreement",4239.80327312813
"121","COP23","China","Security","secure",0
"122","COP23","China","Security","disaster",84.7960654625625
"123","COP23","China","Security","disasters",84.7960654625625
"124","COP23","China","Security","geo-politics",0
"125","COP23","China","Security","geo-political",0
"126","COP23","China","Security","poor infrastructure",0
"127","COP23","China","Sustainability","sustainability",84.7960654625625
"128","COP23","China","Sustainability","sustainable",1074.08349585913
"129","COP23","China","Sustainability","green",961.022075242375
"130","COP23","China","Sustainability","greenhouse",904.491364934
"131","COP23","China","Sustainability","emissions",1978.57486079313
"132","COP23","China","Sustainability","emission",537.041747929563
"133","COP23","China","Sustainability","emitting",28.2653551541875
"134","COP23","China","Sustainability","emitted",84.7960654625625
"135","COP23","China","Sustainability","emits",28.2653551541875
"136","COP23","China","Sustainability","nuclear",310.918906696063
"137","COP23","China","Sustainability","carbon capture",56.530710308375
"138","COP23","China","Sustainability","CCS",28.2653551541875
"139","COP23","China","Sustainability","CCU",0
"140","COP23","China","Sustainability","sequester",0
"141","COP23","China","Sustainability","sequestering",0
"142","COP23","China","Sustainability","sequestration",28.2653551541875
"143","COP23","China","Sustainability","renewable energy",480.511037621188
"144","COP23","China","Sustainability","renewables",0
"145","COP23","China","Sustainability","ecosystem",141.326775770938
"146","COP23","China","Sustainability","ecosystems",84.7960654625625
"147","COP23","China","Sustainability","transition",226.1228412335
"148","COP23","China","Sustainability","transitioning",0
"149","COP23","China","Sustainability","transitions",0
"150","COP23","China","Sustainability","low-carbon",395.714972158625
"151","COP23","China","Sustainability","zero carbon",0
"152","COP23","China","Sustainability","decarbonization",56.530710308375
"153","COP23","China","Sustainability","subsidies",28.2653551541875
"154","COP23","China","Sustainability","subsidy",0
"155","COP23","China","Sustainability","subsidising",0
"156","COP23","China","Sustainability","subsidizing",0
"157","COP23","China","Sustainability","subsidise",0
"158","COP23","China","Sustainability","subsidize",0
"159","COP23","China","Sustainability","environmental health",0
"160","COP23","China","Sustainability","decarbonisation",0
"161","COP23","China","Sustainability","decarbonize",0
"162","COP23","China","Sustainability","decarbonise",0
"163","COP23","China","Sustainability","wind",113.06142061675
"164","COP23","China","Sustainability","tidal",0
"165","COP23","China","Sustainability","ocean energy",0
"166","COP23","China","Sustainability","hydrogen",537.041747929563
"167","COP23","China","Sustainability","geothermal",56.530710308375
"168","COP23","China","Sustainability","centralized",0
"169","COP23","China","Sustainability","decentralized",0
"170","COP23","China","Sustainability","centralised",0
"171","COP23","China","Sustainability","decentralised",0
"172","COP23","China","Sustainability","solar",254.388196387688
"173","COP23","China","Sustainability","photovoltaics",0
"174","COP23","China","Sustainability","photovoltaic",56.530710308375
"175","COP23","China","Sustainability","PV",28.2653551541875
"176","COP23","China","Sustainability","solar panels",28.2653551541875
"177","COP23","China","Sustainability","solar panel",28.2653551541875
"178","COP23","China","Sustainability","frack",0
"179","COP23","China","Sustainability","fracking",0
"180","COP23","China","Sustainability","fracked",0
"181","COP23","China","Sustainability","pollution",282.653551541875
"182","COP23","China","Sustainability","polluting",169.592130925125
"183","COP23","China","Sustainability","polluted",0
"184","COP23","China","Sustainability","energy storage",0
"185","COP23","China","Sustainability","alternative",28.2653551541875
"186","COP23","China","Sustainability","alternatives",0
"187","COP23","China","Sustainability","coal",1300.20633709263
"188","COP23","China","Sustainability","natural gas",56.530710308375
"189","COP23","China","Sustainability","biomass",56.530710308375
"190","COP23","China","Sustainability","ozone",0
"191","COP23","China","Sustainability","electrical vehicles",0
"192","COP23","China","Sustainability","EV",0
"193","COP23","China","Sustainability","electric vehicles",56.530710308375
"194","COP23","China","Sustainability","net zero",28.2653551541875
"195","COP23","China","Sustainability","carbon neutrality",28.2653551541875
"196","COP23","China","Sustainability","carbon neutral",84.7960654625625
"197","COP23","China","Sustainability","clean energy",254.388196387688
"198","COP23","China","Sustainability","carbon reduction",56.530710308375
"199","COP23","China","Sustainability","sea levels",141.326775770938
"200","COP23","China","Sustainability","paris agreement",3250.51584273156
"201","COP23","China","Sustainability","zero-carbon",0
"202","COP23","China","Sustainability","net-zero",0
"203","COP23","China","Sustainability","carbon-neutral",0
"204","COP23","China","Sustainability","carbon-neutrality",0
"205","COP23","China","Sustainability","clean-energy",0
"206","COP23","China","Sustainability","natural-gas",0
"207","COP23","China","Sustainability","geo-thermal",0
"208","COP23","China","Sustainability","bio-mass",0
"209","COP23","China","Sustainability","o-zone",0
"210","COP23","China","Sustainability","energy-storage",0
"211","COP23","China","Sustainability","eco-system",0
"212","COP23","China","Sustainability","eco-systems",28.2653551541875
"213","COP23","China","Sustainability","c02",0
"214","COP23","China","Sustainability","e-vehicles",0
"215","COP23","China","Sustainability","EVs",0
"216","COP23","China","Sustainability","PVs",0
"217","COP23","China","Sustainability","re-newables",0
"218","COP23","China","Sustainability","pollutant",0
