"","COP","country","aspect","keyword","freq"
"1","COP24","Bangladesh","Accessibility","affordability",0
"2","COP24","Bangladesh","Accessibility","affordable",21.4601485042277
"3","COP24","Bangladesh","Accessibility","ability to pay",0
"4","COP24","Bangladesh","Accessibility","able to pay",0
"5","COP24","Bangladesh","Accessibility","inability to pay",0
"6","COP24","Bangladesh","Accessibility","unable to pay",0
"7","COP24","Bangladesh","Accessibility","energy poverty",21.4601485042277
"8","COP24","Bangladesh","Accessibility","energy burden",0
"9","COP24","Bangladesh","Accessibility","fuel poverty",0
"10","COP24","Bangladesh","Accessibility","fuel-poverty",0
"11","COP24","Bangladesh","Accessibility","trasportation poverty",0
"12","COP24","Bangladesh","Accessibility","energy prices",0
"13","COP24","Bangladesh","Accessibility","transportation bills",0
"14","COP24","Bangladesh","Accessibility","utility bill",0
"15","COP24","Bangladesh","Accessibility","electricity bill",0
"16","COP24","Bangladesh","Accessibility","utility bills",0
"17","COP24","Bangladesh","Accessibility","electricity bills",0
"18","COP24","Bangladesh","Accessibility","gas bill",0
"19","COP24","Bangladesh","Accessibility","energy bill",0
"20","COP24","Bangladesh","Accessibility","energy bills",0
"21","COP24","Bangladesh","Accessibility","energy cost",0
"22","COP24","Bangladesh","Accessibility","equity",85.8405940169106
"23","COP24","Bangladesh","Accessibility","inequity",0
"24","COP24","Bangladesh","Accessibility","inequality",0
"25","COP24","Bangladesh","Accessibility","inequalities",0
"26","COP24","Bangladesh","Accessibility","energy justice",0
"27","COP24","Bangladesh","Accessibility","household",0
"28","COP24","Bangladesh","Accessibility","households",21.4601485042277
"29","COP24","Bangladesh","Accessibility","low-income households",0
"30","COP24","Bangladesh","Accessibility","low-income household",0
"31","COP24","Bangladesh","Accessibility","energy efficiency",257.521782050732
"32","COP24","Bangladesh","Accessibility","personal finance",0
"33","COP24","Bangladesh","Accessibility","personal finances",0
"34","COP24","Bangladesh","Accessibility","race",42.9202970084553
"35","COP24","Bangladesh","Accessibility","minorities",0
"36","COP24","Bangladesh","Accessibility","underserved communities",0
"37","COP24","Bangladesh","Accessibility","gender",21.4601485042277
"38","COP24","Bangladesh","Accessibility","women",85.8405940169106
"39","COP24","Bangladesh","Accessibility","social economic class",0
"40","COP24","Bangladesh","Accessibility","upper class",0
"41","COP24","Bangladesh","Accessibility","middle class",0
"42","COP24","Bangladesh","Accessibility","lower class",0
"43","COP24","Bangladesh","Accessibility","working class",0
"44","COP24","Bangladesh","Accessibility","economic class",0
"45","COP24","Bangladesh","Accessibility","upper-class",0
"46","COP24","Bangladesh","Accessibility","middle-class",0
"47","COP24","Bangladesh","Accessibility","lower-class",0
"48","COP24","Bangladesh","Accessibility","working-class",0
"49","COP24","Bangladesh","Accessibility","household heating",0
"50","COP24","Bangladesh","Accessibility","cooling",0
"51","COP24","Bangladesh","Accessibility","thermal comfort",0
"52","COP24","Bangladesh","Accessibility","household heating problems",0
"53","COP24","Bangladesh","Accessibility","household cooling problems",0
"54","COP24","Bangladesh","Accessibility","consumption",85.8405940169106
"55","COP24","Bangladesh","Accessibility","consuming",0
"56","COP24","Bangladesh","Accessibility","consumed",21.4601485042277
"57","COP24","Bangladesh","Accessibility","basic needs",21.4601485042277
"58","COP24","Bangladesh","Accessibility","basic need",21.4601485042277
"59","COP24","Bangladesh","Accessibility","reduced costs",0
"60","COP24","Bangladesh","Accessibility","reduces costs",0
"61","COP24","Bangladesh","Accessibility","reducing costs",0
"62","COP24","Bangladesh","Accessibility","consumers",0
"63","COP24","Bangladesh","Accessibility","consumer",21.4601485042277
"64","COP24","Bangladesh","Accessibility","development",1416.36980127902
"65","COP24","Bangladesh","Accessibility","insurance",64.3804455126829
"66","COP24","Bangladesh","Accessibility","cheap",64.3804455126829
"67","COP24","Bangladesh","Accessibility","economical",42.9202970084553
"68","COP24","Bangladesh","Accessibility","low cost",21.4601485042277
"69","COP24","Bangladesh","Accessibility","low-cost",0
"70","COP24","Bangladesh","Accessibility","budget",21.4601485042277
"71","COP24","Bangladesh","Accessibility","cost effective",0
"72","COP24","Bangladesh","Accessibility","cost-effective",0
"73","COP24","Bangladesh","Accessibility","efficiency",600.884158118374
"74","COP24","Bangladesh","Accessibility","unequal",21.4601485042277
"75","COP24","Bangladesh","Accessibility","underrepresented",0
"76","COP24","Bangladesh","Accessibility","low income household",0
"77","COP24","Bangladesh","Accessibility","low income households",0
"78","COP24","Bangladesh","Accessibility","energy-efficiency",0
"79","COP24","Bangladesh","Security","reliability",0
"80","COP24","Bangladesh","Security","reliable",21.4601485042277
"81","COP24","Bangladesh","Security","resilience",64.3804455126829
"82","COP24","Bangladesh","Security","resilient",64.3804455126829
"83","COP24","Bangladesh","Security","power outage",0
"84","COP24","Bangladesh","Security","power outages",0
"85","COP24","Bangladesh","Security","blackout",0
"86","COP24","Bangladesh","Security","black-out",0
"87","COP24","Bangladesh","Security","blackouts",0
"88","COP24","Bangladesh","Security","black-outs",0
"89","COP24","Bangladesh","Security","power cut",0
"90","COP24","Bangladesh","Security","power cuts",0
"91","COP24","Bangladesh","Security","security",193.141336538049
"92","COP24","Bangladesh","Security","stability",0
"93","COP24","Bangladesh","Security","adequacy",0
"94","COP24","Bangladesh","Security","corruption",0
"95","COP24","Bangladesh","Security","corrupted",0
"96","COP24","Bangladesh","Security","geopolitics",0
"97","COP24","Bangladesh","Security","peak hours",0
"98","COP24","Bangladesh","Security","energy demand",0
"99","COP24","Bangladesh","Security","nuclear",85.8405940169106
"100","COP24","Bangladesh","Security","consistent",21.4601485042277
"101","COP24","Bangladesh","Security","consistency",21.4601485042277
"102","COP24","Bangladesh","Security","intermittancy",0
"103","COP24","Bangladesh","Security","intermittent",21.4601485042277
"104","COP24","Bangladesh","Security","war",64.3804455126829
"105","COP24","Bangladesh","Security","wars",0
"106","COP24","Bangladesh","Security","conflicts",0
"107","COP24","Bangladesh","Security","energy crisis",0
"108","COP24","Bangladesh","Security","energy crises",0
"109","COP24","Bangladesh","Security","petro-politics",0
"110","COP24","Bangladesh","Security","petropolitics",0
"111","COP24","Bangladesh","Security","aging infrastructure",0
"112","COP24","Bangladesh","Security","industry",407.742821580325
"113","COP24","Bangladesh","Security","industries",343.362376067642
"114","COP24","Bangladesh","Security","neoliberalism",0
"115","COP24","Bangladesh","Security","nationalisation",0
"116","COP24","Bangladesh","Security","nationalization",0
"117","COP24","Bangladesh","Security","nationalising",0
"118","COP24","Bangladesh","Security","nationalizing",0
"119","COP24","Bangladesh","Security","certainty",0
"120","COP24","Bangladesh","Security","agreement",4120.34851281171
"121","COP24","Bangladesh","Security","secure",42.9202970084553
"122","COP24","Bangladesh","Security","disaster",193.141336538049
"123","COP24","Bangladesh","Security","disasters",278.981930554959
"124","COP24","Bangladesh","Security","geo-politics",0
"125","COP24","Bangladesh","Security","geo-political",0
"126","COP24","Bangladesh","Security","poor infrastructure",0
"127","COP24","Bangladesh","Sustainability","sustainability",64.3804455126829
"128","COP24","Bangladesh","Sustainability","sustainable",665.264603631057
"129","COP24","Bangladesh","Sustainability","green",579.424009614147
"130","COP24","Bangladesh","Sustainability","greenhouse",493.583415597236
"131","COP24","Bangladesh","Sustainability","emissions",1716.81188033821
"132","COP24","Bangladesh","Sustainability","emission",1073.00742521138
"133","COP24","Bangladesh","Sustainability","emitting",21.4601485042277
"134","COP24","Bangladesh","Sustainability","emitted",0
"135","COP24","Bangladesh","Sustainability","emits",21.4601485042277
"136","COP24","Bangladesh","Sustainability","nuclear",85.8405940169106
"137","COP24","Bangladesh","Sustainability","carbon capture",21.4601485042277
"138","COP24","Bangladesh","Sustainability","CCS",0
"139","COP24","Bangladesh","Sustainability","CCU",0
"140","COP24","Bangladesh","Sustainability","sequester",0
"141","COP24","Bangladesh","Sustainability","sequestering",0
"142","COP24","Bangladesh","Sustainability","sequestration",0
"143","COP24","Bangladesh","Sustainability","renewable energy",600.884158118374
"144","COP24","Bangladesh","Sustainability","renewables",171.681188033821
"145","COP24","Bangladesh","Sustainability","ecosystem",42.9202970084553
"146","COP24","Bangladesh","Sustainability","ecosystems",150.221039529594
"147","COP24","Bangladesh","Sustainability","transition",236.061633546504
"148","COP24","Bangladesh","Sustainability","transitioning",42.9202970084553
"149","COP24","Bangladesh","Sustainability","transitions",21.4601485042277
"150","COP24","Bangladesh","Sustainability","low-carbon",85.8405940169106
"151","COP24","Bangladesh","Sustainability","zero carbon",0
"152","COP24","Bangladesh","Sustainability","decarbonization",0
"153","COP24","Bangladesh","Sustainability","subsidies",107.300742521138
"154","COP24","Bangladesh","Sustainability","subsidy",0
"155","COP24","Bangladesh","Sustainability","subsidising",0
"156","COP24","Bangladesh","Sustainability","subsidizing",0
"157","COP24","Bangladesh","Sustainability","subsidise",21.4601485042277
"158","COP24","Bangladesh","Sustainability","subsidize",0
"159","COP24","Bangladesh","Sustainability","environmental health",0
"160","COP24","Bangladesh","Sustainability","decarbonisation",64.3804455126829
"161","COP24","Bangladesh","Sustainability","decarbonize",0
"162","COP24","Bangladesh","Sustainability","decarbonise",21.4601485042277
"163","COP24","Bangladesh","Sustainability","wind",1051.54727670715
"164","COP24","Bangladesh","Sustainability","tidal",21.4601485042277
"165","COP24","Bangladesh","Sustainability","ocean energy",0
"166","COP24","Bangladesh","Sustainability","hydrogen",64.3804455126829
"167","COP24","Bangladesh","Sustainability","geothermal",0
"168","COP24","Bangladesh","Sustainability","centralized",0
"169","COP24","Bangladesh","Sustainability","decentralized",0
"170","COP24","Bangladesh","Sustainability","centralised",0
"171","COP24","Bangladesh","Sustainability","decentralised",0
"172","COP24","Bangladesh","Sustainability","solar",1373.44950427057
"173","COP24","Bangladesh","Sustainability","photovoltaics",0
"174","COP24","Bangladesh","Sustainability","photovoltaic",0
"175","COP24","Bangladesh","Sustainability","PV",0
"176","COP24","Bangladesh","Sustainability","solar panels",107.300742521138
"177","COP24","Bangladesh","Sustainability","solar panel",107.300742521138
"178","COP24","Bangladesh","Sustainability","frack",0
"179","COP24","Bangladesh","Sustainability","fracking",0
"180","COP24","Bangladesh","Sustainability","fracked",0
"181","COP24","Bangladesh","Sustainability","pollution",150.221039529594
"182","COP24","Bangladesh","Sustainability","polluting",85.8405940169106
"183","COP24","Bangladesh","Sustainability","polluted",42.9202970084553
"184","COP24","Bangladesh","Sustainability","energy storage",21.4601485042277
"185","COP24","Bangladesh","Sustainability","alternative",0
"186","COP24","Bangladesh","Sustainability","alternatives",21.4601485042277
"187","COP24","Bangladesh","Sustainability","coal",515.043564101464
"188","COP24","Bangladesh","Sustainability","natural gas",64.3804455126829
"189","COP24","Bangladesh","Sustainability","biomass",21.4601485042277
"190","COP24","Bangladesh","Sustainability","ozone",42.9202970084553
"191","COP24","Bangladesh","Sustainability","electrical vehicles",0
"192","COP24","Bangladesh","Sustainability","EV",0
"193","COP24","Bangladesh","Sustainability","electric vehicles",64.3804455126829
"194","COP24","Bangladesh","Sustainability","net zero",64.3804455126829
"195","COP24","Bangladesh","Sustainability","carbon neutrality",0
"196","COP24","Bangladesh","Sustainability","carbon neutral",64.3804455126829
"197","COP24","Bangladesh","Sustainability","clean energy",21.4601485042277
"198","COP24","Bangladesh","Sustainability","carbon reduction",0
"199","COP24","Bangladesh","Sustainability","sea levels",21.4601485042277
"200","COP24","Bangladesh","Sustainability","paris agreement",3347.78316665951
"201","COP24","Bangladesh","Sustainability","zero-carbon",214.601485042276
"202","COP24","Bangladesh","Sustainability","net-zero",85.8405940169106
"203","COP24","Bangladesh","Sustainability","carbon-neutral",0
"204","COP24","Bangladesh","Sustainability","carbon-neutrality",0
"205","COP24","Bangladesh","Sustainability","clean-energy",0
"206","COP24","Bangladesh","Sustainability","natural-gas",0
"207","COP24","Bangladesh","Sustainability","geo-thermal",0
"208","COP24","Bangladesh","Sustainability","bio-mass",0
"209","COP24","Bangladesh","Sustainability","o-zone",0
"210","COP24","Bangladesh","Sustainability","energy-storage",0
"211","COP24","Bangladesh","Sustainability","eco-system",0
"212","COP24","Bangladesh","Sustainability","eco-systems",0
"213","COP24","Bangladesh","Sustainability","c02",21.4601485042277
"214","COP24","Bangladesh","Sustainability","e-vehicles",0
"215","COP24","Bangladesh","Sustainability","EVs",0
"216","COP24","Bangladesh","Sustainability","PVs",0
"217","COP24","Bangladesh","Sustainability","re-newables",0
"218","COP24","Bangladesh","Sustainability","pollutant",0
