"","COP","country","aspect","keyword","freq"
"1","COP27","UAE","Accessibility","affordability",27.9584397792681
"2","COP27","UAE","Accessibility","affordable",87.3701243102129
"3","COP27","UAE","Accessibility","ability to pay",0
"4","COP27","UAE","Accessibility","able to pay",0
"5","COP27","UAE","Accessibility","inability to pay",0
"6","COP27","UAE","Accessibility","unable to pay",0
"7","COP27","UAE","Accessibility","energy poverty",17.4740248620426
"8","COP27","UAE","Accessibility","energy burden",0
"9","COP27","UAE","Accessibility","fuel poverty",0
"10","COP27","UAE","Accessibility","fuel-poverty",0
"11","COP27","UAE","Accessibility","trasportation poverty",0
"12","COP27","UAE","Accessibility","energy prices",13.9792198896341
"13","COP27","UAE","Accessibility","transportation bills",0
"14","COP27","UAE","Accessibility","utility bill",0
"15","COP27","UAE","Accessibility","electricity bill",3.49480497240851
"16","COP27","UAE","Accessibility","utility bills",0
"17","COP27","UAE","Accessibility","electricity bills",3.49480497240851
"18","COP27","UAE","Accessibility","gas bill",0
"19","COP27","UAE","Accessibility","energy bill",0
"20","COP27","UAE","Accessibility","energy bills",0
"21","COP27","UAE","Accessibility","energy cost",10.4844149172255
"22","COP27","UAE","Accessibility","equity",48.9272696137192
"23","COP27","UAE","Accessibility","inequity",0
"24","COP27","UAE","Accessibility","inequality",6.98960994481703
"25","COP27","UAE","Accessibility","inequalities",6.98960994481703
"26","COP27","UAE","Accessibility","energy justice",0
"27","COP27","UAE","Accessibility","household",0
"28","COP27","UAE","Accessibility","households",13.9792198896341
"29","COP27","UAE","Accessibility","low-income households",0
"30","COP27","UAE","Accessibility","low-income household",0
"31","COP27","UAE","Accessibility","energy efficiency",244.636348068596
"32","COP27","UAE","Accessibility","personal finance",0
"33","COP27","UAE","Accessibility","personal finances",0
"34","COP27","UAE","Accessibility","race",73.3909044205788
"35","COP27","UAE","Accessibility","minorities",0
"36","COP27","UAE","Accessibility","underserved communities",0
"37","COP27","UAE","Accessibility","gender",66.4012944757618
"38","COP27","UAE","Accessibility","women",307.542837571949
"39","COP27","UAE","Accessibility","social economic class",0
"40","COP27","UAE","Accessibility","upper class",0
"41","COP27","UAE","Accessibility","middle class",0
"42","COP27","UAE","Accessibility","lower class",0
"43","COP27","UAE","Accessibility","working class",0
"44","COP27","UAE","Accessibility","economic class",0
"45","COP27","UAE","Accessibility","upper-class",0
"46","COP27","UAE","Accessibility","middle-class",0
"47","COP27","UAE","Accessibility","lower-class",0
"48","COP27","UAE","Accessibility","working-class",0
"49","COP27","UAE","Accessibility","household heating",0
"50","COP27","UAE","Accessibility","cooling",34.9480497240851
"51","COP27","UAE","Accessibility","thermal comfort",0
"52","COP27","UAE","Accessibility","household heating problems",0
"53","COP27","UAE","Accessibility","household cooling problems",0
"54","COP27","UAE","Accessibility","consumption",125.812979006707
"55","COP27","UAE","Accessibility","consuming",3.49480497240851
"56","COP27","UAE","Accessibility","consumed",24.4636348068596
"57","COP27","UAE","Accessibility","basic needs",3.49480497240851
"58","COP27","UAE","Accessibility","basic need",3.49480497240851
"59","COP27","UAE","Accessibility","reduced costs",0
"60","COP27","UAE","Accessibility","reduces costs",0
"61","COP27","UAE","Accessibility","reducing costs",13.9792198896341
"62","COP27","UAE","Accessibility","consumers",104.844149172255
"63","COP27","UAE","Accessibility","consumer",62.9064895033533
"64","COP27","UAE","Accessibility","development",1904.66870996264
"65","COP27","UAE","Accessibility","insurance",80.3805143653958
"66","COP27","UAE","Accessibility","cheap",17.4740248620426
"67","COP27","UAE","Accessibility","economical",6.98960994481703
"68","COP27","UAE","Accessibility","low cost",0
"69","COP27","UAE","Accessibility","low-cost",24.4636348068596
"70","COP27","UAE","Accessibility","budget",27.9584397792681
"71","COP27","UAE","Accessibility","cost effective",0
"72","COP27","UAE","Accessibility","cost-effective",48.9272696137192
"73","COP27","UAE","Accessibility","efficiency",370.449327075303
"74","COP27","UAE","Accessibility","unequal",3.49480497240851
"75","COP27","UAE","Accessibility","underrepresented",3.49480497240851
"76","COP27","UAE","Accessibility","low income household",0
"77","COP27","UAE","Accessibility","low income households",0
"78","COP27","UAE","Accessibility","energy-efficiency",0
"79","COP27","UAE","Security","reliability",3.49480497240851
"80","COP27","UAE","Security","reliable",66.4012944757618
"81","COP27","UAE","Security","resilience",269.099982875456
"82","COP27","UAE","Security","resilient",167.750638675609
"83","COP27","UAE","Security","power outage",0
"84","COP27","UAE","Security","power outages",0
"85","COP27","UAE","Security","blackout",0
"86","COP27","UAE","Security","black-out",3.49480497240851
"87","COP27","UAE","Security","blackouts",3.49480497240851
"88","COP27","UAE","Security","black-outs",0
"89","COP27","UAE","Security","power cut",0
"90","COP27","UAE","Security","power cuts",0
"91","COP27","UAE","Security","security",968.060977357159
"92","COP27","UAE","Security","stability",181.729858565243
"93","COP27","UAE","Security","adequacy",0
"94","COP27","UAE","Security","corruption",17.4740248620426
"95","COP27","UAE","Security","corrupted",0
"96","COP27","UAE","Security","geopolitics",27.9584397792681
"97","COP27","UAE","Security","peak hours",0
"98","COP27","UAE","Security","energy demand",31.4532447516766
"99","COP27","UAE","Security","nuclear",171.245443648017
"100","COP27","UAE","Security","consistent",52.4220745861277
"101","COP27","UAE","Security","consistency",3.49480497240851
"102","COP27","UAE","Security","intermittancy",0
"103","COP27","UAE","Security","intermittent",0
"104","COP27","UAE","Security","war",118.82336906189
"105","COP27","UAE","Security","wars",3.49480497240851
"106","COP27","UAE","Security","conflicts",62.9064895033533
"107","COP27","UAE","Security","energy crisis",38.4428546964937
"108","COP27","UAE","Security","energy crises",0
"109","COP27","UAE","Security","petro-politics",0
"110","COP27","UAE","Security","petropolitics",0
"111","COP27","UAE","Security","aging infrastructure",0
"112","COP27","UAE","Security","industry",1153.28564089481
"113","COP27","UAE","Security","industries",220.172713261736
"114","COP27","UAE","Security","neoliberalism",0
"115","COP27","UAE","Security","nationalisation",0
"116","COP27","UAE","Security","nationalization",3.49480497240851
"117","COP27","UAE","Security","nationalising",0
"118","COP27","UAE","Security","nationalizing",0
"119","COP27","UAE","Security","certainty",6.98960994481703
"120","COP27","UAE","Security","agreement",894.67007293658
"121","COP27","UAE","Security","secure",132.802588951524
"122","COP27","UAE","Security","disaster",48.9272696137192
"123","COP27","UAE","Security","disasters",108.338954144664
"124","COP27","UAE","Security","geo-politics",0
"125","COP27","UAE","Security","geo-political",0
"126","COP27","UAE","Security","poor infrastructure",0
"127","COP27","UAE","Sustainability","sustainability",1705.46482653536
"128","COP27","UAE","Sustainability","sustainable",2358.99335637575
"129","COP27","UAE","Sustainability","green",2208.71674256218
"130","COP27","UAE","Sustainability","greenhouse",293.563617682315
"131","COP27","UAE","Sustainability","emissions",1733.42326631462
"132","COP27","UAE","Sustainability","emission",153.771418785975
"133","COP27","UAE","Sustainability","emitting",0
"134","COP27","UAE","Sustainability","emitted",3.49480497240851
"135","COP27","UAE","Sustainability","emits",17.4740248620426
"136","COP27","UAE","Sustainability","nuclear",171.245443648017
"137","COP27","UAE","Sustainability","carbon capture",101.349344199847
"138","COP27","UAE","Sustainability","CCS",6.98960994481703
"139","COP27","UAE","Sustainability","CCU",0
"140","COP27","UAE","Sustainability","sequester",0
"141","COP27","UAE","Sustainability","sequestering",0
"142","COP27","UAE","Sustainability","sequestration",20.9688298344511
"143","COP27","UAE","Sustainability","renewable energy",1072.90512652941
"144","COP27","UAE","Sustainability","renewables",283.07920276509
"145","COP27","UAE","Sustainability","ecosystem",234.15193315137
"146","COP27","UAE","Sustainability","ecosystems",171.245443648017
"147","COP27","UAE","Sustainability","transition",1394.427183991
"148","COP27","UAE","Sustainability","transitioning",55.9168795585362
"149","COP27","UAE","Sustainability","transitions",45.4324646413107
"150","COP27","UAE","Sustainability","low-carbon",223.667518234145
"151","COP27","UAE","Sustainability","zero carbon",104.844149172255
"152","COP27","UAE","Sustainability","decarbonization",55.9168795585362
"153","COP27","UAE","Sustainability","subsidies",10.4844149172255
"154","COP27","UAE","Sustainability","subsidy",0
"155","COP27","UAE","Sustainability","subsidising",0
"156","COP27","UAE","Sustainability","subsidizing",0
"157","COP27","UAE","Sustainability","subsidise",0
