"","COP","country","aspect","keyword","freq"
"1","COP24","South.Africa","Accessibility","affordability",0
"2","COP24","South.Africa","Accessibility","affordable",62.0989443179466
"3","COP24","South.Africa","Accessibility","ability to pay",0
"4","COP24","South.Africa","Accessibility","able to pay",0
"5","COP24","South.Africa","Accessibility","inability to pay",0
"6","COP24","South.Africa","Accessibility","unable to pay",0
"7","COP24","South.Africa","Accessibility","energy poverty",0
"8","COP24","South.Africa","Accessibility","energy burden",0
"9","COP24","South.Africa","Accessibility","fuel poverty",0
"10","COP24","South.Africa","Accessibility","fuel-poverty",0
"11","COP24","South.Africa","Accessibility","trasportation poverty",0
"12","COP24","South.Africa","Accessibility","energy prices",0
"13","COP24","South.Africa","Accessibility","transportation bills",0
"14","COP24","South.Africa","Accessibility","utility bill",0
"15","COP24","South.Africa","Accessibility","electricity bill",0
"16","COP24","South.Africa","Accessibility","utility bills",0
"17","COP24","South.Africa","Accessibility","electricity bills",0
"18","COP24","South.Africa","Accessibility","gas bill",0
"19","COP24","South.Africa","Accessibility","energy bill",0
"20","COP24","South.Africa","Accessibility","energy bills",0
"21","COP24","South.Africa","Accessibility","energy cost",20.6996481059822
"22","COP24","South.Africa","Accessibility","equity",20.6996481059822
"23","COP24","South.Africa","Accessibility","inequity",0
"24","COP24","South.Africa","Accessibility","inequality",41.3992962119644
"25","COP24","South.Africa","Accessibility","inequalities",41.3992962119644
"26","COP24","South.Africa","Accessibility","energy justice",0
"27","COP24","South.Africa","Accessibility","household",20.6996481059822
"28","COP24","South.Africa","Accessibility","households",41.3992962119644
"29","COP24","South.Africa","Accessibility","low-income households",0
"30","COP24","South.Africa","Accessibility","low-income household",0
"31","COP24","South.Africa","Accessibility","energy efficiency",144.897536741875
"32","COP24","South.Africa","Accessibility","personal finance",0
"33","COP24","South.Africa","Accessibility","personal finances",0
"34","COP24","South.Africa","Accessibility","race",41.3992962119644
"35","COP24","South.Africa","Accessibility","minorities",20.6996481059822
"36","COP24","South.Africa","Accessibility","underserved communities",0
"37","COP24","South.Africa","Accessibility","gender",41.3992962119644
"38","COP24","South.Africa","Accessibility","women",165.597184847858
"39","COP24","South.Africa","Accessibility","social economic class",0
"40","COP24","South.Africa","Accessibility","upper class",0
"41","COP24","South.Africa","Accessibility","middle class",20.6996481059822
"42","COP24","South.Africa","Accessibility","lower class",0
"43","COP24","South.Africa","Accessibility","working class",0
"44","COP24","South.Africa","Accessibility","economic class",0
"45","COP24","South.Africa","Accessibility","upper-class",0
"46","COP24","South.Africa","Accessibility","middle-class",20.6996481059822
"47","COP24","South.Africa","Accessibility","lower-class",0
"48","COP24","South.Africa","Accessibility","working-class",0
"49","COP24","South.Africa","Accessibility","household heating",0
"50","COP24","South.Africa","Accessibility","cooling",0
"51","COP24","South.Africa","Accessibility","thermal comfort",0
"52","COP24","South.Africa","Accessibility","household heating problems",0
"53","COP24","South.Africa","Accessibility","household cooling problems",0
"54","COP24","South.Africa","Accessibility","consumption",227.696129165804
"55","COP24","South.Africa","Accessibility","consuming",0
"56","COP24","South.Africa","Accessibility","consumed",0
"57","COP24","South.Africa","Accessibility","basic needs",0
"58","COP24","South.Africa","Accessibility","basic need",0
"59","COP24","South.Africa","Accessibility","reduced costs",0
"60","COP24","South.Africa","Accessibility","reduces costs",0
"61","COP24","South.Africa","Accessibility","reducing costs",0
"62","COP24","South.Africa","Accessibility","consumers",41.3992962119644
"63","COP24","South.Africa","Accessibility","consumer",82.7985924239288
"64","COP24","South.Africa","Accessibility","development",2132.06375491617
"65","COP24","South.Africa","Accessibility","insurance",41.3992962119644
"66","COP24","South.Africa","Accessibility","cheap",20.6996481059822
"67","COP24","South.Africa","Accessibility","economical",0
"68","COP24","South.Africa","Accessibility","low cost",20.6996481059822
"69","COP24","South.Africa","Accessibility","low-cost",0
"70","COP24","South.Africa","Accessibility","budget",62.0989443179466
"71","COP24","South.Africa","Accessibility","cost effective",0
"72","COP24","South.Africa","Accessibility","cost-effective",20.6996481059822
