"","COP","country","aspect","keyword","freq"
"1","COP23","Nigeria","Accessibility","affordability",0
"2","COP23","Nigeria","Accessibility","affordable",102.965403624382
"3","COP23","Nigeria","Accessibility","ability to pay",0
"4","COP23","Nigeria","Accessibility","able to pay",0
"5","COP23","Nigeria","Accessibility","inability to pay",0
"6","COP23","Nigeria","Accessibility","unable to pay",0
"7","COP23","Nigeria","Accessibility","energy poverty",0
"8","COP23","Nigeria","Accessibility","energy burden",0
"9","COP23","Nigeria","Accessibility","fuel poverty",0
"10","COP23","Nigeria","Accessibility","fuel-poverty",0
"11","COP23","Nigeria","Accessibility","trasportation poverty",0
"12","COP23","Nigeria","Accessibility","energy prices",0
"13","COP23","Nigeria","Accessibility","transportation bills",0
"14","COP23","Nigeria","Accessibility","utility bill",0
"15","COP23","Nigeria","Accessibility","electricity bill",0
"16","COP23","Nigeria","Accessibility","utility bills",0
"17","COP23","Nigeria","Accessibility","electricity bills",0
"18","COP23","Nigeria","Accessibility","gas bill",0
"19","COP23","Nigeria","Accessibility","energy bill",0
"20","COP23","Nigeria","Accessibility","energy bills",0
"21","COP23","Nigeria","Accessibility","energy cost",0
"22","COP23","Nigeria","Accessibility","equity",102.965403624382
"23","COP23","Nigeria","Accessibility","inequity",0
"24","COP23","Nigeria","Accessibility","inequality",0
"25","COP23","Nigeria","Accessibility","inequalities",0
"26","COP23","Nigeria","Accessibility","energy justice",0
"27","COP23","Nigeria","Accessibility","household",102.965403624382
"28","COP23","Nigeria","Accessibility","households",0
"29","COP23","Nigeria","Accessibility","low-income households",0
"30","COP23","Nigeria","Accessibility","low-income household",0
"31","COP23","Nigeria","Accessibility","energy efficiency",205.930807248764
"32","COP23","Nigeria","Accessibility","personal finance",0
"33","COP23","Nigeria","Accessibility","personal finances",0
"34","COP23","Nigeria","Accessibility","race",0
"35","COP23","Nigeria","Accessibility","minorities",0
"36","COP23","Nigeria","Accessibility","underserved communities",0
"37","COP23","Nigeria","Accessibility","gender",411.861614497529
"38","COP23","Nigeria","Accessibility","women",1235.58484349259
"39","COP23","Nigeria","Accessibility","social economic class",0
"40","COP23","Nigeria","Accessibility","upper class",0
"41","COP23","Nigeria","Accessibility","middle class",0
"42","COP23","Nigeria","Accessibility","lower class",0
"43","COP23","Nigeria","Accessibility","working class",0
"44","COP23","Nigeria","Accessibility","economic class",0
"45","COP23","Nigeria","Accessibility","upper-class",0
"46","COP23","Nigeria","Accessibility","middle-class",0
"47","COP23","Nigeria","Accessibility","lower-class",0
"48","COP23","Nigeria","Accessibility","working-class",0
"49","COP23","Nigeria","Accessibility","household heating",0
"50","COP23","Nigeria","Accessibility","cooling",0
"51","COP23","Nigeria","Accessibility","thermal comfort",0
"52","COP23","Nigeria","Accessibility","household heating problems",0
"53","COP23","Nigeria","Accessibility","household cooling problems",0
"54","COP23","Nigeria","Accessibility","consumption",0
"55","COP23","Nigeria","Accessibility","consuming",0
"56","COP23","Nigeria","Accessibility","consumed",102.965403624382
"57","COP23","Nigeria","Accessibility","basic needs",102.965403624382
"58","COP23","Nigeria","Accessibility","basic need",102.965403624382
"59","COP23","Nigeria","Accessibility","reduced costs",0
"60","COP23","Nigeria","Accessibility","reduces costs",0
"61","COP23","Nigeria","Accessibility","reducing costs",0
"62","COP23","Nigeria","Accessibility","consumers",0
"63","COP23","Nigeria","Accessibility","consumer",0
"64","COP23","Nigeria","Accessibility","development",4839.37397034596
"65","COP23","Nigeria","Accessibility","insurance",0
"66","COP23","Nigeria","Accessibility","cheap",102.965403624382
"67","COP23","Nigeria","Accessibility","economical",0
