"","COP","country","aspect","keyword","freq"
"1","COP22","Canada","Accessibility","affordability",0
"2","COP22","Canada","Accessibility","affordable",132.448381922268
"3","COP22","Canada","Accessibility","ability to pay",0
"4","COP22","Canada","Accessibility","able to pay",0
"5","COP22","Canada","Accessibility","inability to pay",0
"6","COP22","Canada","Accessibility","unable to pay",0
"7","COP22","Canada","Accessibility","energy poverty",0
"8","COP22","Canada","Accessibility","energy burden",0
"9","COP22","Canada","Accessibility","fuel poverty",0
"10","COP22","Canada","Accessibility","fuel-poverty",0
"11","COP22","Canada","Accessibility","trasportation poverty",0
"12","COP22","Canada","Accessibility","energy prices",0
"13","COP22","Canada","Accessibility","transportation bills",0
"14","COP22","Canada","Accessibility","utility bill",0
"15","COP22","Canada","Accessibility","electricity bill",0
"16","COP22","Canada","Accessibility","utility bills",0
"17","COP22","Canada","Accessibility","electricity bills",0
"18","COP22","Canada","Accessibility","gas bill",0
"19","COP22","Canada","Accessibility","energy bill",0
"20","COP22","Canada","Accessibility","energy bills",0
"21","COP22","Canada","Accessibility","energy cost",14.7164868802519
"22","COP22","Canada","Accessibility","equity",0
"23","COP22","Canada","Accessibility","inequity",0
"24","COP22","Canada","Accessibility","inequality",14.7164868802519
"25","COP22","Canada","Accessibility","inequalities",14.7164868802519
"26","COP22","Canada","Accessibility","energy justice",0
"27","COP22","Canada","Accessibility","household",14.7164868802519
"28","COP22","Canada","Accessibility","households",14.7164868802519
"29","COP22","Canada","Accessibility","low-income households",0
"30","COP22","Canada","Accessibility","low-income household",0
"31","COP22","Canada","Accessibility","energy efficiency",191.314329443275
"32","COP22","Canada","Accessibility","personal finance",0
"33","COP22","Canada","Accessibility","personal finances",0
"34","COP22","Canada","Accessibility","race",14.7164868802519
"35","COP22","Canada","Accessibility","minorities",0
"36","COP22","Canada","Accessibility","underserved communities",0
"37","COP22","Canada","Accessibility","gender",0
"38","COP22","Canada","Accessibility","women",117.731895042016
"39","COP22","Canada","Accessibility","social economic class",0
"40","COP22","Canada","Accessibility","upper class",0
"41","COP22","Canada","Accessibility","middle class",0
"42","COP22","Canada","Accessibility","lower class",0
"43","COP22","Canada","Accessibility","working class",0
"44","COP22","Canada","Accessibility","economic class",0
"45","COP22","Canada","Accessibility","upper-class",0
"46","COP22","Canada","Accessibility","middle-class",14.7164868802519
"47","COP22","Canada","Accessibility","lower-class",0
"48","COP22","Canada","Accessibility","working-class",0
"49","COP22","Canada","Accessibility","household heating",0
"50","COP22","Canada","Accessibility","cooling",29.4329737605039
"51","COP22","Canada","Accessibility","thermal comfort",0
"52","COP22","Canada","Accessibility","household heating problems",0
"53","COP22","Canada","Accessibility","household cooling problems",0
"54","COP22","Canada","Accessibility","consumption",176.597842563023
"55","COP22","Canada","Accessibility","consuming",0
"56","COP22","Canada","Accessibility","consumed",14.7164868802519
"57","COP22","Canada","Accessibility","basic needs",14.7164868802519
"58","COP22","Canada","Accessibility","basic need",14.7164868802519
"59","COP22","Canada","Accessibility","reduced costs",0
"60","COP22","Canada","Accessibility","reduces costs",0
"61","COP22","Canada","Accessibility","reducing costs",0
"62","COP22","Canada","Accessibility","consumers",103.015408161764
"63","COP22","Canada","Accessibility","consumer",0
"64","COP22","Canada","Accessibility","development",941.855160336125
"65","COP22","Canada","Accessibility","insurance",44.1494606407558
"66","COP22","Canada","Accessibility","cheap",58.8659475210078
"67","COP22","Canada","Accessibility","economical",14.7164868802519
"68","COP22","Canada","Accessibility","low cost",14.7164868802519
"69","COP22","Canada","Accessibility","low-cost",14.7164868802519
"70","COP22","Canada","Accessibility","budget",132.448381922268
"71","COP22","Canada","Accessibility","cost effective",29.4329737605039
"72","COP22","Canada","Accessibility","cost-effective",14.7164868802519
"73","COP22","Canada","Accessibility","efficiency",235.463790084031
"74","COP22","Canada","Accessibility","unequal",0
"75","COP22","Canada","Accessibility","underrepresented",29.4329737605039
"76","COP22","Canada","Accessibility","low income household",0
"77","COP22","Canada","Accessibility","low income households",0
"78","COP22","Canada","Accessibility","energy-efficiency",0
"79","COP22","Canada","Security","reliability",14.7164868802519
"80","COP22","Canada","Security","reliable",117.731895042016
"81","COP22","Canada","Security","resilience",29.4329737605039
"82","COP22","Canada","Security","resilient",88.2989212815117
"83","COP22","Canada","Security","power outage",0
"84","COP22","Canada","Security","power outages",0
"85","COP22","Canada","Security","blackout",0
"86","COP22","Canada","Security","black-out",0
"87","COP22","Canada","Security","blackouts",0
"88","COP22","Canada","Security","black-outs",0
"89","COP22","Canada","Security","power cut",0
"90","COP22","Canada","Security","power cuts",0
"91","COP22","Canada","Security","security",206.030816323527
"92","COP22","Canada","Security","stability",58.8659475210078
"93","COP22","Canada","Security","adequacy",0
"94","COP22","Canada","Security","corruption",73.5824344012597
"95","COP22","Canada","Security","corrupted",0
"96","COP22","Canada","Security","geopolitics",0
"97","COP22","Canada","Security","peak hours",14.7164868802519
"98","COP22","Canada","Security","energy demand",29.4329737605039
"99","COP22","Canada","Security","nuclear",73.5824344012597
"100","COP22","Canada","Security","consistent",73.5824344012597
"101","COP22","Canada","Security","consistency",14.7164868802519
"102","COP22","Canada","Security","intermittancy",0
"103","COP22","Canada","Security","intermittent",0
"104","COP22","Canada","Security","war",103.015408161764
"105","COP22","Canada","Security","wars",14.7164868802519
"106","COP22","Canada","Security","conflicts",0
"107","COP22","Canada","Security","energy crisis",0
"108","COP22","Canada","Security","energy crises",0
"109","COP22","Canada","Security","petro-politics",0
"110","COP22","Canada","Security","petropolitics",0
"111","COP22","Canada","Security","aging infrastructure",0
"112","COP22","Canada","Security","industry",426.778119527306
"113","COP22","Canada","Security","industries",73.5824344012597
"114","COP22","Canada","Security","neoliberalism",0
"115","COP22","Canada","Security","nationalisation",0
"116","COP22","Canada","Security","nationalization",0
"117","COP22","Canada","Security","nationalising",0
"118","COP22","Canada","Security","nationalizing",0
"119","COP22","Canada","Security","certainty",29.4329737605039
"120","COP22","Canada","Security","agreement",1501.0816617857
"121","COP22","Canada","Security","secure",14.7164868802519
"122","COP22","Canada","Security","disaster",58.8659475210078
"123","COP22","Canada","Security","disasters",29.4329737605039
"124","COP22","Canada","Security","geo-politics",0
"125","COP22","Canada","Security","geo-political",0
"126","COP22","Canada","Security","poor infrastructure",0
"127","COP22","Canada","Sustainability","sustainability",73.5824344012597
"128","COP22","Canada","Sustainability","sustainable",367.912172006299
"129","COP22","Canada","Sustainability","green",412.061632647055
"130","COP22","Canada","Sustainability","greenhouse",588.659475210078
"131","COP22","Canada","Sustainability","emissions",2266.3389795588
"132","COP22","Canada","Sustainability","emission",88.2989212815117
"133","COP22","Canada","Sustainability","emitting",0
"134","COP22","Canada","Sustainability","emitted",0
"135","COP22","Canada","Sustainability","emits",0
"136","COP22","Canada","Sustainability","nuclear",73.5824344012597
"137","COP22","Canada","Sustainability","carbon capture",117.731895042016
"138","COP22","Canada","Sustainability","CCS",235.463790084031
"139","COP22","Canada","Sustainability","CCU",0
"140","COP22","Canada","Sustainability","sequester",0
"141","COP22","Canada","Sustainability","sequestering",0
"142","COP22","Canada","Sustainability","sequestration",0
"143","COP22","Canada","Sustainability","renewable energy",353.195685126047
"144","COP22","Canada","Sustainability","renewables",161.881355682771
"145","COP22","Canada","Sustainability","ecosystem",0
"146","COP22","Canada","Sustainability","ecosystems",14.7164868802519
"147","COP22","Canada","Sustainability","transition",294.329737605039
"148","COP22","Canada","Sustainability","transitioning",29.4329737605039
