"","COP","country","aspect","keyword","freq"
"1","COP22","Australia","Accessibility","affordability",29.6112048799266
"2","COP22","Australia","Accessibility","affordable",88.8336146397797
"3","COP22","Australia","Accessibility","ability to pay",0
"4","COP22","Australia","Accessibility","able to pay",0
"5","COP22","Australia","Accessibility","inability to pay",0
"6","COP22","Australia","Accessibility","unable to pay",0
"7","COP22","Australia","Accessibility","energy poverty",0
"8","COP22","Australia","Accessibility","energy burden",0
"9","COP22","Australia","Accessibility","fuel poverty",0
"10","COP22","Australia","Accessibility","fuel-poverty",0
"11","COP22","Australia","Accessibility","trasportation poverty",0
"12","COP22","Australia","Accessibility","energy prices",0
"13","COP22","Australia","Accessibility","transportation bills",0
"14","COP22","Australia","Accessibility","utility bill",0
"15","COP22","Australia","Accessibility","electricity bill",0
"16","COP22","Australia","Accessibility","utility bills",0
"17","COP22","Australia","Accessibility","electricity bills",0
"18","COP22","Australia","Accessibility","gas bill",0
"19","COP22","Australia","Accessibility","energy bill",0
"20","COP22","Australia","Accessibility","energy bills",0
"21","COP22","Australia","Accessibility","energy cost",0
"22","COP22","Australia","Accessibility","equity",0
"23","COP22","Australia","Accessibility","inequity",0
"24","COP22","Australia","Accessibility","inequality",29.6112048799266
"25","COP22","Australia","Accessibility","inequalities",0
"26","COP22","Australia","Accessibility","energy justice",0
"27","COP22","Australia","Accessibility","household",29.6112048799266
"28","COP22","Australia","Accessibility","households",29.6112048799266
"29","COP22","Australia","Accessibility","low-income households",0
"30","COP22","Australia","Accessibility","low-income household",0
"31","COP22","Australia","Accessibility","energy efficiency",88.8336146397797
"32","COP22","Australia","Accessibility","personal finance",0
"33","COP22","Australia","Accessibility","personal finances",0
"34","COP22","Australia","Accessibility","race",59.2224097598531
"35","COP22","Australia","Accessibility","minorities",0
"36","COP22","Australia","Accessibility","underserved communities",0
"37","COP22","Australia","Accessibility","gender",29.6112048799266
"38","COP22","Australia","Accessibility","women",88.8336146397797
"39","COP22","Australia","Accessibility","social economic class",0
"40","COP22","Australia","Accessibility","upper class",0
"41","COP22","Australia","Accessibility","middle class",0
"42","COP22","Australia","Accessibility","lower class",0
"43","COP22","Australia","Accessibility","working class",0
"44","COP22","Australia","Accessibility","economic class",0
"45","COP22","Australia","Accessibility","upper-class",0
"46","COP22","Australia","Accessibility","middle-class",0
"47","COP22","Australia","Accessibility","lower-class",0
"48","COP22","Australia","Accessibility","working-class",0
"49","COP22","Australia","Accessibility","household heating",0
"50","COP22","Australia","Accessibility","cooling",0
"51","COP22","Australia","Accessibility","thermal comfort",0
"52","COP22","Australia","Accessibility","household heating problems",0
"53","COP22","Australia","Accessibility","household cooling problems",0
"54","COP22","Australia","Accessibility","consumption",59.2224097598531
"55","COP22","Australia","Accessibility","consuming",0
"56","COP22","Australia","Accessibility","consumed",0
"57","COP22","Australia","Accessibility","basic needs",0
"58","COP22","Australia","Accessibility","basic need",0
"59","COP22","Australia","Accessibility","reduced costs",0
"60","COP22","Australia","Accessibility","reduces costs",0
"61","COP22","Australia","Accessibility","reducing costs",0
"62","COP22","Australia","Accessibility","consumers",148.056024399633
"63","COP22","Australia","Accessibility","consumer",59.2224097598531
"64","COP22","Australia","Accessibility","development",533.001687838678
"65","COP22","Australia","Accessibility","insurance",88.8336146397797
"66","COP22","Australia","Accessibility","cheap",29.6112048799266
"67","COP22","Australia","Accessibility","economical",0
"68","COP22","Australia","Accessibility","low cost",29.6112048799266
"69","COP22","Australia","Accessibility","low-cost",29.6112048799266
"70","COP22","Australia","Accessibility","budget",88.8336146397797
"71","COP22","Australia","Accessibility","cost effective",29.6112048799266
"72","COP22","Australia","Accessibility","cost-effective",29.6112048799266
"73","COP22","Australia","Accessibility","efficiency",88.8336146397797
"74","COP22","Australia","Accessibility","unequal",0
"75","COP22","Australia","Accessibility","underrepresented",0
"76","COP22","Australia","Accessibility","low income household",0
"77","COP22","Australia","Accessibility","low income households",0
"78","COP22","Australia","Accessibility","energy-efficiency",0
"79","COP22","Australia","Security","reliability",0
"80","COP22","Australia","Security","reliable",0
"81","COP22","Australia","Security","resilience",88.8336146397797
"82","COP22","Australia","Security","resilient",29.6112048799266
"83","COP22","Australia","Security","power outage",0
"84","COP22","Australia","Security","power outages",0
"85","COP22","Australia","Security","blackout",29.6112048799266
"86","COP22","Australia","Security","black-out",0
"87","COP22","Australia","Security","blackouts",29.6112048799266
"88","COP22","Australia","Security","black-outs",0
"89","COP22","Australia","Security","power cut",0
"90","COP22","Australia","Security","power cuts",0
"91","COP22","Australia","Security","security",177.667229279559
"92","COP22","Australia","Security","stability",0
"93","COP22","Australia","Security","adequacy",0
"94","COP22","Australia","Security","corruption",0
"95","COP22","Australia","Security","corrupted",0
"96","COP22","Australia","Security","geopolitics",0
"97","COP22","Australia","Security","peak hours",0
"98","COP22","Australia","Security","energy demand",29.6112048799266
"99","COP22","Australia","Security","nuclear",118.444819519706
