"","COP","country","aspect","keyword","freq"
"1","COP22","Ireland","Accessibility","affordability",0
"2","COP22","Ireland","Accessibility","affordable",0
"3","COP22","Ireland","Accessibility","ability to pay",0
"4","COP22","Ireland","Accessibility","able to pay",0
"5","COP22","Ireland","Accessibility","inability to pay",0
"6","COP22","Ireland","Accessibility","unable to pay",0
"7","COP22","Ireland","Accessibility","energy poverty",0
"8","COP22","Ireland","Accessibility","energy burden",0
"9","COP22","Ireland","Accessibility","fuel poverty",0
"10","COP22","Ireland","Accessibility","fuel-poverty",0
"11","COP22","Ireland","Accessibility","trasportation poverty",0
"12","COP22","Ireland","Accessibility","energy prices",85.404389785635
"13","COP22","Ireland","Accessibility","transportation bills",0
"14","COP22","Ireland","Accessibility","utility bill",0
"15","COP22","Ireland","Accessibility","electricity bill",0
"16","COP22","Ireland","Accessibility","utility bills",0
"17","COP22","Ireland","Accessibility","electricity bills",0
"18","COP22","Ireland","Accessibility","gas bill",0
"19","COP22","Ireland","Accessibility","energy bill",0
"20","COP22","Ireland","Accessibility","energy bills",0
"21","COP22","Ireland","Accessibility","energy cost",0
"22","COP22","Ireland","Accessibility","equity",85.404389785635
"23","COP22","Ireland","Accessibility","inequity",0
"24","COP22","Ireland","Accessibility","inequality",0
"25","COP22","Ireland","Accessibility","inequalities",0
"26","COP22","Ireland","Accessibility","energy justice",0
"27","COP22","Ireland","Accessibility","household",85.404389785635
"28","COP22","Ireland","Accessibility","households",170.80877957127
"29","COP22","Ireland","Accessibility","low-income households",0
"30","COP22","Ireland","Accessibility","low-income household",0
"31","COP22","Ireland","Accessibility","energy efficiency",0
"32","COP22","Ireland","Accessibility","personal finance",0
"33","COP22","Ireland","Accessibility","personal finances",0
"34","COP22","Ireland","Accessibility","race",85.404389785635
"35","COP22","Ireland","Accessibility","minorities",0
"36","COP22","Ireland","Accessibility","underserved communities",0
"37","COP22","Ireland","Accessibility","gender",0
"38","COP22","Ireland","Accessibility","women",85.404389785635
"39","COP22","Ireland","Accessibility","social economic class",0
"40","COP22","Ireland","Accessibility","upper class",0
"41","COP22","Ireland","Accessibility","middle class",0
"42","COP22","Ireland","Accessibility","lower class",0
"43","COP22","Ireland","Accessibility","working class",0
"44","COP22","Ireland","Accessibility","economic class",0
"45","COP22","Ireland","Accessibility","upper-class",0
"46","COP22","Ireland","Accessibility","middle-class",0
"47","COP22","Ireland","Accessibility","lower-class",0
"48","COP22","Ireland","Accessibility","working-class",0
"49","COP22","Ireland","Accessibility","household heating",0
"50","COP22","Ireland","Accessibility","cooling",0
"51","COP22","Ireland","Accessibility","thermal comfort",0
"52","COP22","Ireland","Accessibility","household heating problems",0
"53","COP22","Ireland","Accessibility","household cooling problems",0
"54","COP22","Ireland","Accessibility","consumption",0
"55","COP22","Ireland","Accessibility","consuming",85.404389785635
"56","COP22","Ireland","Accessibility","consumed",0
"57","COP22","Ireland","Accessibility","basic needs",0
"58","COP22","Ireland","Accessibility","basic need",0
"59","COP22","Ireland","Accessibility","reduced costs",0
"60","COP22","Ireland","Accessibility","reduces costs",0
"61","COP22","Ireland","Accessibility","reducing costs",0
"62","COP22","Ireland","Accessibility","consumers",170.80877957127
"63","COP22","Ireland","Accessibility","consumer",0
"64","COP22","Ireland","Accessibility","development",256.213169356905
"65","COP22","Ireland","Accessibility","insurance",0
"66","COP22","Ireland","Accessibility","cheap",0
"67","COP22","Ireland","Accessibility","economical",0
"68","COP22","Ireland","Accessibility","low cost",0
"69","COP22","Ireland","Accessibility","low-cost",0
"70","COP22","Ireland","Accessibility","budget",85.404389785635
"71","COP22","Ireland","Accessibility","cost effective",0
"72","COP22","Ireland","Accessibility","cost-effective",0
"73","COP22","Ireland","Accessibility","efficiency",0
"74","COP22","Ireland","Accessibility","unequal",0
"75","COP22","Ireland","Accessibility","underrepresented",0
"76","COP22","Ireland","Accessibility","low income household",0
"77","COP22","Ireland","Accessibility","low income households",0
"78","COP22","Ireland","Accessibility","energy-efficiency",0
"79","COP22","Ireland","Security","reliability",0
"80","COP22","Ireland","Security","reliable",85.404389785635
"81","COP22","Ireland","Security","resilience",170.80877957127
"82","COP22","Ireland","Security","resilient",0
"83","COP22","Ireland","Security","power outage",0
