"","COP","country","aspect","keyword","freq"
"1","COP21","USA","Accessibility","affordability",5.5435445423804
"2","COP21","USA","Accessibility","affordable",88.6967126780864
"3","COP21","USA","Accessibility","ability to pay",0
"4","COP21","USA","Accessibility","able to pay",0
"5","COP21","USA","Accessibility","inability to pay",0
"6","COP21","USA","Accessibility","unable to pay",0
"7","COP21","USA","Accessibility","energy poverty",0
"8","COP21","USA","Accessibility","energy burden",0
"9","COP21","USA","Accessibility","fuel poverty",0
"10","COP21","USA","Accessibility","fuel-poverty",0
"11","COP21","USA","Accessibility","trasportation poverty",0
"12","COP21","USA","Accessibility","energy prices",0
"13","COP21","USA","Accessibility","transportation bills",0
"14","COP21","USA","Accessibility","utility bill",0
"15","COP21","USA","Accessibility","electricity bill",0
"16","COP21","USA","Accessibility","utility bills",0
"17","COP21","USA","Accessibility","electricity bills",0
"18","COP21","USA","Accessibility","gas bill",0
"19","COP21","USA","Accessibility","energy bill",5.5435445423804
"20","COP21","USA","Accessibility","energy bills",5.5435445423804
"21","COP21","USA","Accessibility","energy cost",0
"22","COP21","USA","Accessibility","equity",55.435445423804
"23","COP21","USA","Accessibility","inequity",0
"24","COP21","USA","Accessibility","inequality",16.6306336271412
"25","COP21","USA","Accessibility","inequalities",22.1741781695216
"26","COP21","USA","Accessibility","energy justice",0
"27","COP21","USA","Accessibility","household",16.6306336271412
"28","COP21","USA","Accessibility","households",11.0870890847608
"29","COP21","USA","Accessibility","low-income households",0
"30","COP21","USA","Accessibility","low-income household",0
"31","COP21","USA","Accessibility","energy efficiency",194.024058983314
"32","COP21","USA","Accessibility","personal finance",0
"33","COP21","USA","Accessibility","personal finances",0
"34","COP21","USA","Accessibility","race",27.717722711902
"35","COP21","USA","Accessibility","minorities",5.5435445423804
"36","COP21","USA","Accessibility","underserved communities",0
"37","COP21","USA","Accessibility","gender",88.6967126780864
"38","COP21","USA","Accessibility","women",232.828870779977
"39","COP21","USA","Accessibility","social economic class",0
"40","COP21","USA","Accessibility","upper class",0
"41","COP21","USA","Accessibility","middle class",5.5435445423804
"42","COP21","USA","Accessibility","lower class",0
"43","COP21","USA","Accessibility","working class",0
"44","COP21","USA","Accessibility","economic class",0
"45","COP21","USA","Accessibility","upper-class",0
"46","COP21","USA","Accessibility","middle-class",0
"47","COP21","USA","Accessibility","lower-class",0
"48","COP21","USA","Accessibility","working-class",0
"49","COP21","USA","Accessibility","household heating",0
"50","COP21","USA","Accessibility","cooling",0
"51","COP21","USA","Accessibility","thermal comfort",0
"52","COP21","USA","Accessibility","household heating problems",0
"53","COP21","USA","Accessibility","household cooling problems",0
"54","COP21","USA","Accessibility","consumption",155.219247186651
"55","COP21","USA","Accessibility","consuming",11.0870890847608
"56","COP21","USA","Accessibility","consumed",5.5435445423804
"57","COP21","USA","Accessibility","basic needs",0
"58","COP21","USA","Accessibility","basic need",0
"59","COP21","USA","Accessibility","reduced costs",0
"60","COP21","USA","Accessibility","reduces costs",5.5435445423804
"61","COP21","USA","Accessibility","reducing costs",0
"62","COP21","USA","Accessibility","consumers",138.58861355951
"63","COP21","USA","Accessibility","consumer",60.9789899661844
"64","COP21","USA","Accessibility","development",1607.62791729032
"65","COP21","USA","Accessibility","insurance",155.219247186651
"66","COP21","USA","Accessibility","cheap",11.0870890847608
"67","COP21","USA","Accessibility","economical",0
"68","COP21","USA","Accessibility","low cost",0
"69","COP21","USA","Accessibility","low-cost",11.0870890847608
"70","COP21","USA","Accessibility","budget",49.8919008814236
"71","COP21","USA","Accessibility","cost effective",0
"72","COP21","USA","Accessibility","cost-effective",27.717722711902
"73","COP21","USA","Accessibility","efficiency",310.438494373302
"74","COP21","USA","Accessibility","unequal",5.5435445423804
"75","COP21","USA","Accessibility","underrepresented",5.5435445423804
"76","COP21","USA","Accessibility","low income household",0
"77","COP21","USA","Accessibility","low income households",0
"78","COP21","USA","Accessibility","energy-efficiency",11.0870890847608
"79","COP21","USA","Security","reliability",11.0870890847608
"80","COP21","USA","Security","reliable",60.9789899661844
"81","COP21","USA","Security","resilience",271.63368257664
"82","COP21","USA","Security","resilient",99.7838017628472
"83","COP21","USA","Security","power outage",0
"84","COP21","USA","Security","power outages",0
"85","COP21","USA","Security","blackout",0
"86","COP21","USA","Security","black-out",0
"87","COP21","USA","Security","blackouts",0
"88","COP21","USA","Security","black-outs",0
"89","COP21","USA","Security","power cut",0
"90","COP21","USA","Security","power cuts",0
"91","COP21","USA","Security","security",349.243306169965
"92","COP21","USA","Security","stability",60.9789899661844
"93","COP21","USA","Security","adequacy",0
"94","COP21","USA","Security","corruption",0
"95","COP21","USA","Security","corrupted",0
"96","COP21","USA","Security","geopolitics",16.6306336271412
"97","COP21","USA","Security","peak hours",0
"98","COP21","USA","Security","energy demand",22.1741781695216
"99","COP21","USA","Security","nuclear",388.048117966628
"100","COP21","USA","Security","consistent",38.8048117966628
"101","COP21","USA","Security","consistency",5.5435445423804
"102","COP21","USA","Security","intermittancy",0
"103","COP21","USA","Security","intermittent",5.5435445423804
"104","COP21","USA","Security","war",44.3483563390432
"105","COP21","USA","Security","wars",22.1741781695216
"106","COP21","USA","Security","conflicts",22.1741781695216
"107","COP21","USA","Security","energy crisis",0
