"","COP","country","aspect","keyword","freq"
"1","COP27","Australia","Accessibility","affordability",6.07447611440061
"2","COP27","Australia","Accessibility","affordable",62.2633801726062
"3","COP27","Australia","Accessibility","ability to pay",0
"4","COP27","Australia","Accessibility","able to pay",1.51861902860015
"5","COP27","Australia","Accessibility","inability to pay",0
"6","COP27","Australia","Accessibility","unable to pay",0
"7","COP27","Australia","Accessibility","energy poverty",4.55585708580046
"8","COP27","Australia","Accessibility","energy burden",0
"9","COP27","Australia","Accessibility","fuel poverty",1.51861902860015
"10","COP27","Australia","Accessibility","fuel-poverty",0
"11","COP27","Australia","Accessibility","trasportation poverty",0
"12","COP27","Australia","Accessibility","energy prices",33.4096186292034
"13","COP27","Australia","Accessibility","transportation bills",0
"14","COP27","Australia","Accessibility","utility bill",0
"15","COP27","Australia","Accessibility","electricity bill",0
"16","COP27","Australia","Accessibility","utility bills",0
"17","COP27","Australia","Accessibility","electricity bills",0
"18","COP27","Australia","Accessibility","gas bill",0
"19","COP27","Australia","Accessibility","energy bill",39.484094743604
"20","COP27","Australia","Accessibility","energy bills",31.8909996006032
"21","COP27","Australia","Accessibility","energy cost",21.2606664004021
"22","COP27","Australia","Accessibility","equity",47.0771898866047
"23","COP27","Australia","Accessibility","inequity",4.55585708580046
"24","COP27","Australia","Accessibility","inequality",3.0372380572003
"25","COP27","Australia","Accessibility","inequalities",1.51861902860015
"26","COP27","Australia","Accessibility","energy justice",0
"27","COP27","Australia","Accessibility","household",19.742047371802
"28","COP27","Australia","Accessibility","households",54.6702850296055
"29","COP27","Australia","Accessibility","low-income households",0
"30","COP27","Australia","Accessibility","low-income household",0
"31","COP27","Australia","Accessibility","energy efficiency",22.7792854290023
"32","COP27","Australia","Accessibility","personal finance",0
"33","COP27","Australia","Accessibility","personal finances",0
"34","COP27","Australia","Accessibility","race",28.8537615434029
"35","COP27","Australia","Accessibility","minorities",0
"36","COP27","Australia","Accessibility","underserved communities",1.51861902860015
"37","COP27","Australia","Accessibility","gender",10.6303332002011
"38","COP27","Australia","Accessibility","women",179.197045374818
"39","COP27","Australia","Accessibility","social economic class",0
"40","COP27","Australia","Accessibility","upper class",0
"41","COP27","Australia","Accessibility","middle class",0
"42","COP27","Australia","Accessibility","lower class",0
"43","COP27","Australia","Accessibility","working class",0
"44","COP27","Australia","Accessibility","economic class",0
"45","COP27","Australia","Accessibility","upper-class",0
