"COP","country","ID","title","date","source","text"
"COP21","Canada","COP21_Canada1","CUPE will push for just transition and green jobs at COP21 in Paris","November 30, 2015 Monday 6:41 AM EST","Marketwired","OTTAWA, ONTARIO--(Marketwired - Nov. 30, 2015) - CUPE National Secretary-Treasurer Charles Fleury will lead the delegation that will represent Canada's largest union at the United Nations (COP21) in Paris. CUPE's delegation will be part of 35 Canadian trade unionists coordinated by the Canadian Labour Congress and the International Trade Union Congress (ITUC). On December 3, Fleury will be among the speakers at the ""One Million Green Jobs"" forum sponsored by the Canadian Labour Congress and the Climate Action Network at the Le Bourget conference centre in Paris. Several of Canada's premiers and environment ministers have confirmed their attendance at the Canadian forum. On behalf of CUPE, Fleury will argue for world governments, including Canada, to adopt ambitious greenhouse gas (GHG) emission reduction targets for 2020 that meet scientists' recommendations. According to Fleury, we can no longer rely on states acting in good faith: the final accord must include a mandatory review process for all countries. ""However, the fight against climate change cannot be waged at the expense of workers, communities or developing countries. The final accord should involve a just transition to a carbon-free economy, including financial incentives for the poorest countries,"" explained Fleury. For CUPE's National Secretary-Treasurer, the fight against climate change also presents an excellent opportunity for the creation of new green jobs. ""Public services are a main source of green jobs. A growing public sector and public infrastructure will help us reduce the effects of climate change. Private companies have created the problem; governments and the public sector need to be part of the solution,"" said Fleury. CUPE is a signatory of the Leap Manifesto advocating that environmental protection, economic development, and a fairer society go hand in hand. ""We'll make sure that the Leap message is heard loud and clear in Paris,"" concluded Fleury. CUPE is Canada's largest union, representing 634,000 workers.613-894-0146 HYPERLINK mailto:pgagnon@scfp.capgagnon@scfp.ca\l"
"COP21","Canada","COP21_Canada2","Saskatchewan delegates head to COP21 climate change conference in Paris","November 26, 2015 Thursday","Postmedia Breaking News","Saskatoon climate change advocates are planning a rally and march to coincide with the Paris climate talks next week.A coalition of people from environmental, indigenous and faith-based groups will rally Nov. 29 at 1 p.m. at the Vimy Memorial Bandshell in Kiwanis Park before marching to Oskayak High School for a speaker event. Organizers hosted a media event Wednesday to discuss the upcoming United Nations (COP 21) in Paris, which Premier Brad Wall is scheduled to attend.""Our world is falling into disrepair in many ways. Many people live with dramatic water shortage, temperatures are increasing,"" said Saskatoon Roman Catholic Diocese Bishop Don Bolen, adding that he hopes the march and rally encourage ""bold steps"" toward substantive change.""If you go to Paris and only represent the economic concerns of the citizens of Saskatchewan in the short term, you are not representing us. If you go on behalf of the Canadian government and only represent what's good for Canadians in the here and now, that's not representing the concerns of Canadian people. We're concerned about the whole world. We want to do our part.""RelatedRefusal to implement carbon tax makes Saskatchewan 'outlier' on climate policy: expert( HYPERLINK http://thestarphoenix.com/business/energy/refusal-to-implement-carbon-tax-makes-sask-outlier-on-climate-policy-expert-sayshttp://thestarphoenix.com/business/energy/refusal-to-implement-carbon-tax-makes-sask-outlier-on-climate-policy-expert-saysSaskPower details ambitious plans for more renewable power sources( HYPERLINK http://thestarphoenix.com/business/energy/saskpower-details-ambitious-renewable-energy-planhttp://thestarphoenix.com/business/energy/saskpower-details-ambitious-renewable-energy-plan )The Paris conference hopes to establish a legally binding agreement on climate change to reduce greenhouse gas emissions.""I can't think of climate justice without recognizing the exploitation of indigenous peoples' land and our bodies. I can't think of climate change without thinking of how refugees and migrants are displaced. We have to understand that for profit and the economy, those things aren't even on my mind. I'm thinking about justice and the environment.""Saskatchewan has the highest per capita rate of greenhouse gas emissions among Canadian provinces, according to the Ministry of Environment. In 2012, Saskatchewan emissions represented 10 per cent of the country's total emissions.Last week, SaskPower announced plans to have 50 per cent of Saskatchewan's power come from renewable energy by 2030. Currently, about 25 per cent of the province's power is generated by renewables. HYPERLINK mailto:jjwarren@postmedia.comjjwarren@postmedia.com HYPERLINK mailto:jjwarren@postmedia.comjjwarren@postmedia.comTwitter.com/jjwrrn( HYPERLINK http://Twitter.com/jjwrrnhttp://Twitter.com/jjwrrnLoad-Date:\~November 25, 2015\l"
"COP21","Canada","COP21_Canada3","Edmonton climate conference builds up to COP21 in Paris","October 29, 2015 Thursday","Postmedia Breaking News","Building up to the United Nations Climate Change Conference COP21 in Paris, are a series of opening-act panels on climate change across North America, including one in Edmonton.The French Ameri-Can Climate Talks (FACTS) series features prominent panellists who discuss ""how energy transition can contribute to solving energy change challenge.""Edmonton's event Thursday night is organized by the University of Alberta, University of Calgary and the Consulate General of France in Vancouver. The conference, starting at 6:30 at the U of A is sold out, but there's a live webcast( HYPERLINK https://livestream.com/accounts/3923053/events/4407075https://livestream.com/accounts/3923053/events/4407075 ).Some of the panellists met with journalists in advance to offer samples of their presentations. Passages are condensed and edited.Eddy Isaacs, CEO of Alberta Innovates - Energy &; Environment Solutions: I'm introducing some of the key innovations of the 21st century that have made a huge difference in the way we think about energy and climate change. You have the development of two parallel universes, one that is with the innovation that's happened in renewable energy - just think about where wind and solar were at the beginning of the century and where they are now. The other one is the whole issue of unconventional oil and gas resources, which has made access to fossil fuels much more available. You've got these two parallel things and, as a result, you've got people that want to be out of fossil fuels and other people that see this as an opportunity for economic perspective.You've got these two separate paradigms and I think COP21 is a very good process to bring these two parallel universes together. The focus will eventually have to be on innovation because there's no other way to get us where we need to be without technology and innovation.Emilson Silva, chair of Campus Alberta Innovates Program and business economics professor at U of A: My topic will be to describe the economic benefits, the challenges and the risks of a transition to a low-carbon economy. That is going to require major structural change because, just to quote President George Bush, 'America is addicted to oil.' We could actually say that the world economy is addicted to fossil fuels. Moving away from fossil fuels is a major challenge, but doing nothing is not a sustainable option given the pace we have seen of emissions of greenhouse gases growing. We have to do something. The time is running out.If we were to think in terms of a transition to a low-carbon economy, what is the best practice that we have nowadays? The European Union, in my view, might be the best practice.To move toward a low-carbon economy, there are three essential pillars: carbon pricing, more emphasis on energy-saving technologies and we would have to consider the other options such as climate engineering, to clean up the atmosphere.Simon Dyer, regional director for Alberta and the North at Pembina Institute: I'm going to talk about the Alberta context. There's a six-point plan. The first one is to phase out coal-fired electricity. Rapidly deploying renewables. It's important we consider a cap on oilsands emissions. A sleeper issue is addressing methane. We need to invest in energy efficiency. Alberta is the only jurisdiction in North America that doesn't invest in consumer and industrial programs for energy efficiency. Finally, and perhaps most importantly, carbon pricing needs to be part of the package. Alberta has a carbon pricing system, but it's currently pretty anemic. HYPERLINK mailto:bmah@edmontonjournal.combmah@edmontonjournal.com HYPERLINK mailto:bmah@edmontonjournal.combmah@edmontonjournal.comtwitter.com/mahspace( HYPERLINK http://twitter.com/mahspacehttp://twitter.com/mahspaceLoad-Date:\~October 29, 2015\l"
"COP21","Canada","COP21_Canada4","Climate change scientist speaking at university","January 13, 2016 Wednesday","Prince George Citizen (British Columbia)","A leading Canadian climate change scientist will be in Prince George today to lead a talk about the next steps after the Paris talks.Professor Sybil Seitzinger used three words to describe the United Nations Climate Change Conference (COP21) last month: ""real, visible and tangible.""That covers the ""high-tech climate solutions""discussed, said Seitzinger, ""but also the sea-change in sentiment, that has resulted in the signing by 195 nations of the world's first comprehensive climate agreement.""Seitzinger is the executive director for the Victoria-based Pacific Institute for Climate Solutions, a network of B.C's leading academics from its four research universities: University of Victoria, Simon Fraser University, University of British Columbia and the University of Northern British Columbia.UNBC is hosting her talk Wednesday from 4 to 5 p.m. in room 7-212.Seitzinger singled out the adoption of the first global pact to fight climate change as ""a hugely significant achievement.""""COP21\l"
"COP21","Canada","COP21_Canada5","A Saskatoon activist stuck her tongue out at Premier Brad Wall during a climate conference in Paris","December 1, 2015 Tuesday","Postmedia Breaking News","Erica Lee, an activist and the lone Saskatchewan representative in Canada's youth delegation at a climate change summit in Paris, has drawn criticism for posting a photo onl"
"COP21","Canada","COP21_Canada6","Photos show Patagonia's massive, melting glaciers","December 2, 2015 Wednesday 10:59 AM GMT","CBC News","This story\'c2 is part of CBC News\'c2 special coverage\'c2 of climate change issues in connection with the United Nations (COP21) being held\'c2 in Paris from Nov. 30 to Dec. 11.3rd-largest icefield in the worldThe Perito Moreno glacier, in Los Glaciares National Park, is part of the Southern Patagonian Icefield, the third-largest reservoir of fresh water in the world. The Antarctic and Greenland ice sheets are the first- and second-largest frozen reservoirs respectively.Bleeding edge of climate changeLocated in Argentina's Santa Cruz province, most of the almost 50 large glaciers in Los Glaciares are in retreat and have been shrinking steadily over the past 50 years due to warming temperatures, according to a report by the European Space Agency (ESA), which monitors the effects of climate change from above.COP21\'c2 climate talks\'c2 underway in ParisThe goal in ParisNegotiators hope to turn\'c2 a 50-page draft riddled with sticky issues into a binding, global agreement to cut greenhouse gas emissions to levels that will prevent a rise in average global temperatures by two degrees\'c2 (the basel"
"COP21","Canada","COP21_Canada7","TransCanada Recognized For Transparency In Climate Change Reporting","November 10, 2015 Tuesday","Daily Oil Bulletin","For the fourth year in a row, TransCanada Corporation has been identified as a leader for the quality of climate change-related information it has disclosed to investors and the global marketplace.This recognition comes from CDP, the international not-for-profit that drives business and government action on climate change.TransCanada was awarded a position on the Canada Climate Disclosure Leadership Index (CDLI), in the Canada edition of CDP's annual global climate change report. The news comes three weeks ahead of COP21, the United Nations climate change conference in Paris where international leaders will meet to discuss a global deal to reduce carbon emissions and limit temperature warming.""We recognize the importance of maintaining transparency and disclosure as we continue to deliver the energy North Americans need each day in a safe and environmentally responsible manner,"" said Kristine Delkus, TransCanada executive vice-president, stakeholder relations and general counsel. ""That's why we've publicly documented our approach to managing greenhouse gas emissions and other climate change-related activities for nearly 20 years. It matters to our stakeholders, and it matters to us.""This fall, TransCanada also HYPERLINK http://blog.transcanada.com/transcanada-named-industry-leader-in-sustainability/#sthash.Eutw1sbm.dpbsearned a position on the Dow Jones Sustainability Index (DJSI) World and North America indices, with scores above the DJSI industry average in almost every category in the economic, environmental and social dimensions. Last week, the company also received a ranking on Canada's Top 100 Corporate R&D Spenders List by Research Infosource Inc., Canada's Source of R&D Intelligence, for its industry-leading research and development program that is focused on improving the safety and efficiency of its pipel"
"COP21","Canada","COP21_Canada8","IEA says peak in energy emissions by 2020 possible as oil demand plateaus","June 15, 2015 Monday","Postmedia Breaking News","It could spell the end of an era. The International Energy Agency, which was hastily founded by developed oil-consuming countries back in the 1970s to keep an eye on global markets and ensure they never ran out of crude supplies, is now calling for new proposals that could see oil demand plateauing after 2020.In the run up to the United Nations Climate Change Conference (COP 21With energy production accounting for two-thirds of the world's greenhouse-gas emissions, policymakers are training their sights on coal and crude oil production, leading to policies that could curtail investments in many fossil fuel developments including the oilsands.""Any climate agreement reached at COP21 must have the energy sector at its core or risk being judged a failure,"" said IEA chief economist Fatih Birol in a statement. ""Climate pledges submitted for COP21 are an important first step to meeting our climate goal, and our report shows that they will have a material impact on future energy trends.""The Paris-based agency believes that a peak in global energy-related emissions could be achieved as early as 2020 if governments implement five key policy measures - so-called ""bridge scenarios"" - that includes banning coal-fired power plants, raising investments in renewables to US$400 billion by 2030, from US$270 billion currently, phasing out energy subsidies for consumers, energy efficiency in transportation and buildings, and reducing methane emissions in oil and gas production.""These measures have profound implications for the global energy mix, putting a brake on growth in oil and coal use within the next five years and further boosting renewables,"" said the IEA in an executive summary received by the Financial Post ahead of the report's full release Monday. ""In the bridge scenario, coal use peaks before 2020 and then decl"
"COP21","Canada","COP21_Canada9","Justin Trudeau optimistic heading into Paris climate change talks","November 28, 2015 Saturday 6:44 PM GMT","CBC News","This article is part of a package of special coverage of climate change issues by CBC News leading up to the United Nations (COP21) being held in Paris from Nov. 30 to Dec. 11.Prime Minister Justin Trudeau says he's not only optimistic a deal will be reached during the United Nations climate change conference in Paris, but he's comfortable parts of that deal could be legally binding.- Special coverage of Paris conferenceTrudeau touched down in Paris Saturday night\'c2 ahead of the two-week conference.\'c2 He meets with French President\'c2 Fran\'c3\£7ois\'c2 Hollande\'c2 on Sunday.Leaders and climate negotiators from almost 200 countries are meeting from\'c2 Nov. 30 to Dec. 11\'c2 to try to work out the broadest and longest-lasting deal so far\'c2 to slow global warming.However, the prime minister\'c2 says it's unlikely that obtaining\'c2 carbon reduction targets will be mandatory. That's largely because it would be politically impossible for U.S. President BarackObama to get such\'c2 legislation through the Republican-dominated Congress.Trudeau says he believes it could be legally binding for countries to disclose how they are aiming to reach targets.""That's the balance President\'c2 Hollande\'c2 is looking for and certainly what we encourage,""\'c2 Trudeau\'c2 said Saturday in Malta,\'c2 where he wrapped up meetings with the heads of other\'c2 Commonwealth countries.""I have tremendous faith in Parliament and my friendly opposition leaders to ensure we are held to account for the commitments we make.""Concentrating on a plan The premiers of Alberta, British Columbia, Ontario, Quebec and Saskatchewan will meet\'c2 Trudeau\'c2 in Paris this weekend. It's a chance, as Alberta Premier Rachel Notley says, to show the world they're\'c2 dealing with a new\'c2 Canada.\'c2 ""I think it's just very, very important for people to see that they're dealing with a different thing now in Alberta, and hopefully they'll view our efforts to engage in international trade more positively as a result,"" she said.Trudeau will not provide a new greenhouse emissions target in Paris. He\'c2 has committed to talking to the premiers within 90 days of the climate change summit to set targets.\'c2 Environment Minister Catherine McKenna said the past\'c2 target made under the Conservative government will be used as a minimum, referring to it\'c2 as\'c2 ""a floor, not a ceiling.""The Conservatives announced in May that Canada's contribution to this year's Paris talks would be a 30 per cent cut in greenhouse gas emissions below 2005 levels by 2030.Trudeau\'c2 said global warming could have\'c2 ""a catastrophic impact,"" especially for Canada's Arctic.""The one thing we are focusing on now beyond targets, which have time and time been set and not met, is establishing a plan to actually meet those targets and that's why it is so important to demonstrate the kind of ambitious commitments that Canada is making concretely around emissions reductions,"" he said.""We are focused on the plan to reduce emissions as much as we are targets.""Trudeau to meet Indian PMTrudeau will sit down with his Indian counterpart Narendra Modi on Sunday night in Paris to make the case for a comprehensive climate change agreement.Modi took a pass on Malta, and his country is seen as a significant impediment to a global climate change pact, given India's refusal to rein in its galloping greenhouse gas emissions.Trudeau told reporters he remains optimistic India will come on board for the\'c2 post-2020 climate pact being negotiated in Paris.He said citizens ""are going to look very negatively at countries that don't participate.""""For a concrete example of that, we need not look much further than our own story and the difficulty we had getting pipel"
"COP21","Canada","COP21_Canada10","Opinion: Climate justice, Canada and COP21","December 8, 2015 Tuesday","Postmedia Breaking News","PARIS - Climate justice refers to the idea that some groups make greater contributions to greenhouse gas emissions than others, and that some groups are more greatly affected by climate change than others. The geographical coincidence is that the wealthy countries of the (mostly) north have historically made greater contributions to GHG emissions, while the poorer countries of the (mostly) south are more greatly adversely affected by climate change.However, climate justice also refers to a number of different social dimensions beyond geography. They include:Income: generally speaking, people with higher incomes, consume more, and have a larger carbon footprints. Yet, they are also better able to adapt (e.g. move, buy new technology to help them cope), than lower income people. They also have more power in political arenas.Age: older cohorts (and dead cohorts) have contributed the most to the problem (GHG emissions), while youth (and the not yet born) will be disproportionately affected by climate change. On this note, Canada's youth delegation, which has had a significant presence at The United Nations climate conference in Paris (COP21, or the 21st session of the Conference of the Parties), has complained that the Prime Minister and Environment and Climate Change Minister have failed to meet with them, and to hear their concerns.Gender: throughout much of the world, a gendered division of labour, and gender inequality persists. Men tend to be disproportionately economically advantaged, but in many gender-typed roles (obtaining water, growing food, caring for children), especially in developing countries, women bear a greater share of the burdens. And women in these roles disproportionately faced the negative consequences of global warming.Aboriginal vs. non-Aboriginal people: in Canada because they have been dispossessed from their traditional lands and resources, and have historically been substantially excluded from the economy, Aboriginal people have not benefited to the same degree as non-Aboriginal peoples by the economic development that has spewed greenhouse gases into the atmosphere. Yet, Indigenous peoples will be disproportionately affected by climate change (in Canada, and elsewhere in the world). Indigenous peoples living in Canada's north will be severely affected by melting permafrost (which will upset transportation), and by other changes that will affect flora and fauna, and in turn, traditional lifestyles. Throughout the rest of Canada, Aboriginal peoples are disproportionately likely to live in rural and remote locations, and will be more greatly affected by severe weather, forest fires, and other manifestations of climate change (e.g. decl"
