"COP","country","ID","title","date","source","text"
"COP22","Australia","COP22_Australia1","Rattenbury cops flak for $16k trip to Morocco, resisting FOI requests","March 22, 2017 Wednesday","Canberra Times (Australia)","ACT Greens minister Shane Rattenbury has come under fire for his $7585 trip to Morocco and for delays in his directorate processing a freedom of information request that revealed the cost. Community advocate David Johnston submitted a request to the environment directorate on December 15, but it was answered only on Monday, well outside the 30 days prescribed in legislation. The Commonwealth Ombudsman's office has confirmed it's investigating the delay. The documents provided to Mr Johnston show the November trip to the United Nations climate change conference in Marrakesh cost ACT taxpayers $16,159 including the expense for senior public servant Stephen Bygrave. The minister signed a memorandum of understanding with other sub-national governments to reduce greenhouse gas emissions. He told The Canberra Times he was proud to represent the ACT at the international event, which followed the Paris Agreement. ""The conference was a great opportunity to drive investment in Canberra by building our profile as a renewable energy economy,"" he said. ""My attendance at COP22 offered invaluable insights and international contacts that will continue to benefit the ACT. I travelled economy class on all flights during the trip, and the entire cost of my trip totalled less than $8000. At COP22 , the ACT was acknowledged by delegates, jurisdictions and country representatives for its leadership on climate action and was congratulated on its target of 100 per cent renewable electricity by 2020. As a small jurisdiction we are punching far above our weight. ""However, it is important that the ACT ensures that other countries are also addressing climate change with the urgency required, so we must work with other world leaders and have representation on the international stage."" Mr Johnston said the minister should direct his efforts closer to home. ""The ACT government needs to focus on the delivery of services for all including the disabled rather than expensive travel and big noting itself on the world stage,"" he said. ""Mr Rattenbuy needs to explain what value ACT ratepayers received from the trip."" Mr Johnston said the minister's directorate resisted his FOI request and failed to acknowledge it in the 14-day required timeframe. ""The ACT government needs to lift its game in processing FOI requests,"" he said. ""There is a need for Mr Rattenbury as the responsible minister to ensure good administration and that his agency takes its FOI responsibilities seriously, with all requests being processed in a timely, efficient and effective manner in accordance with the legislation."" Shadow environment minister Elizabeth Lee said the right of a citizen to make an FOI request was ""a fundamental aspect of open government"". ""If we have directorates and ministers being lax in their duty to respond to FOI requests, it puts at risk our right to a transparent and accountable government. \"
"COP22","Australia","COP22_Australia2","US greenies holding up Adani mine","November 19, 2016 Saturday","The Courier Mail (Australia)","ENVIRONMENT Minister Josh Frydenberg has bailed up his US counterpart over significant funding coming in from America to support ""green lawfare"" holding up major projects in Australia, like the Adani mine. Mr Frydenberg copped criticism this week for raising the coal mine issue at United Nations climate change conference COP22 in Marrakech, Morocco. It followed leaked emails from John Podesta, chairman of Hillary Clinton's election campaign, revealing the US-based Sandler Foundation had funded environmental group the Sunrise Foundation's action against the Adani mine. Mr Frydenberg said it was important he raised concerns because there was a lack of transparency around the inter-national funds supporting groups fighting Adani. ""I'm very concerned about the vexatious litigation that sees groups -appeal against important development projects, not for the purpose of strengthening the environmental conditions attached, but simply to delay, obstruct and prevent the development from ever taking place,"" he said. ""This is costing Australian jobs, particularly in regional areas and deterring significant domestic and international investment."" He said he spoke to US Secretary of Energy Ernest Moniz, a nuclear physicist, for about an hour at a one-on-one meeting where he raised the issue among a range of subjects. Mr Frydenberg (pictured) said he stressed to Dr Moniz that Australia had an ""effective and rigorous"" approval process and placed a large number of strict conditions on the Queensland mine's approval.The leaked Podesta emails sparked renewed debate on the charitable status of green groups that engage in political activism, or whether groups could be for-ced to reveal how the donations are spent. \"
"COP22","Australia","COP22_Australia3","Renault-Nissan Alliance Named Official COP22 Passenger Car Partner with Zero-emission Fleet","October 6, 2016 Thursday 6:45 PM AEST","MediaNet Press Release Wire","\~\~\~\~- Alliance to provide a fleet of 50 electric vehicles to the Conference of Parties COP22 \~\~\~\~- Fleet dedicated to COP22 to include Renault ZOE, Nissan LEAF and e-NV200. Marrakech. \~\~\~\~The Renault-Nissan Alliance, world leader in zero-emission mobility, will provide a fleet of 50 all-electric vehicles as the official passenger-car provider for the United Nations' COP22 Climate Conference in Marrakech, Morocco. The fully electric fleet will shuttle delegates. \~\~\~\~(Logo: HYPERLINK http://photos.prnewswire.com/prnh/20140130/666713-a http://photos.prnewswire.com/prnh/20140130/666713-a ) \~\~\~\~(Logo: \~ HYPERLINK http://photos.prnewswire.com/prnh/20161005/415409LOGO http://photos.prnewswire.com/prnh/20161005/415409LOGO ) \~\~\~\~More than 25,000 participants from 195 countries are expected to attend the annual climate summit Nov. 7-18. It marks the second time the United Nations will use a zero-emission shuttle fleet in support of public transport at one of its major conferences. \~\~\~\~The COP22 available to shuttle delegates 24 hours, seven days a week to key venues at the conference, as a complement to public transportation. standard charging stations at strategic locations. The accelerated charging stations will be able to charge the EVs from 0 to 80 percent in about one hour. \~\~\~\~The Renault-Nissan Alliance is the global leader in zero-emission vehicles. With six models, it has already sold more than 360,000 electric vehicles worldwide. Nissan LEAF, launched in 2010, remains the industry's best-selling EV. Renault ZOE is the best-performing EV in Europe. The Alliance has sold about half of the electric vehicles on the road globally today including the Renault Twizy two-seat, urban commuter vehicle, and the Nissan e-NV200 van, which has been on sale in Europe and Japan since 2014. \~\~\~\~In addition, the Renault-Nissan's Tangier, Morocco, plant is designed to move towards ""zero CO2"" emissions through the use of renewable resources, for thermal energy produced on site, as well as its purchased electricity. The plant began operations in 2012, and its approach remains unique in the automobile industry \~\~\~\~ No CO2 emissions and no regulated atmospheric pollutants while driving according to homologation cycle (NEDC). \~\~\~\~For the entire Press release please click here: HYPERLINK http://www.media.blog.alliance-renault-nissan.com/news/6048 http://www.media.blog.alliance-renault-nissan.com/news/6048 SOURCE: Renault-Nissan Alliance \"
"COP22","Australia","COP22_Australia4","Horyou Announces SIGEF 2016, a Leading Side Event of the UN Climate Change Conference (COP22)","September 15, 2016 Thursday 10:01 AM AEST","MediaNet Press Release Wire","- The Social Innovation and Global Ethics Forum will take place at Palais des Congres Marrakesh, in Morocco, from 9 to 11 November, 2016 \~\~\~\~Horyou, the social network for social good, announces the 3rd edition of its Social Innovation and Global Ethics Forum (SIGEF), a leading side event of COP22 , the UN Climate Change Conference of which will take place in Marrakesh, Morocco in November of this year. Titled Shaping Better Times to Come, SIGEF 2016 will welcome a wide array of internationally renowned speakers to cover the UN Sustainable Development Goals and, through constant positive dialogue with its participating officials, private sector, NGOs and civil society, propose strategies and solutions for a better future for all. \~\~\~\~ (Photo: http://photos.prnewswire.com/prnh/20160914/407918 http://photos.prnewswire.com/prnh/20160914/407918 ) \~\~\~\~SIGEFis organized by Horyou to give visibility to initiatives that contribute to advancing social innovation and global ethics worldwide. Plenary sessions, panels, cultural activities, networking events and interviews will take place during the 3 days of the event.The first SIGEF to be held in Africa will take place in Palais des Congres Marrakesh, which already hosted COP7 in 2001. \~\~\~\~The SIGEF 2016 will have plenary sessions and panels about topics like Access to Health Services and Drinkable Water; Affordable and Clean Energy; Cities of Tomorrow and Sustainable Finance and Impact Investment in Africa. SIGEF 2016 will also showcase cultural events such as the Night for Hope, on November 9th, with concerts and standup performances before 1500 people. On November 10th, a Horyou Foundation Dinner will host special guests to explore new groundbreaking approaches to philanthropy with Spotlight, the first social global currency for economic inclusion. \~\~\~\~The SIGEF Awards will reward humanitarians, innovators and organizations during a special ceremony just before the closing session. And last but not least, NGOs that are Horyou members will have a dedicated area to expose their projects during the event. Says Yonathan Parienti, founder and CEO of Horyou: ""We are honored to offer such a variety of activities to a broad and diverse public, to join forces with COP22 . With SIGEF 2016, Horyou truly meets its purpose to Connect for Good."" \~\~\~\~SIGEF2016 is organized by Horyou and is the result of the collaboration with dedicated partners such as founding partners Eneco Holdings and Horyou Foundation. \~\~\~\~Click here [ \~ HYPERLINK http://www.sigef2016.com http://www.sigef2016.com \~\~\~\~About Horyou [ \~ HYPERLINK https://www.horyou.com/cms/about https://www.horyou.com/cms/about SOURCE: Horyou \"
"COP22","Australia","COP22_Australia5","Elegant patterns paint an ugly picture","January 5, 2017 Thursday","Sydney Morning Herald (Australia)","Standing in the middle of a darkened, circular room, I'm watching blue pixels swamp the coastlines of the Earth's continents. The sound of splashing water fills the room. This is flood devastation. Moments earlier, thousands of green dots had whirled across Africa. These were people escaping famine, drought and civil war. In the Middle East, red dots piled on top of each other. These represented internally displaced people. This is Exit, a major art installation that feels like the 360-degree dashboard of a space ship that is constantly updated on the troubled state of the planet. It looks like science fiction. But this is not fiction. ""Some of the problems facing our world are so big they are hard to take in,"" UNSW Galleries director Felicity Fenner says. ""We feel helpless and disengage when we just read the facts. Exit makes the data visual in an elegant way. It's immersive and almost overwhelming. It feels like you are at the centre of the earth."" Commissioned by the Cartier Foundation for Contemporary Art, Exit is based on the ideas of philosopher and urbanist Paul Virillo and realised by Diller Scofidio + Renfro, a New York-based studio of artists and architects. The viewer is surrounded by a panoramic video projection of six animated maps. A spinning globe appears to ""print"" maps of the world, current statistics and trajectories based on geo-coded data harvested from more than 100 sources, including UNESCO and the World Bank. ""We want people to move from one story to the next and to easily understand this important data,"" says Thomas Delamarre, curator at Cartier Foundation for Contemporary Art. ""It is not just pure documentation; it is visual art."" Created in 2008, the data in Exit was updated in October 2015 for the Paris-based United Nations climate change conference . The fresh information shocked many delegates. When Exit was built in 2008, it was estimated 8000 asylum seekers had drowned in the Mediterranean Sea in the 10 years prior. In the seven years since, that figure is now estimated at 30,000 people. There are now 20 million refugees and 38 million internally displaced people - the highest number of people on the move since the end of World War II, according to the United Nations. Fenner believes art has a big part to play in raising issues of global importance. ""People don't remember what they hear, but they do remember what they see,"" she says. ""We live in such a volatile, politically charged era in terms of migration and climate change, and people who don't believe the science. I think art has a really important role. It's not about taking a position. It's just presenting the facts and you make up your own mind. That's what art can do."" Exit is at UNSW Galleries, Paddington, from January 7 to March 25, sydneyfestival.org.au \"
"COP22","Australia","COP22_Australia6","Global CCS Institute Welcomes World's First Commercial Steel CCS Project in Abu Dhabi","November 7, 2016 Monday 5:30 PM AEST","MediaNet Press Release Wire","The Global CCS Institute has welcomed the launch of the world's first commercial carbon capture facility on a steel production plant. As the twenty second conference of the parties ( COP 22 ) to the United Nations Framework Convention on Climate Change (UNFCCC) begins in Marrakech today, the Al Reyadah project in Abu Dhabi is a critical milestone in making industrial carbon capture and storage (CCS) a commercial reality as the world looks for new ways to drive significant reductions in CO2 emissions. \~\~ The Project, a joint venture between Abu Dhabi National Oil Company (ADNOC) and Masdar, the clean technology and renewable energy arm of the Abu Dhabi Government, will capture CO2 from Emirates Steel manufacturing, transfer it to the Al Reyadah plant for compression and dehydration, and transport it through a buried pipeline to ADNOC's NEB and Bab oilfields for enhanced oil recovery. Global CCS Institute Chief Executive Officer, Brad Page, congratulated ADNOC and Masdar on the successful launch of Al Reyadah following four years of development. ""CCS is the only technology capable of achieving deep cuts in emissions from necessary industrial production processes such as iron and steel, cement, fertilisers, and natural gas processing so the opening of Al Reyadah is a major achievement in reducing emissions for this industry,"" Mr Page said. ""The project is another step towards meeting national as well as global climate targets, and further demonstrates CCS as a proven technology which can to reduce CO2 emissions at the lowest possible cost. ""This is a key project in the Institute's portfolio of large-scale CCS projects in operation or under construction which, by the end of 2017, is expected to have operational CO2 capture capacity of approximately 40 million tonnes each year."" The Al Reyadah project is expected to capture and store 800,000 tonnes of annual CO2 emissions and is the first iron and steel project of its kind in the world. For media enquiries, contact: Antonios Papaspiropoulos +61 401 944 478, HYPERLINK mailto:Antonios.Papaspiropoulos@globalccsinstitute.com Antonios.Papaspiropoulos@globalccsinstitute.com Jake Lynn +1 202 895 2793, HYPERLINK mailto:Jake.Lynn@globalccsinstitute.com Jake.Lynn@globalccsinstitute.com Jelena Susa +61 413 269 410, HYPERLINK mailto:Jelena.Susa@globalccsinstitute.com Jelena.Susa@globalccsinstitute.com About the Global CCS Institute: The Global CCS Institute is an international membership organisation. Our mission is to accelerate the development, demonstration and deployment of carbon capture and storage (CCS), a vital technology to tackle climate change and provide energy security. Working with and on behalf of our Members, we drive the adoption of CCS as quickly and cost effectively as possible by sharing expertise, building capacity and providing advice and support so that this this vital technology can play its part in reducing greenhouse gas emissions. corporations, small companies, research bodies and nongovernment organisations, committed to CCS as an integral part of a low-carbon future. We are headquartered in Melbourne, Australia with regional offices in Washington DC, Brussels, Beijing and Tokyo. For more information, visit HYPERLINK http://www.globalccsinstitute.com www.globalccsinstitute.com For more information on the Institute's activities at COP 22 , visit \~ HYPERLINK http://cop22.globalccsinstitute.com http:// cop22 .globalccsinstitute.com SOURCE: Global CCS Institute \"
"COP22","Australia","COP22_Australia7","FED:Call to boost Pacific climate funding","September 6, 2016 Tuesday 12:05 AM AEST","AAP Newsfeed","\~\~Australia is not doing enough to help its Pacific Island neighbours in their battle against climate change, a new report has found. \~\~ Oxfam Australia is calling on the Australian government to commit to a target of $3.2 billion in private and public funding to help poorer nations mitigate global warming by 2020. \~\~ The federal government allocates $200 million each year to climate finance, but didn't increase its contributions alongside other countries at the United Nations Climate Change Conference in Paris last year. \~\~ However, chief executive Helen Szoke said overall Australia's contribution to the Pacific Islands remains unmet and underfunded. \~\~ ""As a wealthy nation and one of the biggest countries in the region, Australia has a particular responsibility to support its vulnerable neighbours in the Pacific."" \"
"COP22","Australia","COP22_Australia8","One voice joins global team","December 6, 2016 Tuesday","The Daily Mercury and Rural Weekly (Mackay, Queensland)","UNI TALK PIERRE VILJOEN Professor, CQ University WHILE most travellers bound for Morocco pack sneakers for rock climbing and bathers for swimming, Caitlin Petersen was focused on not forgetting her research paper. Yet - not unlike holidaymakers - the second-year CQUni Mackay Laws/Business student has returned from Marrakesh, Morocco, energised by her 18-day experience as a Global Voices delegate for the United Nations Climate Change Conference . Highlights included meeting with ""incredible and inspiring people"", including UN Development Program Administrator Helen Clark, prominent British politician Mary Robinson, Australian Ministers Josh Frydenberg and Julie Bishop, 1 Million Women CEO Nat Isaacs, and other negotiators and academics in attendance. ""For me, the Policy Watch team definitely stands out,"" the former Sarina State High School student said. ""Climate Policy Watch partners with small islands and developing states, providing advice and support at important climate discussions. The team representing Palau are in fact Global Voices alumni; it's incredible to see the possibilities of where the Global Voices program can take you. Amongst all this, we were able to learn so much from side events and presentations which were happening the whole two weeks. ""I also gained valuable skills that will no doubt serve me well into the future and had the opportunity to grow as a person."" As part of the Global Voices process, Caitlin prepared a research paper exploring the Warsaw International Mechanism and its importance in mitigating loss and damage caused by climate change. ""This topic arose from my interest in Small Island Developing States and how, due to the rises in sea levels, these countries may be soon completely covered by water,"" she said. CQUniversity partners with Global Voices to help students access practical experience in international policy and diplomacy. Global Voices delegates receive exclusive access and exposure to high-level foreign policy negotiations as well as the opportunity to meet and network with business leaders, Australia government representatives and international decision makers. For details, visit HYPERLINK http://globalvoices.org.au/ http://globalvoices.org.au/ \"
"COP22","Australia","COP22_Australia9","Focus on reef in crisis","May 11, 2016","Bega District News","With the Great Barrier Reef in crisis due to coral bleaching, two locals are revisiting their internationally-acclaimed film highlighting its importance. In 2009, Bega Valley filmmakers Toni Houston and Bettina Richter took their music-based film about the Great Barrier Reef to Copenhagen as part of COP15, the United Nations Climate Change Conference in Denmark. The pair were the only Australians to have an event selected as part of the COP15 official cultural calendar. Now the Great Barrier Reef is in more danger than ever due to the recent mass coral bleaching event, destroying more than 1000km of reef as a result of climate change. It is timely then, that Ms Houston and Ms Richter's film AQUA is again screened. AQUA was the brainchild of Ms Houston and was produced by Ms Richter with their production company Wish Bone Films, on the Far South Coast. Fusing the Emmy award-winning underwater cinematography of David Hannan with the percussive beats of one of Europe's biggest dance acts ' Safri Duo ' it tells the history of the Great Barrier Reef, without words. AQUA aimed to inspire government leaders to reduce carbon emissions, activate community support, and build better conservation practices on the reef. It was sponsored by Pyramid Power, the Australian Embassy in Copenhagen, the University of Copenhagen and many other local businesses and community members. It also screened at Parliament House Canberra, Screen Australia studios Sydney, and locally to schools and the community in the Bega Valley. In Copenhagen, the film screened with Safri Duo playing live to the film. According to the two Bega Valley women, it was quite an experience. On Sunday, May 15, AQUA will screen as part of the Monthly Community Doco program at The Butter Factory in Cobargo. From 3.30pm, Toni Houston and Bettina Richter will present AQUA, as well as a mini documentary made about their trip to Copenhagen. Don't miss this chance to watch AQUA, meet the filmmakers and hear about the state of the Great Barrier Reef. Coffee and tea provided ' Bring your own mug! To cover the costs a $5 donation is appreciated. \"
"COP22","Australia","COP22_Australia10","Cities and consumers are done with grids","March 21, 2017 Tuesday","Australian Financial Review","Traditional energy grids are on the way out as cities and consumers use new technology to reshape our networks, Arup's Mike Straughton says. The hunger for energy first put King Island, in Australia's Bass Strait, on European maps. It was discovered in 1799 by sailors hunting seals for fur and their oil, which was a top fuel for lighting back then. Just like its discovery more than two centuries ago, humanity's thirst for energy is putting King Island on the map again. The community is on the way to becoming one of the first 100 per cent renewable communities in the nation and is at the forefront of Australia's energy revolution. Hydro Tasmania set up an $18.25 million off-power plant combining solar panels, wind turbines and energy storage technology back in 2012 with the aim of providing up to 65 per cent of the island's energy needs to cut the annual cost of running expensive diesel generators by $4.5 million. Mike Straughton, principal at global engineering consultant Arup, sees the King Island project as a possible future path for energy on the mainland - decentralised grids, powered by a mix of renewables, servicing smaller geographical areas. Straughton says our current national power grids solely using large centralised power stations can't cope with demand any more and are on the way out. ""Essentially the power grid is like a water system - if you have too much water going in there's a problem and if there's too much suck on the pipe, there's a problem, too,"" he says. He says consumers are fed-up with high power bills and the ongoing political deadlock and inaction over energy policy at the state and federal levels. Straughton says we can use new technology and renewables now to redesign our grids to conserve energy and cut costs into the future Rapid advances in batteries and battery-like technologies, he says, are already available to store unused energy during off-peak periods and pump it back into grids during the peaks. He says large-scale batteries will soon be cost-effective to roll out on a larger scale, and in the meantime solutions like pumped hydroelectric schemes can help us store energy. Pumped hydro-electric schemes can use excess solar power generated during the day to pump water uphill into a reservoir. When consumer demand picks up again in the afternoon peak the reservoir's sluice gates open to release that water back over turbines to generate hydropower. So solar energy produced in the off-peak period is not lost, but stored like it is in a battery. Straughton says there's also a growing number of people using electric cars, which are effectively mobile batteries that could be used to store energy. He says electric cars could return power unused while driving back to your home during peak demand periods. Homes could then recharge your electric car during off-peak times overnight when power is cheaper and demand lower. Smart electricity meters in our homes will also be able to read what's going on with demand in the wider grid and potentially turn off electrical appliances during demand surges. Rising power costs are driving consumers towards individual renewables energy like solar panels as well, he says, which further drives down costs. Straughton says many households are also becoming ""prosumers"", consumers who also produce power, which they can sell back to the grid. He says prosumers will be able to sell their excess power to other consumers, via apps, during demand peaks. ""We could be selling excess power to our neighbours in just a few years' time,"" he says. The end-game of all this change is that national and state government involvement in energy is now much less important, he says. Increasingly, cities and towns have the power to forge ahead by themselves and set the direction of their own energy policy and redesign their systems. Straughton says aside from the financial benefits, technology and collaboration can potentially solve a very serious global problem - climate change. The historic 2015 United Nations Climate Change Conference in Paris agreed to limit the global temperature rise to 1.5C by 2050. He says that realistically, cities and smaller communities are now the only entities that can really lead the way, but they have until 2020 to work out how they're going to do it. ""We know cities and individuals really want to do the right thing,"" he says. ""We only really have three years left to put plans into action if we want to limit the temperature rises."" \"
