"COP","country","ID","title","date","source","text"
"COP26","Australia","COP26_Australia1","QLD:COP26 pledges crucial to 2C: new study","April 14, 2022 Thursday 1:00 AM AEST","AAP Newsfeed","\~\~Global warming can be kept to about 2C if all nations honour the promises they made at the Glasgow climate summit but 1.5C is looking increasingly out of reach, a new study suggests.\~\~ Australian experts including University of Melbourne climate scientistMalte Meinshausen were part of the study, along with European scientists from the International Energy Agency.\~\~ Associate Professor Meinshausen says it's a sobering mix of good and bad.\~\~ The good news is that for the first time, modelling has shown the world has an articulated pathway to keep climate change under 2C - but only just.\~\~ Everything will rest on all countries achieving - in full, and on time - stronger emissions reduction targets set at last year's COP26 climate summit in Glasgow.\~\~ If that happens, it's possible to keep warming to 1.9C to 2C, the study found.\~\~ The bad news is that's well beyond the primary objective of theParis climate agreement to limit warming to well below 2C, preferably 1.5C.\~\~ Half of one degree might not sound like much, but theUN's Intergovernmental Panel on Climate Change says the difference will be profound for almost every ecosystem on earth.\~\~ The study found that even with the stronger targets, there was only asix per cent to 10 per cent chance of limiting warming to 1.5C andsubstantially more action was needed this decade to achieve that.\~\~ ""There is some positive news because five years ago, we would never have thought that the pledges on the table would bring us to around 2C,""Associate Professor Meinshausen said.\~\~ ""Is it also a bad story? Yes, because thewindow for 1.5C is very rapidly closing, and the world will look very different at 2C.""\~\~ He said the Australian government, which refused to take a stronger 2030 emissions reduction target to the Glasgow summit, had chosen not to join the push for accelerated action, despite what was on the l"
"COP26","Australia","COP26_Australia2","COP26 was curiously silent on taxing multinationals","December 21, 2021 Tuesday","Canberra Times (Australia)","Sherlock Holmes: Don't forget the curious incident of the dog in the night-time.Inspector Gregory: The dog did nothing in the night-time.Sherlock Holmes: That was the curious incident. in Glasgow. Attention has been lavished on the new commitments - or, in the case of Australia, old non-commitments - of leading carbon-emitting countries. The final communiqu&#xE9; underscored the need for a global approach. Ambitious promises were made to increase the finance available for adaptation measures, especially in developing countries.But COP26We know what we need to do, and we know how to do it, too. The problem is how to pay for it. The global transition to a low-carbon economy will not come cheap. Who will finance the technological innovations? Who will fund the transition to agricultural sustainability? Who will pay for the retraining of old industries and the development of new ones? Who will support the developing countries who are the least responsible, but the most vulnerable? Who will pay for the rainforests and the reefs and the cultures now on the brink of collapse?COP26 recognised that the climate emergency was essentially an economic emergency. But it stopped short of asking where the money was going to come from.The most powerful lever of social and collective action we have is taxation. A progressive taxation system can reduce social inequality and support policies that reflect our collective needs and aspirations rather than just our individual wants and desires. But not everyone is paying their fair share.Multinational enterprises (MNEs) and their affiliates are now responsible for one-third of global output, half of global exports, one-third of all GDP and one-quarter of all employment. But the levers that might have controlled these vast enterprises - local unions, environmental regulations, and national laws - are increasingly impotent. At the drop of a hat or an unwelcome legislative change, MNEs can threaten to move their operations elsewhere. Profit shifting, forum shopping, regulatory capture, and tax havens are in their DNA. In the words of Drahos and Braithwaite, two Australian scholars who have studied the complexities of global regulation for decades, it has become a race to the bottom.As a result, MNEs pay significantly lower taxes than other corporations - let alone the rest of us. A financial shortfall of billions of dollars ends up in the pockets of Facebook, Amazon, Exxon, Nestl&#xE9; and the rest. Earlier this year, the G7 reached an agreement to ensure MNEs pay a minimum tax rate of 15 per cent - still no more than half the average corporate figure. And this was nothing more than an in-principle agreement among seven countries (not including Australia).READ MORE:Doug Dingwall: The biggest problem with the government's climate change programs Richard Mathews: Why diplomats are worried about climate change COP26 is over. What now for the planet, Australia and Canberra? The issue is that changing how we tax highly mobile entities like MNEs is what is known as a collective action problem. The whole world has to act as one, otherwise money will simply slip through the net like water. At best, a global treaty is a long way off; at worst, it's a pipe dream.Which is where COP26 dropped the ball. At the most momentous global conference for years, it could have sheeted home responsibility for climate change not just to individual nations, but to the corporate fiefdoms whose independence from state control is akin to that of feudal lords. MNEs are responsible for around 20 per cent of global emissions. Increasingly these are produced in developing countries, which bear the brunt of the damage while reaping few of the benefits. If the conduct of MNEs poses a major challenge, environmentally and legally, to a successful climate transition, then reorganising the global tax system might be a crucial way of addressing it.Linking global taxation to the global climate emergency would make a big difference. It would place at the very top of the global agenda taxation reforms on which experts have been struggling to gain traction for years. It would justify progressive economic transformation in the context of the greatest collective action problem in world history. The influx of tax revenues could be specifically earmarked for the global costs of financing adaptation and mitigation strategies, supporting workers, communities, industries and ecosystems around the world.COP26 presented a perfect opportunity to look beyond the language of the nation-state and identify the role of MNEs in climate change. At the same time, it could have secured the financial resources that in years to come will prove the real stumbling block. Coupling the environmental responsibility of MNEs with its own economic solution - call it ""mnemonics""! - would have killed two giant birds with one stone. It would have been the wake-up call we so desperately need.But, like the dog in the night-time, COP26 did not bark.Professor Desmond Manderson is director of the ANU's Centre for Law, Arts and Humanities.\l"
"COP26","Australia","COP26_Australia3","Climate goal' possible' if pledges met","April 14, 2022 Thursday","The Age (Melbourne, Australia)","Disastrous global warming of more than 2 degrees could still be avoided if all nations honoured their Paris Agreement pledges to reduce carbon emissions, but research has found major new commitments to deep cuts will be needed to limit increases to a still-dangerous 1.5 degrees.The first study to rigorously quantify the climate impact of emissions reduction pledges made before and during the global conference in November last year concluded there was a 50 per cent chance of keeping warming below 1.9 or 2 degrees by the end of the century.The research is published today in the journal Nature.When scientists added up nations' climate pledges a year ago, before COP26 in Glasgow, they did not believe 2 degrees of warming was still in reach, said lead author Associate Professor Malte Meinshausen, from the University of Melbourne. But with the additional pledges, this has changed.""Is our study a good news story? Yes and no,"" Meinshausen said.""Yes, because for the first time we can possibly keep warming below the symbolic 2 degrees with the promises on the table.""The difference between 1.5 and 2 degrees of warming is stark, climate scientists say.REPORT Page 1\l"
"COP26","Australia","COP26_Australia4","Four key takeaways from COP26","November 18, 2021 Thursday 7:10 AM GMT","The Mandarin","ABSTRACT After two weeks of intense climate negotiations, here's where progress was made - and where negotiations fell short.FULL TEXTThe latest United Nations climate summit, or COP26, officially concluded Saturday, bringing an end to two long weeks of gruelling negotiations in Glasgow, Scotland, among almost 200 countries. Deliberations HYPERLINK dragged on a day later than scheduled, and the final deal that was struck -- the HYPERLINK https://www.washingtonpost.com/climate-environment/interactive/2021/glasgow-climate-pact-full-text-cop26/?itid=lk_inl"
"COP26","Australia","COP26_Australia5","Coal compromise disappoints in last-minute COP26 deal","November 14, 2021 Sunday 07:01 PM GMT","AFR Online","London | The 197 countries gathered at backed a ""Glasgow Climate Pact"" late on Saturday (Sunday AEDT), shelving difficult, emotive talks on cash for climate-related damage until next year, and swallowing a last-minute push by India and China to dilute a pledge on phasing out coal.COP26 host Britain held the l"
"COP26","Australia","COP26_Australia6","G20 LEADERS' SUMMIT AND COP26","October 28, 2021 Thursday 9:31 PM  EST","Australian Government News","CANBERRA, ACT, Oct. 28 -- The Prime Minister of Australia issued the following media release:I will travel to Rome for the G20 Leaders' Summit on 30-31 October and to Glasgow for the World Leaders' Summit at on 1-2 November.I will be accompanied by the Hon Angus Taylor MP, Minister for Industry, Energy and Emissions Reduction.These important international meetings come as the world has reached a critical point in our health response and economic recovery from the COVID-19 pandemic and our collective effort to address the challenges of climate change.In Rome, G20 leaders will discuss action to ensure equitable access to safe and effective vaccines and to strengthen global health governance to prevent future pandemics.We will also discuss how to achieve a sustainable and resilient recovery, including advancing the G20 agenda on debt sustainability, high quality infrastructure investment, gender equality, and women's workforce participation.The G20 also has a key role in ensuring we can fully harness the benefits of increased digitalisation during the recovery. I look forward to raising how we can enhance confidence in the digital environment, including by ensuring it is safe and secure for users.COP26 will be crucial in the global effort to address the challenges of climate change. I look forward to supporting Prime Minister Johnson, as host of COP26, to achieve our Paris Agreement objectives and collaborate to collectively deliver net zero emissions by 2050.Additionally, I will use this opportunity to meet bilaterally with key partners.Deputy Prime Minister Barnaby Joyce will be Acting Prime Minister during the period of October 28 to November 4. For any query with respect to this article or any other content requirement, please contact Editor at HYPERLINK mailto:contentservices@htlive.comcontentservices@htlive.com\l"
"COP26","Australia","COP26_Australia7","BUSHFIRE SURVIVORS TO SPEAK AT COP26","November 9, 2021 Tuesday","The Advertiser (Australia)","THE second week of the COP26 climate conference in Glasgow will begin with an Australian bushfire survivor telling of her ordeal to the world's media.She'll be joined by Hannah Parris, an Australian living in the UK whose parents' house burnt down in the fires, as well as community representatives from California and British Columbia - two US regions that experienced horrendous wildfire seasons in 2021.On June 29, five different locations in Canada broke a national temperature record that had stood since 1937, with Lytton, northeast of Vancouver, hitting 49.6C - smashing the previous record by more than 4.5C.It also revealed that an average of 480 Australians die each year just from the smoke pollution they caused.COP26's second week will turn to negotiations over emissions reporting and international trade in carbon credits.Delegates will debate a proposal from the Climate Vulnerable Forum (CVF) - a groups of nations from the Pacific, Africa, the Caribbean and Latin America - that all countries will need to revise and strengthen their climate action plans every year until 2025. Under the Paris Agreement, nations agreed to every five years. COP26 negotiators will also this week attempt to thrash out the so-called Article 6 - the rules governing the international trade in carbon credits.Currently, some nations sell carbon credits to other countries but count those same cuts towards their own emissions tallies - a ""double- counting"" loophole.The issue of Kyoto carry-over credits may also be discussed this week, Dr Simon Bradshaw from the Climate Council said.Dr Bradshaw said Australia was ""universally panned"" at COP25 for insisting on counting its Kyoto units in its emissions reductions. He said it would ""come under fire"" if it tried to stall the question of Kyoto carry-over""\l"
"COP26","Australia","COP26_Australia8","What African countries got out of ","November 19, 2021 Friday 11:59 AM EST","The Conversation - Africa","The 26th United Nations climate change conference, COP26, recently came to an end, having aimed to get countries united in the fight against climate change. Climate change issues are likely to hit African countries the hardest though the continent is the least responsible for driving climate change. We asked Mouhamadou Bamba Sylla the AIMS-Canada Research Chair in Climate Change Science at AIMS-Rwanda, who is a lead author to the Intergovernmental Panel on Climate Change (IPCC) Assessment Report 6 for Working Group 1, what the conference meant for African countries.What was the agenda that African countries took to COP26?According to the HYPERLINK https://africangroupofnegotiators.org/African Group of NegotiatorsClimate responsibility: Developed nations have to take their responsibilities and lead the way to reaching zero net emissions by 2050.Climate finance and adaptation: Developed nations have to mobilise enough funds to finance adaptation in developing countries that are adversely affected by climate change. Finance architecture and transparency mechanisms should be put in place.Transfer of technologies and capacity building: Developed nations must transfer sound environmental technologies to African countries for effective climate adaptation, mitigation and transition.Which of their agenda items did they get through?It's hard to say. There were a lot of announcements. For example many nations agreed to ""phase down"" fossil fuels in general. These are just promises and they will remain so unless they are included in their https://unfccc.int/process-and-meetings/the-paris-agreement/nationally-determined-contributions-ndcs/nationally-determined-contributions-ndcsNationally Determined ContributionsCOP26.We are very far from net-zero emissions, which is a carbon neutral world, by 2050. The recently released HYPERLINK https://www.ipcc.ch/report/ar6/wg1/IPCC working group 1 reportTherefore, the level of commitments made at COP26 is a total failure. HYPERLINK https://unfccc.int/documents/310475Glasgow climate pactDeveloped countries refuse to take any historical responsibility for the cost of losses and damages from the impacts of climate change, such as hurricanes and sea level rise.Therefore, the financial outcome of COP26 is a glass half full, but it's not far from a failure.Whose agenda did African countries come back with?It's hard to determine, as there were a lot of compromises. But they certainly did not come back with their own agenda fulfilled. Many obstacles due to the high costs, the pandemic, the travel restrictions and other logistical challenges meant that African voices were marginalised.How much damage or good will somebody else's agenda cause to African countries?A lot of damage. Africa is home for most of the least developed countries. These countries are not well equipped in terms of funds and infrastructure to face the adverse impacts of climate change. The recently HYPERLINK https://www.ipcc.ch/report/sixth-assessment-report-working-group-i/released IPCC reportThe report also states that every fraction of degree matters as it leads to discernible changes in these hazards. Right now after Glasgow, the HYPERLINK best estimate is that the world is on course to reach 2.4?C of global warming. This is very far from 1.5?C. Africa needs to raise its voice in such a way it will be put at the centre of the negotiation process.Is there room for improvement and where?The contributions and national commitments at COP26 are purely voluntary. The agreement is not binding. There are a lot of improvements to make if COP wants a stronger agreement.Africa needs more coordination and more science. I think the African Union commission and other continental political bodies have to be more involved in the process.{\rtlch\af2\afs24\ltrch\fs20\loch\af2\dbch\af2\hich\f2\parThe continent also needs to fund climate change science. For example, it's hard to tell what would be the impact of 1.5?C, 2?C, 3?C, 4?C of global warming on sectors such as energy, water resources, agriculture, infrastructure and health. How these sectors are going to respond to these global warming levels is yet to be understood.Mouhamadou Bamba Sylla does not work for, consult, own shares in or receive funding from any company or organisation that would benefit from this article, and has disclosed no relevant affiliations beyond their academic appointment.\l"
"COP26","Australia","COP26_Australia9","FED:Australia 'stuck in the past' after COP26","November 14, 2021 Sunday 1:49 PM AEST","AAP Newsfeed","\~\~Australia remains stuck in a polluting past while other nations rise to the challenge posed by rising temperatures, according to climate action campaigners analysing the outcome of Glasgow's UN summit.\~\~ COP26\~\~ Dr Simon Bradshaw, head of research at the Climate Council, says 140 countries lifted their game at COP26 but Australia wasn't one of them.\~\~ Prime Minister Scott Morrison earlier told the conference Australia would stick to its six-year-old pledge to cut emissions by 26 to 28 per cent by 2030, noting a 35 per cent drop is expected by then.\~\~ ""The federal government showed up empty-handed to a pivotal moment in the fight for our future,"" Dr Bradshaw said on Sunday.\~\~ ""As our allies and trading partners rise to the climate challenge, we?re stuck in a polluting past with a handful of countries including Russia and Saudi Arabia.""\~\~ The UN agreement has called on all countries to return to the negotiation table in 2022 to set stronger 2030 targets.\~\~ ""The government?s own net zero modelling, released two days ago, predicts Australia will still be a major coal and gas exporter in 2050,"" Dr Bradshaw said.\~\~ ""It?s time to slash carbon pollution this decade, as if our futures depended on it - because they do.""\~\~ Federal cabinet minister Greg Hunt has refused to be drawn on whether the government, which has committed to a net zero by 2050 goal, would update its 2030 target.\~\~ Neville Nicholls, professor at Monash University's School of Earth, Atmosphere and Environment, said COP26 talks showed the world is serious about dealing with climate change.\~\~ ""This has left Australia in a challenging position,"" he said.\~\~ ""We are vulnerable to climate change, dependent on fossil fuels, seen as recalcitrant by the rest of the world.\~\~ Chief executive of the Australian Academy of Technology and Engineering, Kylie Walker, said the federal government needs to invest in existing mature low-carbon technology\~\~\~\~""It?s time for a credible and robust plan which maximises Australia?s global leadership position in ... technologies like solar, wind and energy storage (batteries and pumped hydro), combined with electrification of transport and sustainably designed buildings.""\~\~ Wording of the COP26 agreement around the use of coal power was changed at the last minute at the insistence of India, with ""phase out"" replaced with ""phase down"".\~\~ Greenpeace Australia Pacific chief executive David Ritter said while the final agreement was far from perfect, momentum was in the ""right direction"".\l"
"COP26","Australia","COP26_Australia10","The good, the bad and the ugly of COP26","November 23, 2021 Tuesday","Newcastle Herald (Australia)","After a massive two weeks of discussions and negotiations, the COP26 climate conference in Glasgow wrapped up earlier this month. There was a huge build up to the event, with Prince Charles calling it ""the last chance saloon"" for climate action, and Boris Johnson saying ""if Glasgow fails, the Paris Agreement fails"". I was fortunate enough to represent the alternative government - and the Hunter region - at COP26. In my opinion, the conference had elements of the good, bad, and ugly.pat conroyThe good news was that 140 nations increased their 2030 emissions reduction commitments. If these are implemented, global warming would be kept to about 1.8 degrees above pre-industrial levels. The bad news is that under Mr Morrison, Australia was the only developed country not to increase its 2030 commitment. Despite this being the main goal of COP26, Scott Morrison ruled out doing that before the conference even began. Which brings me to the ugly.The Prime Minister's inaction has not only exposed the Liberal-National government as climate laggards, it is having real-world economic consequences in our region. Australia now faces the risk of carbon border tariffs for our minerals, farm and manufactured exports, including from the Hunter.This will make our exports more expensive and hence less competitive against other nations. This means less exports and less jobs. made it clear that the Hunter region needs a Federal Government with a real plan to develop new industries as the world reduces greenhouse gas emissions. Coal exports are a major source of economic opportunity and jobs in our region and will remain so for decades to come. However, COP26 saw over 190 countries and organisations pledging to phase out coal-fired power generation.This will have significant impacts on demand for thermal coal, which dominates Hunter coal production. With 80 per cent of global GDP decarbonising, it is a shift being driven by the boardrooms of Beijing, Tokyo, and Seoul and in Japan, South Korea and India, not by decisions in Canberra.While Mr Morrison likes to brag about his 'don't-do government' it is the responsibility of the federal government to ensure that regions like ours are not hung out to dry as the global economy changes.We need a government with a clear plan to drive investment in the new industries that can provide thousands of well-paid, secure new jobs in the Hunter. Our region has the skills, the talent, the trained workforce, the transport links and the infrastructure to build entire new industries like hydrogen, green steel, green ammonia and battery manufacturing.We have done it before after the shutdown of local steelmaking two decades ago. And we can do it again, but we desperately need a federal government with the plans, the policies, the funding and the commitment to our region to make it happen. Scott Morrison treats the Hunter as a backdrop for his latest fly-in, fly-out fluorovested photo opportunity. Those of us who live and work here know his marketing slogans, political rhetoric, and broken promises won't build a strong future for our region.I am proud to represent a coal mining region in the Australian Parliament. I am grateful for the sacrifices coal miners have made and the wealth their hard work has provided and continues to provide for our region and the nation. They deserve better than a Prime Minister who treats them as pawns in his political games. The key question for the Hunter is not whether this change is coming. The question is what will the federal government do to support the regions that have powered our country for generations, and build the new industries that will ensure future prosperity for the Hunter?The Morrison-Joyce government can't be trusted to manage economic change they deny will happen. If Mr Morrison really cared about coal miners he would do three things: be honest with them about what is coming; develop a real plan for our region; and ensure coal mining jobs in the meantime are good paying and secure tackling the scourge of labour hire and sham casuals.Under Anthony Albanese and Labor's $15 billion National Reconstruction Fund and $20 billion Rewiring the Nation plan, the Hunter has a strong future as the world moves to tackle climate change. COP26 proved to me we desperately need a new government in Canberra to ensure the Hunter grows and thrives as the world moves to a low-carbon future.Pat Conroy is Shortland MP and Shadow Minister Assisting for Climate Change.\l"
