"COP","country","ID","title","date","source","text"
"COP26","China","COP26_China1","Reactions to COP26 deal","November 16, 2021 Tuesday","Shenzhen Daily","U.K., Boris Johnson, prime minister  We asked nations to come together for our planet at COP26, and they have answered that call. I hope that we will look back on COP26 in Glasgow as the beginning of the end of climate change, and I will continue to work tirelessly towards that goal. Alok Sharma, business secretary and president of COP26 China, Zhao Yingmin, vice minister of environment  I think our biggest success is to finalize the rulebook. Now we can start implementing it and delivering it on our achieved consensus. U.S., John Kerry, climate envoy  We are in fact closer than we have ever been before to avoiding climate chaos and securing cleaner air, safer water and a healthier planet. U.N., Antonio Guterres, secretary general  The approved texts are a compromise. They reflect the interests, the conditions, the contradictions and the state of political will in the world today. They take important steps, but unfortunately the collective political was not enough to overcome some deep contradictions. Greenpeace, Jennifer Morgan, intl. executive director  They changed a word but they can\' t change the signal coming out of this COP, that the era of coal is ending. If you\' re a coal company executive this COP saw a bad outcome. (CGTN)\l"
"COP26","China","COP26_China2","'More needs to be achieved' beyond COP26 pact","November 18, 2021 Thursday","China Daily","By ANGUS McNEICE in London | China Daily Global | Updated: 2021-11-18 09:16A lying Buddha statue is seen during the flood at a Temple in Ayutthaya, Thailand, on Oct 6, 2021. [Photo/Agencies]Decisions make 'critical steps forward' but developed world yet to honor pledgeClimate experts say that the Glasgow Climate Pact, signed at COP26 over the weekend, achieved key progress on international global warming policy, but did not go far enough on addressing the impacts of climate change in the developing world.Negotiators from nearly 200 countries and regions signed on to the pact at the 26th United Nations Conference of the Parties, or , in the Scottish city on Saturday. Reaching a consensus was not guaranteed and was an achievement in itself, and parties reached landmark agreements in a number of areas including deforestation and fossil fuel reduction.But scientists have pointed out that collective emissions reductions targets, which are known as Nationally Determined Contributions, or NDCs, are not enough to keep global average temperatures to within 2 and 1.5 C this century, a target laid out in the Paris Agreement.The pact itself recognizes that a gulf remains between what countries have pledged and what is needed to keep Paris goals in sight, and the text urges nations to come back to the table with improved NDCs.Joeri Rogelj, director of research at the Grantham Institute for Climate Change and the Environment at Imperial College London, said he is ""proud, hopeful, and deeply concerned"" about the outcome of COP26.At COP26, negotiators finally agreed on key outstanding aspects of multilateral climate policy, including the finalization of Article 6 of the Paris Agreement, which concerns carbon markets.""I'm deeply concerned, because climate change is raging and is worsening each year we wait,"" Rogelj added. ""The progress at was the best the world was willing to do at this stage-kudos to the UK COP26 team-but it is not enough, not by far.""The Glasgow pact is the first to explicitly call for the ""phasing down"" of unabated coal projects and ""inefficient"" fossil fuel subsidies this decade. An earlier version of the text, which requested for the ""phasing out"" of coal, was amended following opposition by developing countries.Dann Mitchell, a climate science professor at the University of Bristol, said that the pact ""is more than we expected, but less than we hoped"".""While it is clearly disappointing that at the 11th hour India challenged the phrase 'phasing out of coal', their entire infrastructure is highly dependent on coal, something the richest countries used to become the global superpowers they are today,"" Mitchell said. ""India's per capita carbon dioxide emissions are an order of magnitude lower than the highest-emitting countries, and clearly India felt that not enough was done to support their transition to green energy.""During COP26This finance is meant to support developing countries adapting to the impacts of climate change, as well as provide ""loss and damage"" compensations for those impacts that are not preventable. The Glasgow pact expressed ""deep regret"" that rich nations had missed finance goals and urged them to increase funding.""With respect to climate justice (COP26) is a failure though, with the $100 billion from the developed countries still not committed and no real financial support for loss and damage,"" Friederike Otto, a senior lecturer in climate science at Imperial College London, said.Alyssa Gilbert, director of policy and translation at the Grantham Institute, said that loss and damage was a ""bigger and clearer discussion in this COP"" than it was at previous conferences, though the issue was ""still not addressed head-on"".""This topic will remain essential to developing nations and an international compromise is not clear yet,"" Gilbert said.\l"
"COP26","China","COP26_China3","Next decade will reveal if COP26 succeeded","November 13, 2021 Saturday 2:00 AM GMT","Asia Times-English","At COP26Countries that in past years fought tooth-and-nail against stronger action stepped up with new commitments. Many of them joined an array of new partnerships and alliances struck in the first week. As I write, negotiators are locked in tense talks to try to land the final COP26 agreement. But whether the summit succeeds or fails doesn\' t depend solely on the decisions reached this week.From the outset, COP26 was seen not as an endpoint, but a kick-start to a decade of truly transformative action. Only in coming years will we know if the event was a real game-changer for the planet, or just empty promises and spin.: a journey, not a destinationThe UK government, as the conference host, knew early on that most countries would bring new climate ambition \- known in COP-speak as  nationally determined contributions. But it also knew these pledges would never be enough.For COP26First were a series of side deals to kick things along. These came in the form of a new global pledge to reduce emissions of methane \- a highly potent greenhouse gas \- as well as deals on coal phase-out, deforestation, climate finance and more.Second, countries would have to ratchet up their commitments in coming years. That means the final negotiated outcome of , which was due on Friday Glasgow time but HYPERLINK saw that deadl"
"COP26","China","COP26_China4","COP26 publishes draft Glasgow Agreement","November 11, 2021 Thursday","China Daily","By ANGUS McNEICE in Glasgow | China Daily Global | Updated: 2021-11-11 09:36The President of the UN Climate Change Conference (COP26) Alok Sharma holds a news conference during the COP26, in Glasgow, Scotland, Britain, Nov 10, 2021. [Photo/Agencies]COP26 President Alok Sharma published on Wednesday a draft of the Glasgow Agreement, which included a more rigid language on global warming targets and called for the phasing out of coal use and fossil fuel subsidies.The document will now be further negotiated over the coming days before being ratified by delegates at the 26th United Nations Climate Change Conference of the Parties, or COP26.It is the first time that fossil fuel subsidies have been included in the language of a COP agreement.The draft also discusses the warming target of 2 to 1.5 C, which was set in Paris six years ago.The draft ""recognizes that the impacts of climate change will be much lower at the temperature increase of 1.5 C compared to 2 C and resolves to pursue efforts to limit the temperature increase to 1.5 C"".Wang Yi, a senior scientific adviser in China's delegation at COP26, told China Daily on Wednesday that adjusting this target could have a disruptive and knock-on effect.""If we decrease the indicator, the target, to 1.5 C only, that means we must change the whole Paris Agreement,"" Wang said. ""The 2 to 1.5 C target is one part of the agreement. You must change all the supporting policies actions, money, all of it.""Sharma said that the draft is not offering decisive language on the target.""I also want to be clear we are not seeking to reopen the Paris Agreement,"" Sharma said on Wednesday. ""The Paris Agreement clearly sets out the temperature goal well below 2 C and pursuing efforts towards 1.5 C.""The draft agreement received mixed reviews from climate campaigners and experts.Mohamed Adow, director of Powershift Africa, welcomed the language on fossil fuels. ""For the first time, a COP text explicitly calls for phasing out coal and fossil fuel subsidies. This is progress as these aren't even mentioned in the Paris Agreement,"" Adow said. ""But on the key demands of vulnerable countries there is very little.""Adow noted that the failure of rich nations to deliver on previous climate finance targets was not covered in the document.""The fact that the deadl"
"COP26","China","COP26_China5","Queen Elizabeth to miss COP26 talks","October 28, 2021 Thursday","Shanghai Daily (Benchmark)","Britain\' s Queen Elizabeth has pulled out of the COP26 conference in Glasgow next week after she was advised by doctors to rest, Buckingham Palace said on Tuesday, raising concerns about the 95-year-old monarch\' s health. A palace source said the decision not to attend had been taken as a  sensible precaution and to let everyone know in advance. The 95-year-old queen remains in good spirits and wants COP26 to be a success, the source added. Following advice to rest, The Queen has been undertaking light duties at Windsor Castle, Buckingham Palace said. Her Majesty has regretfully decided that she will no longer travel to Glasgow to attend the Evening Reception of COP26 on Monday, 1st November. The world\' s oldest and longest-reigning monarch stayed overnight in hospital yesterday after undergoing  preliminary investigations for an unspecified but not COVID-19 related ailment.Aides gave no details on what had prompted the medical attention, which followed the cancellation of a visit to Northern Ireland, and some royal correspondents said they hoped the official version of events painted the full picture.She carried out her first official engagement since the hospital stay earlier on Tuesday, holding two virtual audiences to welcome new ambassadors to Britain from South Korea and Switzerland.Elizabeth, who is queen of 15 other realms including Australia, Canada and New Zealand and next year celebrates 70 years on the throne, is known for her robust health.She is still carrying out many public duties. Last Tuesday she hosted a drinks reception at Windsor Castle for billionaire business leaders, including Bill Gates, attending a green investment conference ahead of COP26.News of the cancellation is likely to raise concerns about her health. She was recently overheard saying she was irritated by world leaders who talked about climate change but did nothing to tackle it.The queen had been due to attend an evening event next Monday at the conference where world leaders will meet, including US President Joe Biden and the prime ministers of Britain, Australia and India.She will deliver an address to the assembled delegates via a recorded message, the palace added. Elizabeth\' s son and heir, Prince Charles, and his eldest son, Prince William, are still due to attend.Britain has cast COP26, which begins on Sunday, as the last big chance to slow rising temperatures, and it hopes to persuade leaders to adopt tougher climate targets.Chinese President Xi Jinping is not expected to attend, however, and Russia\' s President Vladimir Putin is also not coming. British Prime Minister Boris Johnson said on Monday it was  touch and go as to whether COP26 would succeed.\l"
"COP26","China","COP26_China6","Why progress at COP26 is crucial","November 3, 2021 Wednesday 4:46 AM GMT","Asia Times-English","COP26, which is taking place in Glasgow, is the latest in a series of meetings through which the world\' s governments attempt to deal with climate change.COP stands for  Conference of the Parties : these 197 parties are the United Nations member countries, plus a few small non-UN member countries and the European Union, all of which support the Framework Convention on Climate Change. This was set up in 1992 to organize a global response to what most people then called the  greenhouse effect. It\' s COP26 simply because this is the 26th meeting.The location of COP meetings changes each time. The last meeting was in Madrid in 2019. There was no COP in 2020 because of Covid-19. The most important COP so far was the 2015 meeting in Paris, which HYPERLINK https://unfccc.int/process-and-meetings/the-paris-agreement/the-paris-agreementagreed to  limit global warming to well below 2 degrees Celsius, preferably to 1.5 degrees, over pre-industrial levels.It\' s possible to set a target like this because scientific research has recognized a HYPERLINK https://www.climate.gov/news-features/understanding-climate/climate-change-atmospheric-carbon-dioxideclose relationship between the amount of carbon dioxide in the global atmosphere and its average temperature. In order to achieve the target of  well below 2 degrees Celsius, preferably 1.5 degrees, the Paris Agreement HYPERLINK committed to  reach global peaking of greenhouse gas emissions as soon as possible to achieve a climate-neutral world by mid-century. The main task for COP26 is to follow through on this commitment and produce realistic plans to reduce global carbon emissions to levels that hold 21st-century global warming as close to 1.5 degrees as possible.As you can imagine, getting 197 different countries, all with their own circumstances and interests, to agree to such plans isn\' t exactly straightforward: After all, it took 23 years to get to the Paris Agreement. Most famously, Donald Trump withdrew the US from the Paris Agreement when president, although it returned after Joe Biden\' s election. So there is some uncertainty about how successful COP26 will be.The main method for reducing emissions is the Nationally Determined Contribution (NDC) of each country: These are individual countries\' climate action plans. For example, the UK\' s HYPERLINK https://www.gov.uk/government/publications/the-uks-nationally-determined-contribution-communication-to-the-unfcccmost recent NDC commits it to reducing emissions by at least 68% by 2030 compared with 1990 levels.The main problem facing COP26 is that the combined NDCs of all the parties aren\' t enough to meet the 1.5-degree target of the Paris Agreement. If you combine all the current plans and promises contained in the NDCs, they would lead to a global temperature increase of 2.4 degrees Celsius by the year 2100, and if you look at actual emissions now, they would lead to a global temperature increase HYPERLINK https://climateactiontracker.org/global/cat-thermometer/of 2.9 degrees by 2100.So there is a need for much-improved NDCs, plus effective ways to ensure that countries actually cut all the emissions they pledged to. One of the most important ways is for wealthy countries to provide https://theconversation.com/wheres-the-money-climate-fight-podcast-part-1-transcript-169287financial support to enable less wealthy countries to cut emissions, which was an important part of the Paris Agreement but hasn\' t been fully acted on yet.Why this mattersCOP26 matters because the window is quickly closing on the Paris Agreement\' s 1.5-degree target: If emissions don\' t fall very rapidly, very soon, too much carbon will have been added to the atmosphere to keep the temperature from rising higher. Current emissions need to be HYPERLINK https://www.ipcc.ch/sr15/halved by 2030 to have about a 50:50 chance of keeping to 1.5 degrees. The longer the world delays before cutting emissions, either the harsher the cuts will need to be to meet the target, or the target will be missed altogether.The Paris Agreement matters because a HYPERLINK https://theconversation.com/what-will-the-world-actually-look-like-at-1-5-c-of-warming-687631.5-degree world is safer than a 2-degree world. For example, the proportion of the global population exposed to severe heat at least once every five years is almost three times as high at 2 degrees compared with 1.5 degrees. The reduction in corn (maize) harvests in the tropical regions is more than twice as great at 2 degrees, and HYPERLINK https://www.wri.org/insights/half-degree-and-world-apart-difference-climate-impacts-between-15c-and-2c-warmingcoral reefs would be largely eliminated.If COP26COP26 as part of the long-term project to keep Earth as safe and habitable as possible for all its people, and the more successful it is, the easier that will be.This article is republished from HYPERLINK https://theconversation.comThe Conversationunder a Creative Commons license. Read the HYPERLINK https://theconversation.com/cop26-a-four-minute-guide-by-a-climate-scientist-170545original article.\l"
"COP26","China","COP26_China7","COP26 negotiators rush to get deal","November 13, 2021 Saturday","China Daily","By ANGUS MCNEICE in Glasgow | China Daily | Updated: 2021-11-13 08:29A person walks past a projection during the UN Climate Change Conference () in Glasgow, Scotland, Britain, November 1, 2021. [Photo/Agencies]COP26 President Alok Sharma released early on Friday morning the second draft of a Glasgow agreement on climate action, which included an expression of ""deep regret"" over climate finance failures and adjusted language on coal and fossil fuels.Sharma then engaged in a maelstrom of mediation, visiting dozens of national delegations in a bid to get the agreement over the l"
"COP26","China","COP26_China8","COP26 begins as countries plan future actions on climate change","November 4, 2021 Thursday","Beijing Review","The 26th United Nations Conference of Parties on Climate Change (COP26), delayed by a year due to the COVID-19 pandemic, kicked off on Sunday in Glasgow, Scotland.As the first conference after the five-year review cycle under the Paris Agreement inked in 2015, delegates are expected to review overall progress and plan future actions on climate change in the coming two weeks.A man walks past an Earth model at the conference hall of the United Nations Climate Change Conference in Copenhagen, capital of Denmark, on December 17, 2009 (XINHUA) The conference comes at a time when the world has gone through a series of climate-change-related weather disasters, from severe flooding to wild fires.Issues high on the agenda include finalizing the rules for the Paris Agreement's market mechanism and wealthy countries' unmet finance pledge to the developing countries to help them tackle climate-related challenges.COP26 President Alok Sharma said in his speech at the opening ceremony: ""We postponed COP26 by a year. But during that year, climate change did not take time off ... And we know that the window to keep 1.5 degrees within reach is closing.""""We know that our shared planet is changing for the worse. And we can only address that together, through this international system ... And if we act now, and we act together, we can protect our precious planet,"" he added.COP26 President Alok Sharma addresses the opening ceremony for COP26 in Glasgow, Scotland, the United Kingdom on October 31 (XINHUA)\l"
"COP26","China","COP26_China9","COP26 concludes with new global deal on climate","November 14, 2021 Sunday","People's Daily Online - English","Agreement was finally reached on Article 6 of the Paris Agreement, which relates to carbon market mechanisms, paving the way for effective implementation of the Paris deal to cut emissions through market-based approaches. Negotiators also agreed to phase down coal, the dominant source of carbon dioxide emissions in the process of electricity generation. GLASGOW, Britain, Nov. 13 (Xinhua) -- The United Nations climate change conference concluded here Saturday after a one-day extension, with negotiators agreeing on a new global pact to tackle climate change. Nearly 200 participating countries adopted the Glasgow Climate Pact at the end of 26th session of the Conference of the Parties (COP26) to the United Nations Framework Convention on Climate Change. Some encouraging progress was made. Agreement was finally reached on Article 6 of the Paris Agreement, which relates to carbon market mechanisms, paving the way for effective implementation of the Paris deal to cut emissions through market-based approaches. Negotiators also agreed to phase down coal, the dominant source of carbon dioxide emissions in the process of electricity generation. It is the first explicit mention of fossil fuels in a COP agreement. During COP26, more than 100 countries have promised to end deforestation by 2030. In the final days of the conference, China and the United States issued a joint declaration on enhancing actions on climate change in the 2020s, which are widely welcomed and believed to galvanize global collective actions. The two countries agreed to establish a working group on enhancing climate action this decade to promote cooperation on climate change between the two countries as well as multilateral processes. As COP26 wrapped up, however, some stubborn issues, notably climate funding, remain uncertain. There were commitments to significantly increase financial support through the Adaptation Fund as developed countries were urged to double their support to developing countries by 2025. However, it remains to be seen whether developed countries, whose development is responsible for most of today's climate change impacts, will heed the set timeframe. In 2009, wealthy countries pledged 100 billion U.S. dollars a year to help lower-income nations by 2020. However, they still have not made good on the pledge and recent reports indicate that this goal could slip to 2023. COP26, which kicked off on Oct. 31, is the first climate change conference after the five-year review cycle under the Paris Agreement inked in 2015. The Egyptian city of Sharm El Sheikh will host COP27 in 2022.\l"
"COP26","China","COP26_China10","Chinese, US negotiators talk climate at COP26","November 7, 2021 Sunday","China Daily (Hong Kong Edition)","A Co-op store is rebranded for COP26 in Glasgow on October 29, 2021 ahead of the start of the climate summit. (ANDY BUCHANAN / AFP)COP26, in Glasgow, Scotland, where young activists delivered key demands to negotiators on youth empowerment day.The Chinese delegation had previously confirmed that China's special climate envoy Xie Zhenhua and Zhao Yingmin, the vice-minister of ecology and environment, had met with Kerry on Thursday.United States Special Presidential Envoy for Climate John Kerry told reporters in Glasgow that US and Chinese negotiators were approaching talks with a ""sense of urgency""Both sides had committed to ""continued open dialogue and communication on climate change issues"", according to a statement provided to China Daily.Kerry told reporters in Glasgow that US and Chinese negotiators were approaching talks with a ""sense of urgency"".""We're meeting with China here, and we've been talking for several days trying to figure out, is there common ground, as a way to try to move forward,"" Kerry said.He also said he had held talks with Russian officials about measures to reduce the production of methane, which is one of the most potent greenhouse gases.The US envoy said there was a ""greater sense of focus"" at this year's conference.""I have never, in the first days of any of the COPs I've been to, counted as many initiatives, as much real money being put on the table, even as there are some question marks legitimately about some of the money,"" Kerry said. ""But the words don't mean enough unless they are implemented. Let me emphasize as strongly as I can: job not done, job not done the day this ends.""Friday was themed youth and public empowerment day at COP26, and delegates were presented with a series of key demands from a number of youth climate groups.These included a statement from YOUNGO, the official youth constituency of the United Nations Framework Convention on Climate Change, which held its summit, known as COY16, in Glasgow in October, and a manifesto written up in September in Milan at the Youth4Climate Summit, which was attended by 400 people aged between 15 and 29 who came from 186 countries.Among a series of demands, youth activists called for the increased and meaningful participation of young people in climate negotiations and policy making, as well as improved climate education programs in schools.COP26 President Alok Sharma said the voices of young people ""must be heard"" and reflected in negotiations at COP26.""Wherever I have been in the world, I have been struck by the passion and the commitment of young people to climate action  The actions and scrutiny of young people are key to us keeping 1.5 alive and creating a net-zero future,"" Sharma said. ""I am also aware of the fear and anxiety many of them feel about the future of the planet, including my own children. That is why we must act on the COY16 Global Youth Position Statement from COY16 and the manifesto from the Milan Youth4Climate Summit.Outside the conference walls, thousands of people gathered in George Square, in central Glasgow, for a demonstration organized by youth climate group Fridays for Future.At the rally, Ugandan climate justice activist Vanessa Nakate drew attention to the disproportionate impact of climate change on regions that produce comparatively low levels of emissions Chinese and US negotiators meet on climate at COP26.\l"
