"COP","country","ID","title","date","source","text"
"COP22","India","COP22_India1","Australia : 22nd United Nations Climate Change Conference","November 16, 2016 Wednesday","TendersInfo","This week we will travel to Marrakesh, Morocco, to lead Australias delegation to the 22nd Conference of the Parties ( COP22 ) to the United Nations Framework Convention on Climate Change (UNFCCC). The Australian Government is committed to effective action on climate change and we have joined more than 100 other countries to ratify the landmark Paris Agreement (Agreement), which has now entered into force. COP22 we will help develop the rules to implement the Agreement and look for opportunities to collaborate with other countries and the private sector to reduce global emissions and promote climate resilience. Minister Bishop will address the opening of the COP22 High-Level Segment and co-host a Ministerial event with the United Kingdom to promote efforts to mobilise US$100 billion per year in climate finance by 2020 through the Climate Finance Roadmap. Minister Bishop will also chair strategy meetings of the Umbrella Group; host a roundtable with Pacific Island Forum Ministers; and speak at high-level events on the International Coral Reef Initiative, the Nationally Determined Contribution (NDC) Partnership and womens leadership in climate change action. As part of Australias collaboration with partner countries to progress action on climate change, Minister Frydenberg will host a meeting of partners of the Asia Pacific Rainforest Partnership and co-host a Ministerial event on the International Partnership for Blue Carbon. Minister Frydenberg will also participate in high-level meetings on Mission Innovation and the Clean Energy Ministerial, deliver the keynote address at the Global Landscapes Forum and host bilateral meetings with Ministerial counterparts. The Australian Government will also leverage the expertise and innovation of Australian business and civil society towards global efforts to transition to a sustainable, low-carbon growth economy. Australias participation at Marrakesh will highlight our efforts to reduce emissions and build climate change resilience. \"
"COP22","India","COP22_India2","Morocco : Secretary-General Welcomes Marrakech Action Proclamation, Adopted at United Nations Climate Change Conference in Morocco","November 19, 2016 Saturday","TendersInfo","The following statement was issued today by the Spokesman for UN Secretary-General Ban Ki-moon: The Secretary-General welcomes the outcome of the United Nations Climate Change Conference ( COP22 ) that concluded today in Marrakech, Morocco. At the Conference, Governments, many represented at the highest level, issued the Marrakech Action Proclamation. This, as well as decisions adopted in Marrakech, powerfully reaffirms continued strong global support for the Paris Agreement on climate change and demonstrates the determination of all Governments to implement the agreement as quickly as possible. The Secretary-General notes that all countries understand that climate action is essential for their security, economic prosperity and the health and well-being of their citizens. Global cooperation rooted in strong national action is essential, the Secretary-General noted, saying that no country, irrespective of its size or strength, is immune from the impacts of climate change and no country can afford to tackle the climate challenge alone. In Marrakech, parties advanced on the rule book for the implementation of the Paris Agreement. The agreement entered into force on 4 November, years ahead of expectations. As of today, 111 countries, accounting for more than 75 per cent of global greenhouse-gas emissions, have ratified the agreement. The Secretary-General applauds the bold leadership shown by many of the worlds most vulnerable countries, many of whom are in Africa, to strengthen their ambition and to move as quickly as possible towards a 100 per cent clean energy, climate-resilient future. As the global thermostat continues to rise, the Secretary-General renewed his call for all countries and all sectors of society to significantly increase their ambition and redouble their efforts to reduce greenhouse-gas emissions. He also called on developed countries to deliver on their pledge to mobilize $100 billion per year by 2020 in support of climate action by developing countries. \"
"COP22","India","COP22_India3","Canada : Minister of Environment to Attend United Nations Climate Change Conference","November 11, 2016 Friday","TendersInfo","Environment Minister Scott Moe will represent the Government of Saskatchewan at the 22nd session of the Conference of Parties on Climate Change ( COP22 ) in Marrakesh, Morocco. Moe will attend from November 14-18 and take part in sessions on agriculture carbon offsets and carbon capture and storage, advancing the themes of climate mitigation, adaptation and technology. The conference will allow us to promote how Saskatchewans approach can deliver real global results in addressing climate change, Moe said. We will share success stories showing how environmental stewardship can be achieved while protecting economic prosperity, such as our commitment to zero tillage, which has transformed our agricultural lands into tremendous soil sinks, absorbing millions of tonnes of carbon every year. Our commitment to carbon capture and storage technology and our aggressive move toward renewable electrical generation technologies are two other key planks in our strategy. With an estimated 2,400 coal plants in development around the world, Saskatchewan maintains that carbon capture and storage technology has the potential to be a global climate change solution. As well, Saskatchewan continues to move toward 50 per cent renewable capacity in its electricity generation mix by 2030, through the addition of wind and solar power, amongst other sources. Moe will also be meeting with Moroccan pulse importers and a durum wheat processor. Morocco is a key market for these Saskatchewan crops, with more than $190 million worth of durum and $5 million worth of lentils exported in 2015. Saskatchewan accounted for 66 per cent of Canadas total exports to Morocco in 2015. \"
"COP22","India","COP22_India4","FICCI at COP 22 in Marrakesh","January 31, 2017","FICCI Business Digest","FICCI led a high-level Climate Change Business Delegation to the United Nations Convention on Climate Change (UNFCCC) 22nd Conference of Parties ( COP 22 ) in Marrakesh from November 14-18, 2016. A landmark new climate deal was forged at COP 21 in Paris marking a turning point in the fight against climate change. While COP 21 in Paris (2015) was a COP of Agreement, COP 22 in Morocco was dubbed as the 'COP of Implementation'. Given that COP 22 was a key milestone for the implementation of the Paris Agreement, it was important that Indian industry and businesses were fully on board, demonstrating leadership in implementation of climate mitigation and adaptation initiatives. FICCI Side Events @ COP 22 FICCI in collaboration with organised a side event on 'Scope of India-Africa Cooperation to Achieve Energy & Climate Goals' at the COP 22 Africa Pavilion on November 14, 2016. The side event explored synergies between India and Africa on decentralised renewable energy solutions and discussed how Indian and African private sector could collaborate to propel Africa's climate smart growth. Dr Ajay Mathur, Director General, TERI, moderated the event and was addressed by Santosh Vaidya, Joint Secretary, Ministry of New & Renewable Energy (MNRE), Government of India. Vaidya emphasized that affordability of off-grid renewable energy solutions could be explored through economies of scale-as has been shown by the Indian example of massive uptake of LEDs. Both India and Africa face the daunting task of defining right to power and ensuring energy access. The FICCI side event highlighted that India and Africa can explore collaborative partnerships in three areas for upscaling off-grid clean energy-first, in development and adoption of standard for off-grid products/systems; second, in skilling; and third, in building innovation, both in terms of technology and business models. FICCI organized a side event on 'Climate Finance-Present Landscape & Opportunities' at the COP 22 India Pavilion. The side event highlighted the role of India's financial institutions (Fls) towards meeting the climate change and sustainability agenda; building preparedness of domestic financial institutions; and the role of International Climate Finance in addressing India's Climate Change Agenda. Anil Dave, Minister of State (IC) for Environment, Forest & Climate Change, emphasized that the discussion on climate finance needs to move from conference rooms to the streets, it needs to be mainstreamed, needs to touch rural markets, small towns and percolate down to the micro level. Anil Kumar Jha, Secretary, Minister of Environment, Forest & Climate Change, highlighted the need to address key challenges such as (i) The missions under the NAPCC not having separate sources of funding; (ii) No commitments from private finance and international finance inputs; (iii) Weak communication-for example, the National Adaptation Fund has not been tapped very well; (iv) Level of intervention being small and not at a scale that can bring visible change, because of a lack of capacity to meet the criteria of project funding; and (v) Lack of convergence among various entities. Extending climate finance beyond renewable energy to areas such as water, sanitation, green buildings and introducing risk mitigation instruments for banks investing in 'green' projects was deemed important. The discussion on climate finance needs to move beyond green bonds and into the entire financial system including banks, insurance sector, pension funds and mutual funds. Considering that of the 65 million of the green jobs in India, renewables are projected account for only 10% of the share, green finance needs to extend to green businesses. Other key engagements of FICCI Climate Change Business Delegation @ COP 22 The FICCI delegation participated in the signing ceremony of the framework agreement on International Solar Alliance (ISA), on November 15, 2016. The framework agreement of International Solar Alliance (ISA) was opened for signature in Marrakech on the sidelines of the COP 22 . This will make ISA an innovative, action oriented and sui generis international and intergovernmental treaty-based organization that will be registered under Article 102 of the UN charter. FICCI presented the position statement in COP 22 , entitled 'FICCI Perspective on the Paris Agreement and Expectations from UNFCCC COP 22 ', to Anil Madhav Dave in a meeting on November 16, 2016, ahead of the FICCI COP 22 India pavilion side event. FICCI Exhibition Booth at COP 22 FICCI being an Observer Organization was provided an Exhibit Booth 27 C from November 14-18, 2016. The FICCI Exhibit theme was Corporate Initiatives in Mitigation and Adaptation. The FICCI exhibit showcased important videos such as CEOs Pledge on Climate Responsibility; and a brief documentary on 'Successful Case Study of Solar Water Pumps in Rajasthan' by FICCI Climate Change Business Delegation Member-Rotosol. Key Outcomes of COP 22 -From Agreement to Action  Finance: Countries were urged to continue scaling up their financial contributions towards the pre-agreed ""$100 bn a year by 2020"" goal, and to achieve a greater balance between adaptation and mitigation.  Climate Vulnerable Forum: COP 22 brought together 48 countries disproportionately affected by climate change which pledged to go 100% renewable by 2050.  Rulebook for Transparency: A key theme of COP22 was debating how best to create a fair rulebook that all countries could share and have confidence in when assessing each other's climate pledges. The technicalities of the rulebook-baselines, methodologies, etc-will be discussed in 2018. A new fund to encourage transparency efforts was established and given a $50 million injection of cash from countries including Australia, Canada and Germany.  Loss and damage: Countries also approved a five-year work plan on ""loss and damage"", which will start in 2017 and will see countries start to formally address climate impacts that are beyond adaptation (e.g., non-economic losses of culture and identity and migration).  Private Sector and COP 22 : The Paris Climate Change Agreement established that private sector participation will be facilitated in greenhouse gas emissions mitigation and implementation of nationally determined contributions (NDCs) in coordination with the public sector. COP 22 saw the launch of the Marrakech Partnership for Global Climate Action to provide a stable basis for governments and non-state actors such as businesses to align their efforts in 2017-2020. The purpose of this partnership is to increase cooperative efforts in which businesses, sub-national, local governments and civil society collaborate with national governments to promote low-emission and resilient development with the purpose to accelerate climate action. On November 16, 2016 more than 365 businesses, including global brands such as Nike and Starbucks urged US President-elect Donald Trump to power the US economy with low-carbon energy. \"
"COP22","India","COP22_India5","African Ambassadors in Morocco Gearin up for COP 22","September 2, 2016 Friday","Tendernews.com","Morocco ,Sept. 2 -- A meeting for African Ambassadors accredited in Morocco was held Wednesday in Rabat by the African Development Bank (AfDB) and the United Nations Economic Commission for Africa (UNECA) in partnership with the Steering Committee of the forthcoming World Conference on climate change. Held as part of preparations for the next United Nations Framework Convention on Climate Change ( COP22 COP22 stakes for Africa, prepare the participation of African countries and support the ongoing efforts for coordinated participation of the continent in this global event, the UNECA said in a statement. The COP22 \"
"COP22","India","COP22_India6","Morocco : African Ambassadors in Morocco Gearin up for COP 22","September 2, 2016 Friday","TendersInfo","A meeting for African Ambassadors accredited in Morocco was held Wednesday in Rabat by the African Development Bank (AfDB) and the United Nations Economic Commission for Africa (UNECA) in partnership with the Steering Committee of the forthcoming World Conference on climate change. Held as part of preparations for the next United Nations Framework Convention on Climate Change ( COP22 COP22 stakes for Africa, prepare the participation of African countries and support the ongoing efforts for coordinated participation of the continent in this global event, the UNECA said in a statement. The COP22 \"
"COP22","India","COP22_India7","Greening COP22 in Marrakesh, Morocco Project","May 24, 2016 Tuesday","Pivotal Sources","Morocco, May 24 -- Project Id: 25173 Funding Source GEF Trust Fund Project Name Greening COP22 in Marrakesh, Morocco Country Morocco Region Africa Focal Area Climate Change Project Status CEO Approved GEF Agency UNIDO Executing Agency Delegate Ministry in Charge of Environment Description The project aims at demonstrating Morocco's commitment to combat climate change by reducing the carbon footprint of the COP 22 , commencing low-carbon initiatives in the host city of Marrakesh and ensuring broad climate change awareness, among decision-makers and the general public, on activities under the Morocco-GEF partnership and other climate change initiatives led by the Government of Morocco. GEF Project Grant 1,826,484 USD GEF Grant 1,826,484 USD Cofinancing Total 3,600,000 USD Project Cost 5,426,484 USD GEF Agency Fees 173,516 USD GEF Project Grant (CEO Appr.) 1,826,484 USD Cofinancing Total (CEO Appr.) 3,600,000 USD Project Cost (CEO Appr.) 5,426,484 USD GEF Agency Fees (CEO Appr.) 173,516 USD Country: Morocco Sector: Banking, Financial Services & Insurance,Environment and Pollution,Funding Agencies Address: GEF Evaluation Office 1818 H Street, NW, Mail Stop P7-700 Washington, DC 20433 USA Tel: +1 (202) 473-4054 Fax: +1 (202) 522-1691 E-mail: HYPERLINK mailto:gefevaluation@thegef.org gefevaluation@thegef.org Alt_address: GEF Secretariat 1818 H Street, NW, Mail Stop N8-800 Washington, DC 20433 USA Tel: (202) 473-0508 Fax: (202) 522-3240/3245 Email: HYPERLINK mailto:secretariat@thegef.org secretariat@thegef.org End Date: May 31, 2017 Published by HT Syndication with permission from Pivotal Sources. For any query with respect to this article or any other content requirement, please contact Editor at HYPERLINK mailto:htsyndication@hindustantimes.com htsyndication@hindustantimes.com \"
"COP22","India","COP22_India8","Morocco : France and Morocco Hail Bonn Conference Outcome, Call for Mobilization for COP 22 Success","May 28, 2016 Saturday","TendersInfo","Chairwoman of the Paris United Nations Framework Convention on Climate Change (COP21), Sgolne Royal, and future chairman of COP22 , Salaheddine Mezouar, hailed the outcome of the Bonn Conference on climate change (May 16-26), and called for mobilization to contribute to the success of COP22 , to be held next November in Marrakech. This came in a joint statement issued on Thursday by the presidencies of COP21 and COP22 . ""During the first meeting since the adoption of the Paris Agreement, negotiators have started the setting up of what will constitute the operational base of the Agreement during its entry into force after its ratification by at least 55 countries representing at least 55 per cent of global emissions of greenhouse gases,"" the statement said. The negotiators have made good progress in Bonn. It is now up to the Heads of State and Government to ratify the Paris Agreement to enter into force as soon as possible,"" said the chairwoman of COP 21. ""After the signing of the Agreement by 175 States on April 22 in New York, the constructive spirit that prevailed during these 10 days of work constitutes very positive signal for the holding of the Marrakech event"", said the future chairman of COP22 . \"
"COP22","India","COP22_India9","Greening COP22 in Marrakesh, Morocco","October 5, 2016 Wednesday","TendersInfo - Project Notices","Status : Project Approved Funding Source : GEF Trust Fund Executing Agencies : Delegate Ministry in Charge of Environment Project Timeline : Received by GEF : 02 May 2016 Project Summary : The project aims at demonstrating Morocco's commitment to combat climate change by reducing the carbon footprint of the COP 22 , commencing low-carbon initiatives in the host city of Marrakesh and ensuring broad climate change awareness, among decision-makers and the general public, on activities under the Morocco-GEF partnership and other climate change initiatives led by the Government of Morocco. Project completion date : 2018-12-31 12:00:00 Major organization : UNITED NATIONS INDUSTRIAL DEVELOPMENT ORGANIZATION (UNIDO) Address : Vienna International Centre Wagramerstr. 5 P.O. Box 300 A-1400 Vienna Country :Austria Url : HYPERLINK http://www.unido.org http://www.unido.org Financier : GLOBAL ENVIRONMENT FACILITY (GEF),UNITED NATIONS INDUSTRIAL DEVELOPMENT ORGANIZATION (UNIDO), Financier address : Global Environment Facility (GEF) 1818 H Street, NW, Washington, DC 20433 USA Website : \~ HYPERLINK http://www.thegef.org http://www.thegef.org Tel: +1 (202) 473-4054 Fax: +1 (202) 522-1691 \"
"COP22","India","COP22_India10","India will raise issues related to finance and technology transfer at COP 22: Dave","October 1, 2016 Saturday","UNI (United News of India)","New Delhi, Oct. 1 -- Environment Minister Anil Madhav Dave today said India will raise issues related to increasing finance under Green Climate Fund (GCF) and technology transfer at the upcoming COP22 to be held at Marrakech in Morocco in November. Addressing mediapersons here, Mr Dave said India would protect the interests and strongly present the viewpoint of the developing countries at the upcoming COP22 at Marrakech in Morocco. Last year at COP21, India led from the front to ensure the inclusion of climate justice and sustainable lifestyles in the Paris agreement and launched the International Alliance. At the COP 22 ""The developed countries should ratify the second commitment period of the Kyoto protocol and at Morocco we must agree to set up an action roadmap for 2016-2020 for raising ambition and achieving pre 2020 goals,"" he said. The Minister added that the 100 billion dollars per year climate finance goal had also not been met and at Morocco they will insist for a concrete roadmap from developed countries. The 10.3 billion dollars committed to the green climate fund does not match the enormous finance and technology requirements indicated by developing countries in their INDCs. He said India would put across its views based on Indian, or Gandhian lifestyle in Morocco. He also showed concern that no headway had been made on technology and capacity building front. Ratification by India will help generate the political momentum necessary to bring the Amendment in force. COP22 , India would set up an exclusive pavilion and sessions that would showcase the country's action on climate change and would be an opportunity for a global audience and invited experts to engage in discussion and generate new solutions. UNI RBE SW AE 1748 Published by HT Syndication with permission from United News of India. For any query with respect to this article or any other content requirement, please contact Editor at HYPERLINK htsyndication@hindustantimes.com \"
