"COP","country","ID","title","date","source","text"
"COP22","South.Africa","COP22_South.Africa1","Implementing climate smart agriculture up for discussion at COP22","November 10, 2016 Thursday","Bizcommunity.com (South Africa: Other industries)","COP22 will look at adaptation, mitigation, transparency, and technology transfer to combat increasing greenhouse gas emissions... SACAU CEO Ishmael Sunga is one of the several high-profile African speakers who will be speaking on Africa Day Side Events at COP 22 on 16 November 2016. The day will open with a high-level panel discussion on Implementing the Nationally Determined Contributions (NDCs) in Africa: Moving from Commitment to Action with speakers from the African Union Commission (AUC), UNECA, African Development Bank (AfDB), President of African Ministerial Conference on Environment (AMCEN), and the Pan-African Parliament. Sunga will be speaking during a panel discussion on the Implementation of regional climate smart agriculture approaches: the case of East and Southern Africa at a side event. The session will look at the barriers preventing smallholder farmers from improving their livelihood in the face of negative climate change impact, how systems in which they operate can be strengthened to facilitate transformative change, and how to address youth involvement and gender parity. Other panelists include Hon Oppah C.Z. Muchinguri (Minister, Ministry of Environment, Water and Climate, Republic of Zimbabwe) and Golden Mahove (Deputy Team Leader and Agricultural Development Facility Lead, Vuna). Farmers in southern Africa are at the front-line of this catastrophe, and are arguably the worst affected, said Sunga before his departure for COP22 . Implementing the the Paris Agreement The Paris Agreement, which commits governments to a global action plan to put the world on track to avoid dangerous climate change, came into force last week after the threshold for entry into force of the Paris Agreement was achieved when 94 of the 197 parties ratified the convention on 5 October. Part of the agenda for COP22 is to discuss new efforts and implementation plans of the Paris Agreement concluded at the COP21 conference in December 2015. Climate change and droughts affect agriculture in Southern Africa and there is a need to devise mechanisms to mitigate against their impact, said Sunga. If we are serious about feeding our continent, then we need to take a fresh look at developing and modernising agriculture to increase its productivity. A drought survey conducted by SACAU in early 2016, showed that the Southern Africa region had a food security crisis causing an increase in the size of the highly food insecure population. Lack of rainfall and dry weather conditions in the region also contributed to an estimated 630,000 livestock deaths across the region. SACAU hopes that the COP22 conference will provide strategic solutions that will develop African farmers and provide long-term goals for agricultural development. \"
"COP22","South.Africa","COP22_South.Africa2","Africa Day at COP22: moving forward on climate change commitment","November 21, 2016 Monday","Bizcommunity.com (Africa: Marketing and Media)","The Africa Day event had the dual themes of 'Moving from Commitment to Action with Nationally Determined Contributions (NDCs)£nd 'The Africa Renewable Energy Initiative: Moving Forward'... President Alpha Cond\'e9 of the Republic of Guinea presided over the High Level gathering also attended by the Presidents of Botswana, Ian Khama; Liberia, Ellen Johnson Sirleaf; Togo, Faure Gnassingbe; Ministers from the continent; heads of Pan African Institutions; the African Union Commission; the African Development Bank; the Economic Commission for Africa; NEPAD Planning and Coordinating Agency and; development partners. The Africa Day event had the dual themes of Moving from Commitment to Action with Nationally Determined Contributions (NDCs) and The Africa Renewable Energy Initiative: Moving Forward. As Climate Change is one of the greatest challenges facing the world, with Africa already experiencing some of the most severe impacts, the continent s leaders have proactively responded with the establishment of the Committee of Africa Heads of State and Government on Climate Change (CAHOSCC) and the African Group of Negotiators (AGN) on Climate that have thus far, influenced global negotiations. Presence of heads of state at COP22 and the Africa Day event further demonstrated the importance placed on securing the continent s interests within the global climate governance mechanism and in defining the roadmap to reduce global temperature rise to well below 2oC goal, considered by the Intergovernmental Panel on Climate Change (IPCC) as the threshold for averting dangerous changes to the climate system. COP21 in Paris in December 2015, delivered the landmark Paris Agreement in which the Intended NDCs emerged as the game changer and primary mechanism for reducing global temperature rise. To date 46 African countries have signed the Paris Agreement and 27 out of 103 countries have ratified the Agreement that entered into force on 4\~November, 2016. <strong> Action COP </strong> Africa has seized the opportunity of COP22 , dubbed the action COP , to demonstrate leadership in the implementation of the Paris Agreement, through the NDCs and in ensuring that the means of implementation, namely finance, capacity building, technology development and transfer - the cornerstones of implementation - are provided. Beyond COP22 , a critical issue is the alignment of NDCs with existing national development priorities and initiatives. Implementation will be enhanced and supported by pan- African initiatives and programmes operating through a range of partnerships, two of which are: The African Adaptation Initiative (AAI) and; the African Renewable Energy Initiative (AREI). The latter, supported by the governments of France and Germany, seeks to achieve at least 300 gigawatts of renewable energy capacity by 2020. Emphasising the importance of energy access, President Cond\'e9 noted that out of 1 billion Africans 700 million have no access to energy. Since 2002, we have fought to ensure that production is accelerated and increased , and expressed satisfaction at the funding for AREI as an indicator that Europe is taking steps to deliver on commitments for implementation. Cond\'e9 said that Africa needs to develop on the basis of an energy mix, but we also need to develop fast, and the faster Africa has access to energy, the faster Africa will develop, he said. <strong>Energy pledges</strong> All these initiatives fit very well into our African Union Agenda 2063 where we want to have a prosperous Africa based on inclusive growth and commits Africa to pursue a sustainable development path where climate resilient programs play a major role while we protect our environment through renewable energy , said chairperson of the Africa Union Commission (AUC), Dr Nkosazana Dlamini Zuma, in a statement read on her behalf by Dr Elham Mahmoud Ahmed, Commissioner for Infrastructure and Energy, AU Commission. Abdalla Hamdok, ECA executive secretary a.i, emphasised the importance of aligning Africa s climate change initiatives with sustainable development, noting that, The impacts of climate change in Africa are increasing in complexity resulting in new and emerging threats to lives and livelihoods, catalysing new migration dynamics, disasters and conflict and lost economic opportunities. Egypt s Minister of Environment and President of the African Ministerial Conference on Environment (AMCEN), Mohammed Fahmy, also welcomed the initiatives and encouraged good governance and transparency as the foundation of implementation. COP21 and 22 Presidents, Segol\'e8ne Royal of France and Salaheddine Mezouar of Morocco, also participated in the event. This is an African COP, the biggest economies must fulfil their commitments to Africa , said Royal. Mezouar, COP22 President, said Africa must and will electrify at the lowest cost , and that the COP 22 roadmap should respond to the issues of financing, access to electricity and capacity building to increase the success of projects . , Further emphasising that it was time to put an end to clich\'e9s about African countries ability to carry out projects. \"
"COP22","South.Africa","COP22_South.Africa3","Africa presents united front and calls for action at COP22","November 15, 2016 Tuesday","Bizcommunity.com (Africa: Marketing and Media)","At COP22 , the Africa Pavilion featured a dynamic program of round-tables, conferences and bilateral meetings to discuss key issues... A collaborative partnership between the Africa Development Bank (AfDB), the African Union Commission (AUC), the Economic Commission for Africa (ECA) and the New Partnership for Africa s Development (NEPAD), established the Africa Pavilion in the blue zone of the COP22 village, dedicated to engagement, networking and dialogue. The Pavilion also aimed to provide a platform for the voices of the continent to be heard. The Pavilion embodied the united front of an Africa speaking with one voice in articulating its interests given the high stakes of climate change negotiations Over the two weeks of COP22 , the Africa Pavilion will feature a dynamic program of round-tables, conferences and bilateral meetings, where key issues of adaptation and mitigation; green industrialisation; agriculture; transport; health; water and sanitation; biodiversity and innovation will be discussed. Both COP21 President and French Minister of the Environment, Energy and the Sea, in charge of international climate negotiations, Segol\'e8ne Royal, and COP22 President and Moroccan Minister of Foreign, Salaheddine Mezouar, visited the Africa pavilion in the early days of COP22 . The pavilion is drawing crowds with its unique architecture and interesting features such as living green walls. Several African heads of State and high level officials are also expected to visit the pavilion during the High level week of COP22 , and especially on Africa Day, Wednesday 16 November 2016. COP22 is the fourth COP to take place on African soil - the second time in Morocco presenting an important opportunity to place special emphasis on the continent s needs and proposals. Africa is among the world s regions most vulnerable to climate change and its key priorities include ensuring that global ambitions and historic responsibilities regarding means of implementation, particularly predictable financing, to facilitate low carbon climate resilient development are in line with the continent s development goals. COP22 is dubbed the COP of action, providing a clear roadmap for the implementation of commitments made in the Paris Agreement which came into force on 4 November 2016. \"
"COP22","South.Africa","COP22_South.Africa4","COP22 host Morocco's mosques are going green","September 7, 2016 Wednesday","Bizcommunity.com (South Africa: Other industries)","Two months before it hosts the COP22 climate conference, Morocco is preparing to launch an ambitious project to turn its mosques green as a commitment to clean energy... The Ministry of Endowments and Islamic Affairs announced a tender in mid-August to modify 64 mosques initially in six of the kingdom's cities to reduce the energy they consume. Its goal is a 40% reduction in energy costs at 15,000 mosques around the country that consume an average of 90KW a day, said the SIE state energy investment company. Studies have shown that energy consumption can be cut by 60%, with estimates showing savings of as much as 68% at Rabat's majestic As-Sunna mosque. This can be achieved through energy-saving lighting, photovoltaic electricity generation and solar water heating, and without harming the appearance of the mosques. The upgrades will also benefit the faithful, with access to hot water for washing and air conditioning available in prayer rooms, said SIE. Another upshot would be the ""strong social impact"" through the creation of 5,000 jobs and a new growth market, it said. ""The return of the investment made will be based on the energy savings achieved."" German development organisation GIZ, which supports the project, describes it as a ""win-win"" situation that will also raise awareness of renewable and efficient energy in Morocco. ""It is based on the idea that Moroccan companies... involved in these mosques will be repaid through savings made by the building manager,"" says GIZ's Jan-Christoph Kuntze. All of the technology needed is ""already available on the local market"", he said, adding that this gave the project the potential to create jobs. ""The mosques can play a multiplier role"" of raising awareness about the need to save energy and adapt to cleaner sources. King Mohammed VI has pushed a proactive policy of environmental awareness in the northwest African country of nearly 34-million people, 99% of whom are Muslim. Marrakesh will host the next world climate conference, COP22 , from November 7 to 18. One of the main challenges for Morocco, which hosted COP7 in 2001, is to ratify the Paris Agreement signed last year by 195 countries to fight global warming. COP22 will ""highlight the country's commitment to work for the implementation of the Paris Agreement and to continue to support developing countries... affected by the impact of climate change"", Mohammed said in a speech in June. The king was behind an ambitious plan launched in 2009 to develop renewables and enable the country bereft of hydrocarbons to support nearly half of its energy needs this way. The ultimate aim is to raise the share of renewable energy to 52% of all consumption. Central to this was the opening of Noor I - the first stage of what will be the largest solar power plant in the world - near Ouarzazate on the edge of the Sahara desert. As Morocco counts down to COP22 , its people are being exposed more and more to events and initiatives showcasing the country's involvement in protecting the planet. Its ""green mosques"" project is expected to take centre stage in the drive for change being highlighted at the conference. Source: AFP \"
"COP22","South.Africa","COP22_South.Africa5","COP 22 - Developing Nations Seek Acceleration of Climate Action","November 29, 2016","Inter Press Service (Johannesburg)","Speaking on behalf of the Group of 77 and China, Manasvi Srisodapol, Special Representative of the chair of the Group of 77, told the joint closing plenary of the 22nd session of the Conference of Parties ( COP-22 ) in Marrakech that the needs of the developing countries should be given the highest priority for two reasons: they bear the brunt of the increasing adverse effects of climate change, and they are also the least equipped to cope with this problem on their own. ""It is of utmost importance for us to send a clear message to the global community that we must all be part of the global climate solution,"" he said at the conclusion of the meeting on November 18. ""We are pleased that the Marrakech Conference was able to achieve some clarity, and good progress has been made."" This include the adoption of the Terms of Reference and initial work plan for the Paris Committee on Capacity Building (PCCB); the established linkage between technology mechanism and the financial mechanism; the indicative framework for the five-year rolling work plan of the Executive Committee of the Warsaw International Mechanism for Loss and Damage (WIM); and the conclusion of the Third Comprehensive Review of the implementation of the framework for capacity building under the Convention and under the Kyoto Protocol. Nonetheless, he warned, there remain outstanding issues which require further discussion after Marrakech. The Group has placed a priority on scaling up of finance, in particular adaptation finance. ""There can be no enhanced action without enhanced support. Support enables action and action needs support. Enhanced action needs enhanced support in the provision of scaled-up financial resources, technology and capacity-building. Action must cover both adaptation and mitigation,"" the Special Representative declared. He reiterated that adaptation is a matter of urgency for developing countries whose capacities to carry out actions to cope with the adverse impacts of climate change are limited. ""We therefore urge that progress in implementing the Paris Agreement must reflect balance between adaptation and mitigation."" He said: ""We came to Marrakech with a challenging task, the challenge of turning agreements into action. COP22 can indeed be considered a ""COP for action"". The speedy and unprecedented entry into force of the Paris Agreement signals the level of urgency and importance with which our leaders and the international community attach to combating climate change. ""We are here to accelerate climate actions, and this has been underscored by the Marrakesh Action Proclamation which we endorsed yesterday and the tireless efforts of the High Level Champions over the past year."" After nearly four years, only 73 parties have deposited their instruments of acceptance to the Doha Amendment. The Group reiterates that the unfinished business of the pre-2020 actions and ambition, which are long overdue, must be urgently addressed. The Group sees the Kyoto Protocol as a fundamental building block in its post-2020 efforts. ""We urge all Parties that have not done so to ratify the Doha Amendment expeditiously."" Meanwhile, speaking earlier on behalf of Group of 77 and China, Surasak Karnjanarat, Minister of Natural Resources and Environment of the Kingdom of Thailand, declared that countries of the Group of 77 and China have been the most affected by the adverse impacts of climate change. ""Yet we are taking ambitious measures in line with our capacities. Developed countries must support our endeavors,"" he said. Reiterating the G77 stand, UN Secretary-General Ban Ki-moon called on developed countries to deliver on their pledge to mobilize 100 billion dollars per year by 2020 in support of climate action by developing countries. The Climate Change Agreement, which entered into force on 4 November 2016, was years ahead of expectations, Ban said, with 111 countries, accounting for more than 75 percent of global greenhouse gas emissions having ratified the agreement. The Secretary-General applauded the bold leadership shown by many of the world's most vulnerable countries, many of whom are in Africa, to strengthen their ambition and to move as quickly as possible toward a one-hundred-percent clean energy, climate-resilient future. Karnjanarat said the Group of 77 would like to highlight the implementation phase of the Paris Agreement, as applicable to Parties that ratify the Agreement: First, the delicate balance achieved in Paris must be preserved. It is crucial to ensure transparency, inclusiveness, Party-driven process, and balance of all issues and across all work plans of subsidiary bodies. ""We must reaffirm the provisions and principles of the Convention, in particular, equity and common but differentiated responsibilities and respective capabilities as reflected in the Paris Agreement."" Second, there is an urgent need to enhance the pre-2020 ambition, including the expeditious ratification of the Doha Amendment to the Kyoto Protocol to provide a strong basis for post-2020 efforts under the Paris Agreement. Third, capacity-building support for climate action is critical for developing countries and should be based on and responsive to national needs, foster country ownership, participatory, and cross-cutting. Fourth, developing countries require additional, adequate, predictable and sustainable climate financing to transform our economies to climate resilience and low greenhouse gas emissions. The Group noted the efforts by developed countries for the formulation of a roadmap to achieve the floor of $100 billion per year by 2020. ""We reiterate our call for developed country Parties to enhance ambition on the provision and mobilization of support, and to achieve a balance between adaptation and mitigation finance, including by setting a target to quadruple resources allocated to adaptation from public and grant-based sources by 2020."" Fifth, technology development and transfer is also vital. Technology mechanism needs to be enhanced to support the rapid transfer of technologies from developed countries to developing countries, helping them to innovate and develop their own technologies. Concrete enhanced actions on technology development and transfer and strengthening of the linkages between the technology mechanism and the financial mechanism is required. He also pointed out that direct access of all developing country parties of the convention and Paris Agreement to means of implementation, including finance, technology transfer and capacity building provided by multilateral supporting mechanism, should be simplified and granted. ""For us, adaptation remains a priority. Developing countries are the least contributors to climate change, however, we are the most affected. In order to increase adaptive capacity and resilience, we require the implementation of guarantees of the Paris Agreement in terms of the means of implementation"". He said the Group remains ever committed to addressing climate change and looks forward to a clear and strong outcome of COP22 . At the conclusion at COP-22 , the Secretary-General said decisions adopted in Marrakech ""powerfully reaffirms continued strong global support for the Paris Agreement on climate change and demonstrates the determination of all governments to implement the agreement as quickly as possible."" He noted that all countries understand that climate action is essential for their security, economic prosperity and the health and well-being of their citizens. Global cooperation rooted in strong national action is essential, the Secretary-General said, pointing out that no country, irrespective of its size or strength, is immune from the impacts of climate change, and no country can afford to tackle the climate challenge alone. \"
"COP22","South.Africa","COP22_South.Africa6","COP22 solar energy project gets underway","November 17, 2016 Thursday","Bizcommunity.com (South Africa: Other industries)","Orange and Engie make good on their COP22 promise of increasing access to electricity in Africa... To make good on their promise, the two companies have launched a plan to deploy nearly 1,000 solar kits in Senegal, C\'f4te d'Ivoire and Cameroon. Several villages in rural areas have been identified to participate in the first phase of this pilot programme, prior to deployment on a larger scale. The kits include a solar panel connected to a battery that can be used to provide domestic appliances with electricity. They also contain a remote control solution and a mobile payment system, providing a decentralised source of renewable electricity to homes that are not connected to the grid. The solar kits can be used as a lighting solution with LED lamps, to operate small electrical appliances (radio, television, etc.) or to recharge mobile phones. This equipment offers an alternative solution, at low cost, that can replace petroleum lamps, disposable batteries or diesel-powered devices, which are all potentially dangerous pollutants. Within the framework of this partnership, Engie will supply the solar kits and take responsibility for the installation and maintenance of the equipment. Orange will ensure the commercial deployment and management of billing via Orange Money. The service will allow customers to pay rent for the use of the equipment, allowing them to pay by installment rather than through an upfront investment. In addition, this mobile payment system offers customers a simple and secure way to pay remotely, thus avoiding the need to travel long distances with cash. {\rtlch\alang1025\afs24\ltrch\fs24\lang1033\langnp1033\langfe1033\langfenp1033\cell \"
"COP22","South.Africa","COP22_South.Africa7","Final touches to\'e2\u8364 \u8240 SA's policies for COP22","November 02, 2016 Wednesday","Pretoria News (South Africa)","FINAL steps began yesterday in negotiating key messages that would guide South Africa's delegation at the 22nd session of the Conference of Parties to the United Nations Framework Convention on Climate Change in Marrakesh, Morocco. Deputy director-general of climate change and air quality Judy Beaumont conveyed this message at the stakeholder consultation forum for the event known as COP22 at the Voortrekker Monument. COP22 starts on Monday. ""You are all aware that 2015 was a special year on the international calendar. The world agreed to both the Sustainable Development Goals and the Paris Agreement on Climate Change,"" Beaumont told delegates. ""This was largely due to an increasing realisation globally of the seriousness of the challenge posed by climate change... The simple truth is that climate change is already here today, and we are bearing the brunt of it. ""It is particularly devastating for us in the developing world, and specifically in Africa, and particularly for the vulnerable sectors of our population."" Beaumont said at present South Africa and Nigeria were the largest contributors to greenhouse gas emissions in Africa. For South Africa, emissions per capita were higher than in most other major emerging economies, including Brazil, China, and India. ""This has triggered a number of policy initiatives across government, driven by various departments, and highly successful renewable energy programmes..."" Beaumont said the National Climate Change Response White Paper provided the framework for climate change policy in South Africa. The policy recognised South Africa as a significant contributor to global climate change and that it was extremely vulnerable to the impacts of climate change due to the country's socio-economic and environmental context. ""Fortunately, as well as the abundance of coal, South Africa is also blessed with some of the best renewable energy resources in the world."" Beaumont said South Africa continued to contribute immensely to finding a global solution to the climate change problem. ""It is very important that the South African team goes to Marrakesh with a thoroughly discussed and carefully considered position,"" she said. \"
"COP22","South.Africa","COP22_South.Africa8","\'e2\u8364 \u8249 COP22 raises the question how SA will achieve its goals","November 3, 2016","Mail & Guardian","COMMENT Nearly 200 countries will convene in Marrakech, Morocco, on Monday to advance progress made on the Paris Agreement on climate change.The agreement will enter into force on Friday, signalling a true global effort to tackle the climate challenge. The 22nd Conference of the Parties meeting ( COP22 ) of the United Nations Framework Convention on Climate Change represents a crucial opportunity for member countries to demonstrate their commitments on climate change.From November 7-18, COP22 must develop rules and processes for implementing the agreement to clarify and define operational elements for key issues covered in it. This is crucial to ensure that the global temperature rise is limited to well below 2\'c2\'b0C, the minimum that climate scientists believe is required to prevent serious climate-related consequences. By the end of October, 86 countries, including China, India and the United States, had ratified the agreement. Together, these countries represent 61% of global greenhouse gas emissions. When a country ratifies the agreement, it commits itself to the decisive actions and policies outlined in its own national climate strategy. This nationally determined contribution (NDC) lays the foundation for actions and investment pathways towards clean energy, green infrastructure and climate resilience.Countries that have joined are legally bound by the agreement. Its provisions include the requirement for all countries to report their climate actions transparently, collectively take stock of progress (starting in 2018) and enhance their climate actions every five years, while also scaling up finance for it.Countries that have ratified the agreement become part of its governing body, called the CMA, with authority over all procedural and operational matters. The first meeting of this body (CMA1) will be held in conjunction with COP22 , marking the start of decision-making on how to \'c2\£dimplement the agreement and adopt its rules. CMA1 must ensure that the parties have adequate time to embed their NDCs in national legislation and policy, especially many developing countries that have complicated internal processes for ratification, such as South Africa, Nigeria, Angola and Sudan. One option is to extend CMA1 beyond the meeting in Marrakech, and to set a clear deadline to conclude it. The likely points of contention at COP22 include how exactly national commitments will be monitored and verified, and the global requirements for reporting on climate action. Clarity is also needed on the plan to raise $100-billion in climate finance for developing countries by 2020. Current pledges from developed countries are insufficient. Questions also remain about the future of the Adaptation Fund, set to end in 2020. Last year South Africa submitted its national plan, which included an emissions reduction target of between 398 and 614 tonnes of carbon dioxide-equivalent over the period 2025-2030, largely conditional on significant amounts of external assistance. South Africa is yet to ratify the agreement.Despite praise for South Africa's renewable energy independent power producer programme, questions remain over how South Africa will achieve its climate targets given its continued reliance on coal. Marrakech presents an opportunity for South Africa to reiterate its intention to ratify the agreement and do its part to curb climate change. But the domestic approval of the agreement still requires a process to ensure public participation and transparency, and a demonstrated commitment to poverty alleviation and green growth. Even though South Africa has a responsibility to act, based on its historical emissions, it is currently experiencing low economic growth and budgetary restraints. South Africans are also awaiting the treasury's decision on the draft carbon tax Bill.Despite the momentum built up over the Paris Agreement, international efforts must be coupled with continued progress by countries at home to deliver on their national climate plans. The Moroccan COP president, Salaheddine Mezouar, must accommodate parties that are genuinely committed to the process but are still awaiting the necessary domestic approval. There is much work still ahead to turn the transformational promise of the agreement into reality. Romy Chevallier and Elizabeth Aardenburg are senior researcher and visiting research assistant respectively at the South African Institute of International Affairs. \"
"COP22","South.Africa","COP22_South.Africa9","New Fund Aims to Help Build Resilience to Climate Change","November 18, 2016","Inter Press Service (Johannesburg)","The world has been too slow in responding to climate events such as El Ni\'f1o and La Ni\'f1a, and those who are the ""least responsible are the ones suffering most"", Mary Robinson, the special envoy on El Ni\'f1o and Climate, told IPS at the United Nations Climate Change Conference in Marrakech ( COP22 ). ""I've seen a window into a 'new normal' and it is very serious."" -- Mary Robinson During the 22nd Conference of the Parties to the UN Framework Convention on Climate Change (UNFCCC), Robinson strongly advocated for engaging community-led solutions and for incorporating gender equality and women's participation in the climate talks. ""Global warming is accelerating too much and it is being aggravated by El Ni\'f1o and La Ni\'f1a. They do not have to become a humanitarian disaster, but people have now been left to cope for themselves... I think we were too slow in many instances and this has become a humanitarian disaster for the 60 million people who are food insecure and suffering from droughts,"" she said. El Ni\'f1o has been directly associated with droughts and floods in many parts of the world that have severely impacted millions of livelihoods. A warming of the central to eastern tropical Pacific waters, the phenomenon occurs on average every three to seven years and sea surface temperatures across the Pacific can warm more than 1 degree C. El Ni\'f1o is a natural occurrence, but scientists believe it is becoming more intense as a result of global warming. How El Ni\'f1o interacts with climate change is not 100 percent clear, but many of the countries that are now experiencing El Ni\'f1o are also vulnerable to climate variations. According to Robinson, El Ni\'f1o and its climate-linked emergencies are a threat to human security and, therefore, a threat to the achievement of Sustainable Development Goals (SDGs) announced in September 2015 as the 2030 Agenda replacing the Millennium Development Goals. ""I have gone to Central America to the dry corridor in Honduras and have seen women crying because there is no water and they feel very neglected. They feel they are left behind and that nobody seems to know about them. I saw in Ethiopia severely malnourished children, it could affect them for life in terms of being stunted. The same thing in southern Africa. I feel I've seen a window into a 'new normal' and it is very serious. We need to understand the urgency of taking the necessary steps,"" Robinson said. Drought and flooding associated with El Ni\'f1o created enormous problems across East Africa, Southern Africa, Central America and the Pacific. Ethiopia, where Robinson has visited earlier this year, is experiencing its worst drought in half a century. One million children in Eastern and Southern Africa alone are acutely malnourished. It is very likely that 2016 will be the hottest year on record, with global temperatures even higher than the record-breaking temperatures in 2015, according to an assessment released at the COP22 by the World Meteorological Organization (WMO). Preliminary data shows that 2016's global temperatures are approximately 1.2 degrees Celsius above pre-industrial levels. Temperatures spiked in the early months of the year because of the powerful El Ni\'f1o event. These long-term changes in the climate have exacerbated social, humanitarian and environmental pressures. The UN High Commissioner for Refugees pointed that in 2015, more than 19 million new displacements were associated with weather, water, climate and geophysical hazards in 113 countries, more than twice as many as for conflict and violence. ""We need a much more concerted response and fund preparedness. If we have a very strategic early warning system, we can deal with the problem much more effectively. Building resilience in communities is the absolute key. We need to invest in support for building resilience now rather than having a huge humanitarian disaster,"" stressed Robinson. On Nov. 17, during the COP22 in Marrakech, the Climate Risk and Early Warning Systems (CREWS) - a coalition led by France, Australia, Germany, Luxembourg, the Netherlands, Japan and Canada launched at the Paris climate change negotiations in 2015 - announced a new goal to mobilise more than 30 million dollars by July 2017 and 100 million by 2020. The international partnership aims to strengthen risk information and early warning systems in vulnerable countries such as Mali, Burkina Faso, the Democratic Republic of the Congo and small island developing states in the Pacific. The idea is to leverage financing to protect populations exposed to extreme climate events. There will be a special focus on women, who are particularly vulnerable to climate menaces but are the protagonists in building resilience. ""Now we've moved from the Paris negotiations to implementation on the ground. Building resilience is key and it must be done in a way that is gender sensitive with full account of gender equality and also human rights. We must recognize the role of women as agents for change in their communities,"" Robinson emphasised. The number of climate-related disasters has more than doubled over the past 40 years, said Robert Glasser, the UN Secretary-General's Special Representative for Disaster Risk Reduction. ""This initiative will help reduce the impact of these events on low and middle-income countries which suffer the most,"" he said. Jos\'e9 Graziano da Silva, Director-General of the U.N. Food and Agriculture Organization (FAO), told IPS, ""We can see already in Africa the impact of climate change that is undermining our efforts to bring food security for all. Take the example of El Ni\'f1o that has affected all of Africa in the last two years. Countries that had made fantastic progress like Ethiopia, Zambia, Tanzania and Madagascar are now suffering hunger again. Countries that have eradicated hunger are back to face it again. We need to adapt."" Climate change has different impacts on men and women, girls and boys, told IPS Edith Ofwona, the senior program specialist at International Development Research Centre (IDRC). ""Gender is critical. We must recognise it is not about women alone,"" she said. ""[But] women are important because they provide the largest labour force, mainly in the agricultural sector. It is important to appreciate the differences in the impacts, the needs in terms of response. There is need for balance, affirmative action and ensuring all social groups are taken into consideration."" \"
"COP22","South.Africa","COP22_South.Africa10","Growing support for COP 22","November 17, 2016 Thursday","Cape Times (South Africa)","JOHANNESBURG: Ten days after the entry into force of the Paris Agreement on climate change, world leaders meeting in Marrakech, Morocco, are showing strong support for its implementation. ""Countries have strongly supported the agreement because they realise their own national interest is best secured by pursuing the common good. Now we have to translate words into effective policies and actions,"" UN secretary-general Ban Ki-moon said as he opened the high-level segment of the 22nd Conference of Parties ( COP 22 ) to the UN Framework Convention on Climate Change (UNFCCC) on Tuesday. ""This is critical to protect our planet, safeguard the most vulnerable and drive shared prosperity. Low-emission development and climate resilience will advance all the Sustainable Development Goals (SDGs)."" Adopted by 196 parties to the UNFCCC last December, the Paris Agreement, named after the French capital where it was approved by the previous conference, known as COP 21, aims to strengthen the global response to the threat of climate change by keeping the global temperature rise this century well below 2\'c2\'baC above pre-industrial levels and to pursue efforts to limit it to 1.5\'c2\'baC. In early October, the accord cleared the final threshold of 55 countries representing 55\'e2\€  percent of global emissions required for it to come into effect within one month. Its entry into force was extremely swift, particularly for an agreement that required a large number of ratifications and the two specific \'e2\€ \£8thresholds. The agreement entered into force in time for COP 22 , which has been under way since November 7. Before the meeting wraps up on Saturday, parties hope to define the rules of implementation of the Paris Agreement and establish a viable plan to provide financial support to developing countries to support climate action. Ban said that the UN would help countries implement the agreement and he called on developed countries ""to honour their commitment to mobilise climate finance - $100bn (R140bn) by 2020 - to help developing countries to mitigate and adapt to climate vulnerability"". The UN chief also said that after a decade of making sure climate change was at the top of the international agenda, he would leave delegations with some key lessons: 1.\'e2\€  Multilateral solutions work; acting together, countries achieve more than they ever could alone. 2.\'e2\€  Heads of states and government must take the lead. 3.\'e2\€  Whole societies must get engaged. 4.\'e2\€  The UN must continue to champion science. 5.\'e2\€  Solutions must be funded and expanded. 6.\'e2\€  The UN must continue advancing the moral cause for action. The president of the UN General Assembly, Peter Thomson, encouraged all parties to the Paris Agreement to implement and enhance ambition of their nationally determined contributions (NDCs) ""without delay"". \"
