"COP","country","ID","title","date","source","text"
"COP24","UK","COP24_UK1","Climate Change Minister visits Poland for UN conference on climate change","December 10, 2018 Monday","M2 PressWIRE","December 8, 2018Foreign Office Minister with responsibility for Climate Change Mark Field attended the UN's major climate change conference COP24 in Poland on 6-8 December.COP24 brought together representatives from governments across the world along with experts from science, business and finance to advance work on tackling climate change.The UK is committed to sharing its expertise and help developing countries in the global challenge of tackling climate change. The government has committed at least \£35.8 billion of funding between 2016 and 2020 to help developing countries reduce emissions, and mitigate and adapt to the impacts of climate change. The UK will use our role leading on Climate Resilience at the 2019 UN Climate Summit to advance this work.FCO Minister Mark Field said:This year marks 10 years since Britain enacted the world's first comprehensive climate change law. It has been instrumental in our progress on climate change. Since then, we have decarbonised our economy faster than any other country in the G20, and we are leading the way in the shift from coal to renewable energy. But the reality is that we all need to do more.COP24 has brought us together across government, civil society and business boundaries, to build on the Paris Agreement 2015. It is vital parties make good on their commitment to finalise a set of rules that apply to all and will ensure continuous improvement in the fight against climate change.The conference will continue for another week, with Ministers from BEIS and DEFRA in attendance, as well as the Foreign Secretary's Special Representative on Climate Change. \l"
"COP24","UK","COP24_UK2","-UNIVERSITY OF TWENTE: 'CLIMATE RESILIENCE KEY CHALLENGE FOR GLOBAL ENERGY SECTOR'","December 24, 2018 Monday","ENP Newswire","Climate resilience will turn out to be one of the key challenges for the global energy sector, says Kamia Handayani. Kamia, who is a PhD researcher in climate change mitigation and adaptation in the power sector, presented her views last week at the United Nations in Katowice, Poland.'Developing countries like Indonesia face challenges to provide universal and reliable electricity access throughout the country', Kamia says. 'At the same time, they also pledge to reduce their carbon emissions under the Paris Agreement. On top of the vital electrification and climate change mitigation goals, the Indonesian power sector has already been affected by severe weather and changes in climate variables. Widespread power cuts due to severe weathers commonly occur in the country. Therefore, future development of the power sector in Indonesia should focus on both shifting to the low-carbon and also to the climate-resilient power grid.'Kamia took part in an expert session in the Indonesian Pavilion at the Conference of the Parties (COP), in a panel including Dutch climate envoy Marcel Beukeboom and various young experts, reflecting on the challenges for young professionals in tackling climate change. She has been an PhD candidate at the University of Twente since 2016, her research is funded by the Indonesian Endowment Fund for Education (LPDP). She writes regular articles for the Jakarta Post.Various UT researchers attended the COP24 conference, as the University of Twente is one of the admitted observers for the conference.[Editorial queries for this story should be sent to HYPERLINK mailto:newswire@enpublishing.co.uknewswire@enpublishing.co.uk\l"
"COP24","UK","COP24_UK3","Investor and Company Leaders Welcome COP 24 Progress","December 18, 2018 Tuesday","M2 PressWIRE","December 17, 2018U.S. Investor and business community leaders welcomed the results of the international climate talks, known as COP 24, particularly the adoption by world leaders of a shared ""rulebook"" for implementation of the Paris Agreement. These new rules will help ""create a stronger foundation for countries to implement the historic accord,"" said Ceres CEO and President Mindy Lubber.Investors and businesses will benefit from the new rules as they will ""improve transparency and allow for consistent reporting and monitoring for greenhouse gas emissions reductions, enabling stepped-up climate ambition"" she added.Lubber said:The urgency to tackle the world's greatest sustainability and climate challenges has never been greater. That urgency was on full display at COP 24, especially on the heels of a sobering report from Intergovernmental Panel on Climate Change that called for dramatically increasing the pace and scale of greenhouse gas emission reductions.The investor and business community is acutely aware of the economic imperative of climate action. That's why a record number of investors -- 415 investors with $ 32 trillion in assets under management -- called on governments last week to not only scale up ambition to achieve the goals of the Paris Agreement, but to also put a price on carbon and phase out thermal coal power.And, at the U.S. Climate Action Center at COP24, We Are Still In leaders highlighted the 500 companies that have already committed to science-based targets to reduce emissions, and the hundreds of other companies that have already committed to power their operations with 100 percent renewable energy.It is clear that the transition to a low-carbon economy is well underway and momentum is building. But, we know there is much more work to be done, and government and private sector leaders will need to step up climate action by 2020 in order to achieve the Paris Agreement's goals of limiting warming to well below 2-degrees Celsius and pursuing efforts to limit warming to 1.5-degrees CelsiusCeres and its network members are more committed than ever before to ensuring that the U.S. is on track to meet and ratchet up the ambition of its goals under the Paris Agreement. The next year will be critical for leadership that accelerates climate action and strengthens policies both at home and abroad.Ceres is a sustainability nonprofit organization working with the most influential investors and companies to build leadership and drive solutions throughout the economy. \l"
"COP24","UK","COP24_UK4","Ahead of COP24, Schneider Electric strengthens its commitment to become carbon neutral by 2030","December 7, 2018 Friday","M2 PressWIRE","December 6, 2018 The Group will present innovative solutions to fight climate change in Katowice Schneider Electric's experts leaders will actively participate at COP24At a time when the latest IPCC report calls for urgent action to fight climate change, Schneider Electric, the leader in digital transformation of energy management and automation, is accelerating its contribution to meeting the United Nations' Sustainable Development Goals. To mark the occasion of COP24 in Katowice (Poland), from December 3 to 14, 2018, Schneider Electric is strengthening its commitments to become carbon neutral by 2030 using solutions that will help accelerate the transition towards a low carbon economy.Carbon neutral by 2030""The climate emergency is growing, and new players are emerging to tackle the issue. The Paris Agreement signed three years ago provides us with a much clearer understanding of what is at stake. We're now at a tipping point in limiting global warming to less than 2\'b0C above pre-industrial levels to avoid a major ecological disaster"", says Gilles Vermot Desroches, Sustainability Senior VP at Schneider Electric.In November 2015, on the eve of COP21, Schneider Electric announced its plan to become carbon neutral by 2030. To mark the occasion of COP24, Schneider Electric is stepping up its ambition and strengthening its commitments to fighting climate change, based on three complementary initiatives: Before 2020: meet the 21 new commitments of the 2018-2020 Schneider Sustainability Impact barometer, outl"
"COP24","UK","COP24_UK5","Denim\~Expert joins fight to tackle climate change","February 11, 2019 Monday 11:44 AM GMT","just-style global news","Denim\~Expert\~Limited has become the latest company to join a new Fashion Industry Charter for Climate Action with an initial goal of reducing aggregate greenhouse gas emissions by 30% by 2030.Launched in December of last\~year at the\~United Nations climate change conference, COP24Denim\~Expert\~Limited joins\~leading fashion brands, retailers and suppliers\~including Adidas, Burberry, Gap Inc, H&M Group, Inditex, Kering, Levi Strauss & Co, and PVH Corp in joining the\~Charter all of whom have\~committed to implementing or supporting the 16 principles and targets that underpin the agreement.The Charter, which is open for other companies and organisations to join, recognises the crucial role that fashion plays on both sides of the climate equation: as a contributor to greenhouse gas emissions, and as a sector with multiple opportunities to reduce emissions while contributing to sustainable development.Aligned with the goals of the Paris Agreement to keep the global temperature increase below two degrees Celsius, the Charter contains the vision for the industry to achieve net zero emissions by 2050.It also defines issues that will be addressed by signatories, ranging from decarbonisation of the production phase, selection of climate friendly and sustainable materials, low-carbon transport, improved consumer dialogue and awareness, working with the financing community and policymakers to catalyse scalable solutions, and exploring circular business models.""The science is clear. Climate change is happening fast and that is why Denim Expert Ltd have joined\~the Fashion Industry Charter for ClimateAction,"" Denim\~Expert\~Limited says. ""We pledge to limit our greenhouse gas (GHG)\~emissions and support the world in reaching climate neutrality by 2050.""\l"
"COP24","UK","COP24_UK6","HOT AIR: US and China SNUB climate change talks despite being BIGGEST coal producers","December 3, 2018 Monday 2:44 PM GMT","Express Online","A MASSIVE United Nations climate change conference has been rendered pointless after being snubbed by China and America - the world's biggest coal producers. Representatives from nearly 200 countries met in Katowice, Poland, on Sunday, marking the beginning of two weeks of talks to save the 2015 Paris deal on climate change. But the US is not attending the COP24 conference after Donald Trump pulled America out of the UN agreement in a major blow to the deal. And China is not expected to send its top politicians to the talks but merely a couple of low-level delegates. Related articles UK weather warning: British summer temperatures to SKYROCKET as cli... END OF WORLD: Climate change could trigger DEATH of ALL species Undermining the climate change meeting even further the host nation Poland also remains committed to coal, which is the most polluting of all fossil fuels.According to a BP report, in 2017 China was the world's biggest coal producer, with 1747.2 million tonnes oil equivalent of coal produced.The US came in second producing 371.3 mtoe, the report said.Speaking at the conference today, broadcaster and environmentalist David Attenborough urged world leaders to get on and tackle ""our greatest threat in thousands of years"". US President Donald Trump and environmentalist David Attenborough Mr Attenborough said: ""Leaders of the world, you must lead. The continuation of our civilisations and the natural world upon which we depend, is in your hands.""The 2015 Paris agreement was a landmark deal to tackle climate change which saw nearly 200 countries sign up.It aimed to phase out fossil fuel use, shift towards cleaner energy sources and limit a rise in global temperatures.The meeting comes ahead of a deadl"
"COP24","UK","COP24_UK7","COP24 outcome receives mixed response","December 17, 2018 Monday 2:44 PM GMT","The Parliament Magazine (Online)","Photo Credit: Press Association MEPs, NGOs and the business community have given a mixed response to the conference in Katowice, Poland which concluded at the weekend. The European Commission welcomed the outcome but Green MEPs and NGOs said COP24 had ""failed to deliver."" The completion of the ""rulebook"" designed to enforce the Paris Agreement on climate change was the EU's top objective in the negotiations, which ran a day over time. RELATED CONTENT COP24: The EU's moment of truth Bas Eickhout: Man on eMission EU needs 'paradigm shift' in climate policy to reach Paris agreement goals Concerns raised over COP24 chances of success The Commission says that the rulebook will enable the parties to the Paris Agreement to ""implement, track and progressively enhance"" their contributions to tackling climate change. The meeting, which ended after two weeks of negotiations, saw delegates agree on the first ever universal system for parties to track and report progress in climate action, which provides flexibility to those countries that genuinely need it. This, said the Commission, will ""inspire all to improve their practices over time and communicate the progress made in clear and comparable terms."" Reacting to the outcome of the climate summit on Monday, EU commissioner for climate action and energy Miguel Arias Ca\'f1ete said: ""In Europe, and working united as Europeans, we have reached a balanced deal on the rules to turn the Paris Agreement into action."" ""We have responded to the urgency of science by acknowledging positively the IPCC special report on global warming of 1.5\'b0C"" Miguel Arias Ca\'f1ete, European Commissioner ""The EU played an instrumental role in reaching this outcome, working with allies from both developed and developing countries and with major economies - in particular China - to raise ambition and strengthen global efforts to fight climate change. We have responded to the urgency of science by acknowledging positively the IPCC special report on global warming of 1.5\'b0C."" ""This was a key ask for the EU and its allies. The Paris rulebook is fundamental for enabling and encouraging climate action at all levels worldwide - and success here also means success for multilateralism and the rules-based global order."" ""The EU will continue to lead by turning our commitments into concrete action in the transition to a climate-neutral future and inspiring other countries to make this necessary transition,"" Ca\'f1ete added. ""BIG DISAPPOINTMENT"" Not all reactions to the conference outcome were as positive, however. Dutch MEP Bas Eickhout, Greens/EFA representative to the European Parliament delegation in Katowice and leading candidate of the European Greens for the next European elections, said that the COP24 conference was meant to agree on how to keep global warming well below 2\'b0C, preferably 1.5\'b0C, but that governments ""did not deliver."" ""This COP was a big disappointment. It showed that there is a major gap between the expectations of citizens and the analysis of scientists on one hand and the decisions of governments on the other hand."" ""In Katowice, only technical progress was made but the thousands of people on the street don't demonstrate for a rulebook. They want ambitious climate protection. The governments disregarded citizens and scientists, who showed in the recent IPCC report that more ambitious action is urgently needed to keep global warming well below 2\'b0C."" ""In Katowice, only technical progress was made but the thousands of people on the street don't demonstrate for a rulebook. They want ambitious climate protection"" Bas Eickhout MEP Further reaction came from Yannick Jadot, climate spokesperson of the Greens/EFA group, who said, ""Member states have a major responsibility for the weak COP24 outcome. After the dropout of the United States, the EU was the only party that could have brought the climate talks forward. But European governments didn't show any leadership on more ambition."" ""The EU can't hide anymore behind a vague long-term strategy, if we want [to reach] the global climate targets. To put pressure on the other governments, the EU needs to come to the UN General Assembly in September with a clear commitment to reduce emissions by 55 percent in 2030."" ONE STEP FORWARD FOR BUSINESSES Elsewhere, BusinessEurope director general Markus J. Beyrer said, ""After years of negotiations, it is positive to see that the Paris Rulebook has been agreed upon. Throughout the two weeks, the COP24 presidency has worked hard and the EU was mobilised to promote a set of strong monitoring, verification and accounting rules."" ""We were expecting even more guarantees that all major economies will apply the same rules, but the end result brings us one step forward. That is important to acknowledge."" ""These common rules are key for European businesses because many of them compete on a global stage. These rules are crucial to give clarity and guarantees to companies to enhance their business activities and investments in zero- and low-emissions solutions."" ""The weak outcome of this COP runs contrary to stark warnings of the IPCC report and growing demand for action from citizens"" Wendel Trio, Climate Action Network (CAN) Europe But Beyrer warned, ""Much more work will be required to create the conditions for a collective effort to enhance global emissions reduction. All major economies will need to deliver on this ambitious agenda. The European business community stands ready to work with policymakers."" Wendel Trio, director of Climate Action Network (CAN) Europe, said: ""The weak outcome of this COP runs contrary to stark warnings of the IPCC report and growing demand for action from citizens."" ""Governments have again delayed adequate action to avoid catastrophic climate breakdown. The EU needs to push ahead and lead by example, by providing more support to poor countries and increasing its climate pledge before the UN secretary general summit in September 2019."" ""It must be a significant increase, even beyond the 55 percent reduction some member states and the European Parliament are calling for,"" Trio added. \l"
"COP24","UK","COP24_UK8","-The IDB re-emphasizes its commitment to carbon neutrality in its corporate practices","December 13, 2018 Thursday","ENP Newswire","In light of today's 3rd anniversary of the Paris Agreement - and recognising the latest scientific urgency to achieve net-zero carbon emissions rapidly - the Inter-American Development Bank (IDB) re-emphasizes its long-standing commitment to carbon neutrality in its corporate practices.The IDB joined 14 other organisations, including all 68 agencies of the United Nations, in Katowice, Poland, at the United Nations (COP24), to launch a multi-organization effort at 'walking the talk.' As part of this, the IDB outl"
"COP24","UK","COP24_UK9","COP24 kicks off to advance implementation of Paris Agreement","December 3, 2018 Monday 12:37 PM GMT","MarketLine NewsWire (Formerly Datamonitor)","The grand opening ceremony, which brings together 40 heads of government, also launched the \' People\' s Seat\' initiative, which allows members of the public to engage in the debate via social media, and discuss how climate action can be taken at the individual level.After a year of climate change-related disasters from California, US to Japan, COP24 is designed to reinforce international cooperation and help nations meet their carbon reduction targets while ensuring that national efforts are transparent and fairly distributed. It also provides strategies to support developing countries in reaching their climate goals.UN Climate Chief Patricia Espinosa said:  This year is likely to be one of the four hottest years on record. Greenhouses gas concentrations in the atmosphere are at record levels and emissions continue to rise. Climate change impacts have never been worse. This reality is telling us that we need to do much more \- COP24 needs to make that happen .The UN practical guidel"
"COP24","UK","COP24_UK10","-World Nuclear Association - Experts tell COP24 nuclear energy has an important role to play in tackling climate change","December 10, 2018 Monday","ENP Newswire","A panel of energy experts have highlighted the important role nuclear energy has to play in combating climate change and have called on negotiators to enable all low carbon technologies to fulfil their full potential.Agneta Rising, Director General, World Nuclear Association said 'The future decarbonization of the electricity sector is central to tackling climate change. We have the solutions, but we are lacking the decisions. Those decision makers here at COP24 have the most immediate goal to achieve, to ensure the Paris Agreement rulebook encourage and enables all low carbon technologies, including nuclear energy.'Dr Fatih Birol, Executive Director, International Energy Agency (IEA) told the COP 24 delegates via video link that 'We need a secure and sustainable energy supply and I believe nuclear has an important role to play.'Cosmin Ghita, CEO, Nuclear Electrica spoke about Romania's success in decarbonizing its generation mix using nuclear energy - 'Romania's energy mix should include clean sources, which nuclear delivers on. We don't see our targets being achieved without the use of nuclear power'.Delegates were also told of Poland's plans to make greater use of nuclear energy. 'Poland's first power plant will be built by 2033 with five more by 2043. Nuclear power will be the main tool for energy supply.' said Dr Jozef Sobolewski, on behalf of Polish Minister of Energy Krzysztof Tchorzewski.These comments were made at an event on the new Clean Energy Ministerial (CEM) NICE Future initiative, which looks at how nuclear and renewables can be combined to enable both forms of technologies.Dr. Jill Engel-Cox, NICE Future Operating Agent, Program Director, U.S. National Renewable Energy Laboratory said that 'Together, nuclear and renewable energy could reduce emissions of carbon and help meet this century's global low-emission energy goals'Sarah Lennon, Associate Deputy Assistant Secretary, Office of Nuclear Energy, U.S. Department of Energy said that 'The NICE Future initiative puts nuclear at the heart of the discussions about a clean energy future.'Notes To EditorsWorld Nuclear Association is the international organisation that represents the global nuclear industry. Its mission is to promote a wider understanding of nuclear energy among key international influencers by producing authoritative information, developing common industry positions, and contributing to the energy debate, as well as to pave the way for expanding nuclear business.Contact:Jonathan CobbTel: +44 20 7451 1536Email: HYPERLINK press@world-nuclear.org[Editorial queries for this story should be sent to HYPERLINK mailto:newswire@enpublishing.co.uknewswire@enpublishing.co.uk\l"
